scientificName,.family_names,clean_family_names,.uncer_terms,uncer_terms,clean_uncer_terms,.other_issues,clean_other_issues,.infraesp_names,infraesp_term,names_clean,cardinality,quality
Peperomia rotundifolia,TRUE,Peperomia rotundifolia,TRUE,,Peperomia rotundifolia,TRUE,Peperomia rotundifolia,TRUE,,Peperomia rotundifolia,2,1
Copaifera langsdorffii langsdorffii,TRUE,Copaifera langsdorffii langsdorffii,TRUE,,Copaifera langsdorffii langsdorffii,TRUE,Copaifera langsdorffii langsdorffii,TRUE,,Copaifera langsdorffii langsdorffii,3,1
Spirotheca rivieri,TRUE,Spirotheca rivieri,TRUE,,Spirotheca rivieri,TRUE,Spirotheca rivieri,TRUE,,Spirotheca rivieri,2,1
Senna multijuga var. verrucosa (Vogel) H.S.Irwin & Barneby,TRUE,Senna multijuga var. verrucosa (Vogel) H.S.Irwin & Barneby,TRUE,,Senna multijuga var. verrucosa (Vogel) H.S.Irwin & Barneby,TRUE,Senna multijuga var. verrucosa (Vogel) H.S.Irwin & Barneby,FALSE,varietas,Senna multijuga verrucosa,3,1
Canna indica L.,TRUE,Canna indica L.,TRUE,,Canna indica L.,TRUE,Canna indica L.,TRUE,,Canna indica,2,1
Croton blanchetianus,TRUE,Croton blanchetianus,TRUE,,Croton blanchetianus,TRUE,Croton blanchetianus,TRUE,,Croton blanchetianus,2,1
Ertela,TRUE,Ertela,TRUE,,Ertela,TRUE,Ertela,TRUE,,Ertela,1,1
Mimosa,TRUE,Mimosa,TRUE,,Mimosa,TRUE,Mimosa,TRUE,,Mimosa,1,1
Frullania caulisequa,TRUE,Frullania caulisequa,TRUE,,Frullania caulisequa,TRUE,Frullania caulisequa,TRUE,,Frullania caulisequa,2,1
Maytenus mucugensis,TRUE,Maytenus mucugensis,TRUE,,Maytenus mucugensis,TRUE,Maytenus mucugensis,TRUE,,Maytenus mucugensis,2,1
Polygala punctata A.W.Benn.,TRUE,Polygala punctata A.W.Benn.,TRUE,,Polygala punctata A.W.Benn.,TRUE,Polygala punctata A.W.Benn.,TRUE,,Polygala punctata,2,1
Pleurostachys tenuiflora Brongn.,TRUE,Pleurostachys tenuiflora Brongn.,TRUE,,Pleurostachys tenuiflora Brongn.,TRUE,Pleurostachys tenuiflora Brongn.,TRUE,,Pleurostachys tenuiflora,2,1
Aspidosperma gomezianum A.DC.,TRUE,Aspidosperma gomezianum A.DC.,TRUE,,Aspidosperma gomezianum A.DC.,TRUE,Aspidosperma gomezianum A.DC.,TRUE,,Aspidosperma gomezianum,2,1
Myrcia bicarinata (O. Berg) D. Legrand,TRUE,Myrcia bicarinata (O. Berg) D. Legrand,TRUE,,Myrcia bicarinata (O. Berg) D. Legrand,TRUE,Myrcia bicarinata (O. Berg) D. Legrand,TRUE,,Myrcia bicarinata,2,1
Cyperus prolixus Kunth,TRUE,Cyperus prolixus Kunth,TRUE,,Cyperus prolixus Kunth,TRUE,Cyperus prolixus Kunth,TRUE,,Cyperus prolixus,2,1
Croton floribundus Spreng.,TRUE,Croton floribundus Spreng.,TRUE,,Croton floribundus Spreng.,TRUE,Croton floribundus Spreng.,TRUE,,Croton floribundus,2,1
Moutabea,TRUE,Moutabea,TRUE,,Moutabea,TRUE,Moutabea,TRUE,,Moutabea,1,1
Vriesea platynema,TRUE,Vriesea platynema,TRUE,,Vriesea platynema,TRUE,Vriesea platynema,TRUE,,Vriesea platynema,2,1
Nymphoides humboldtiana,TRUE,Nymphoides humboldtiana,TRUE,,Nymphoides humboldtiana,TRUE,Nymphoides humboldtiana,TRUE,,Nymphoides humboldtiana,2,1
Dalbergia miscolobium,TRUE,Dalbergia miscolobium,TRUE,,Dalbergia miscolobium,TRUE,Dalbergia miscolobium,TRUE,,Dalbergia miscolobium,2,1
Posoqueria acutifolia,TRUE,Posoqueria acutifolia,TRUE,,Posoqueria acutifolia,TRUE,Posoqueria acutifolia,TRUE,,Posoqueria acutifolia,2,1
Blechnum acutum,TRUE,Blechnum acutum,TRUE,,Blechnum acutum,TRUE,Blechnum acutum,TRUE,,Blechnum acutum,2,1
Myrciaria,TRUE,Myrciaria,TRUE,,Myrciaria,TRUE,Myrciaria,TRUE,,Myrciaria,1,1
Malpighiaceae Juss.,FALSE,Juss.,TRUE,,Juss.,TRUE,Juss.,TRUE,,,0,0
Passovia stelis (L.) Kuijt,TRUE,Passovia stelis (L.) Kuijt,TRUE,,Passovia stelis (L.) Kuijt,TRUE,Passovia stelis (L.) Kuijt,TRUE,,Passovia stelis,2,1
"Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",TRUE,"Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",TRUE,,"Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",TRUE,"Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda",TRUE,,Henriettea glabra,2,1
Steyermarkina pyrifolia,TRUE,Steyermarkina pyrifolia,TRUE,,Steyermarkina pyrifolia,TRUE,Steyermarkina pyrifolia,TRUE,,Steyermarkina pyrifolia,2,1
Turnera candida,TRUE,Turnera candida,TRUE,,Turnera candida,TRUE,Turnera candida,TRUE,,Turnera candida,2,1
Gouania blanchetiana Miq.,TRUE,Gouania blanchetiana Miq.,TRUE,,Gouania blanchetiana Miq.,TRUE,Gouania blanchetiana Miq.,TRUE,,Gouania blanchetiana,2,1
Declieuxia fruticosa,TRUE,Declieuxia fruticosa,TRUE,,Declieuxia fruticosa,TRUE,Declieuxia fruticosa,TRUE,,Declieuxia fruticosa,2,1
Chamaecostus lanceolatus,TRUE,Chamaecostus lanceolatus,TRUE,,Chamaecostus lanceolatus,TRUE,Chamaecostus lanceolatus,TRUE,,Chamaecostus lanceolatus,2,1
Diplusodon alatus,TRUE,Diplusodon alatus,TRUE,,Diplusodon alatus,TRUE,Diplusodon alatus,TRUE,,Diplusodon alatus,2,1
Coussarea acrensis C.M. Taylor,TRUE,Coussarea acrensis C.M. Taylor,TRUE,,Coussarea acrensis C.M. Taylor,TRUE,Coussarea acrensis C.M. Taylor,TRUE,,Coussarea acrensis,2,1
Sida carpinifolia,TRUE,Sida carpinifolia,TRUE,,Sida carpinifolia,TRUE,Sida carpinifolia,TRUE,,Sida carpinifolia,2,1
Sorocea grandifolia,TRUE,Sorocea grandifolia,TRUE,,Sorocea grandifolia,TRUE,Sorocea grandifolia,TRUE,,Sorocea grandifolia,2,1
Byrsonima coccolobifolia,TRUE,Byrsonima coccolobifolia,TRUE,,Byrsonima coccolobifolia,TRUE,Byrsonima coccolobifolia,TRUE,,Byrsonima coccolobifolia,2,1
Esenbeckia febrifuga,TRUE,Esenbeckia febrifuga,TRUE,,Esenbeckia febrifuga,TRUE,Esenbeckia febrifuga,TRUE,,Esenbeckia febrifuga,2,1
Vandenboschia radicans,TRUE,Vandenboschia radicans,TRUE,,Vandenboschia radicans,TRUE,Vandenboschia radicans,TRUE,,Vandenboschia radicans,2,1
Clidemia epiphytica (Triana) Cogn.,TRUE,Clidemia epiphytica (Triana) Cogn.,TRUE,,Clidemia epiphytica (Triana) Cogn.,TRUE,Clidemia epiphytica (Triana) Cogn.,TRUE,,Clidemia epiphytica,2,1
Microgramma tobagensis (C.Chr.) C.D.Adams & Baksh.-Com.,TRUE,Microgramma tobagensis (C.Chr.) C.D.Adams & Baksh.-Com.,TRUE,,Microgramma tobagensis (C.Chr.) C.D.Adams & Baksh.-Com.,TRUE,Microgramma tobagensis (C.Chr.) C.D.Adams & Baksh.-Com.,TRUE,,Microgramma tobagensis,2,1
Heisteria densifrons Engl.,TRUE,Heisteria densifrons Engl.,TRUE,,Heisteria densifrons Engl.,TRUE,Heisteria densifrons Engl.,TRUE,,Heisteria densifrons,2,1
Cuspidaria sceptrum (Cham.) L.G.Lohmann,TRUE,Cuspidaria sceptrum (Cham.) L.G.Lohmann,TRUE,,Cuspidaria sceptrum (Cham.) L.G.Lohmann,TRUE,Cuspidaria sceptrum (Cham.) L.G.Lohmann,TRUE,,Cuspidaria sceptrum,2,1
Guarea guidona,TRUE,Guarea guidona,TRUE,,Guarea guidona,TRUE,Guarea guidona,TRUE,,Guarea guidona,2,1
Lygodium volubile,TRUE,Lygodium volubile,TRUE,,Lygodium volubile,TRUE,Lygodium volubile,TRUE,,Lygodium volubile,2,1
Dactyloctenium aegyptium,TRUE,Dactyloctenium aegyptium,TRUE,,Dactyloctenium aegyptium,TRUE,Dactyloctenium aegyptium,TRUE,,Dactyloctenium aegyptium,2,1
Senna affinis,TRUE,Senna affinis,TRUE,,Senna affinis,TRUE,Senna affinis,TRUE,,Senna affinis,2,1
Mitracarpus hirtus (L.) DC.,TRUE,Mitracarpus hirtus (L.) DC.,TRUE,,Mitracarpus hirtus (L.) DC.,TRUE,Mitracarpus hirtus (L.) DC.,TRUE,,Mitracarpus hirtus,2,1
Microlicia,TRUE,Microlicia,TRUE,,Microlicia,TRUE,Microlicia,TRUE,,Microlicia,1,1
Callisia repens,TRUE,Callisia repens,TRUE,,Callisia repens,TRUE,Callisia repens,TRUE,,Callisia repens,2,1
Psychotria platypoda,TRUE,Psychotria platypoda,TRUE,,Psychotria platypoda,TRUE,Psychotria platypoda,TRUE,,Psychotria platypoda,2,1
Stryphnodendron pulcherrimum (Willd.) Hochr.,TRUE,Stryphnodendron pulcherrimum (Willd.) Hochr.,TRUE,,Stryphnodendron pulcherrimum (Willd.) Hochr.,TRUE,Stryphnodendron pulcherrimum (Willd.) Hochr.,TRUE,,Stryphnodendron pulcherrimum,2,1
Miconia affinis,TRUE,Miconia affinis,TRUE,,Miconia affinis,TRUE,Miconia affinis,TRUE,,Miconia affinis,2,1
Odontadenia laxiflora (Rusby) Woodson,TRUE,Odontadenia laxiflora (Rusby) Woodson,TRUE,,Odontadenia laxiflora (Rusby) Woodson,TRUE,Odontadenia laxiflora (Rusby) Woodson,TRUE,,Odontadenia laxiflora,2,1
Begonia bahiensis,TRUE,Begonia bahiensis,TRUE,,Begonia bahiensis,TRUE,Begonia bahiensis,TRUE,,Begonia bahiensis,2,1
Chaetocalyx scandens pubescens,TRUE,Chaetocalyx scandens pubescens,TRUE,,Chaetocalyx scandens pubescens,TRUE,Chaetocalyx scandens pubescens,TRUE,,Chaetocalyx scandens pubescens,3,1
Stryphnodendron pulcherrimum,TRUE,Stryphnodendron pulcherrimum,TRUE,,Stryphnodendron pulcherrimum,TRUE,Stryphnodendron pulcherrimum,TRUE,,Stryphnodendron pulcherrimum,2,1
Piper divaricatum G. Mey.,TRUE,Piper divaricatum G. Mey.,TRUE,,Piper divaricatum G. Mey.,TRUE,Piper divaricatum G. Mey.,TRUE,,Piper divaricatum,2,1
Maytenus samydiformis Reissek,TRUE,Maytenus samydiformis Reissek,TRUE,,Maytenus samydiformis Reissek,TRUE,Maytenus samydiformis Reissek,TRUE,,Maytenus samydiformis,2,1
Solanum aculeatissimum,TRUE,Solanum aculeatissimum,TRUE,,Solanum aculeatissimum,TRUE,Solanum aculeatissimum,TRUE,,Solanum aculeatissimum,2,1
Marcetia taxifolia,TRUE,Marcetia taxifolia,TRUE,,Marcetia taxifolia,TRUE,Marcetia taxifolia,TRUE,,Marcetia taxifolia,2,1
Casearia,TRUE,Casearia,TRUE,,Casearia,TRUE,Casearia,TRUE,,Casearia,1,1
Cinnamomum amoenum,TRUE,Cinnamomum amoenum,TRUE,,Cinnamomum amoenum,TRUE,Cinnamomum amoenum,TRUE,,Cinnamomum amoenum,2,1
Eschweilera apiculata (Miers) A.C.Sm.,TRUE,Eschweilera apiculata (Miers) A.C.Sm.,TRUE,,Eschweilera apiculata (Miers) A.C.Sm.,TRUE,Eschweilera apiculata (Miers) A.C.Sm.,TRUE,,Eschweilera apiculata,2,1
Neoblechnum brasiliense,TRUE,Neoblechnum brasiliense,TRUE,,Neoblechnum brasiliense,TRUE,Neoblechnum brasiliense,TRUE,,Neoblechnum brasiliense,2,1
Collybia,TRUE,Collybia,TRUE,,Collybia,TRUE,Collybia,TRUE,,Collybia,1,1
Baccharis reticularia,TRUE,Baccharis reticularia,TRUE,,Baccharis reticularia,TRUE,Baccharis reticularia,TRUE,,Baccharis reticularia,2,1
Trichomanes pinnatum,TRUE,Trichomanes pinnatum,TRUE,,Trichomanes pinnatum,TRUE,Trichomanes pinnatum,TRUE,,Trichomanes pinnatum,2,1
Solanum paniculatum L.,TRUE,Solanum paniculatum L.,TRUE,,Solanum paniculatum L.,TRUE,Solanum paniculatum L.,TRUE,,Solanum paniculatum,2,1
Paepalanthus spathulatus,TRUE,Paepalanthus spathulatus,TRUE,,Paepalanthus spathulatus,TRUE,Paepalanthus spathulatus,TRUE,,Paepalanthus spathulatus,2,1
Psychotria carthagenensis,TRUE,Psychotria carthagenensis,TRUE,,Psychotria carthagenensis,TRUE,Psychotria carthagenensis,TRUE,,Psychotria carthagenensis,2,1
Centroceras clavulatum,TRUE,Centroceras clavulatum,TRUE,,Centroceras clavulatum,TRUE,Centroceras clavulatum,TRUE,,Centroceras clavulatum,2,1
Fimbristylis dichotoma,TRUE,Fimbristylis dichotoma,TRUE,,Fimbristylis dichotoma,TRUE,Fimbristylis dichotoma,TRUE,,Fimbristylis dichotoma,2,1
Maxillariella robusta,TRUE,Maxillariella robusta,TRUE,,Maxillariella robusta,TRUE,Maxillariella robusta,TRUE,,Maxillariella robusta,2,1
Smilax goyazana A.DC.,TRUE,Smilax goyazana A.DC.,TRUE,,Smilax goyazana A.DC.,TRUE,Smilax goyazana A.DC.,TRUE,,Smilax goyazana,2,1
Ipomoea,TRUE,Ipomoea,TRUE,,Ipomoea,TRUE,Ipomoea,TRUE,,Ipomoea,1,1
Asplenium serratum,TRUE,Asplenium serratum,TRUE,,Asplenium serratum,TRUE,Asplenium serratum,TRUE,,Asplenium serratum,2,1
Psidium guajava,TRUE,Psidium guajava,TRUE,,Psidium guajava,TRUE,Psidium guajava,TRUE,,Psidium guajava,2,1
Turnera,TRUE,Turnera,TRUE,,Turnera,TRUE,Turnera,TRUE,,Turnera,1,1
Bryopteris sp.,TRUE,Bryopteris sp.,FALSE,species,Bryopteris,TRUE,Bryopteris,TRUE,,Bryopteris,1,1
Croton velutinus,TRUE,Croton velutinus,TRUE,,Croton velutinus,TRUE,Croton velutinus,TRUE,,Croton velutinus,2,1
Leandra,TRUE,Leandra,TRUE,,Leandra,TRUE,Leandra,TRUE,,Leandra,1,1
Pavonia rosa-campestris,TRUE,Pavonia rosa-campestris,TRUE,,Pavonia rosa-campestris,TRUE,Pavonia rosa-campestris,TRUE,,Pavonia rosa-campestris,2,1
Pfaffia tuberosa,TRUE,Pfaffia tuberosa,TRUE,,Pfaffia tuberosa,TRUE,Pfaffia tuberosa,TRUE,,Pfaffia tuberosa,2,1
Myrcia aurea,TRUE,Myrcia aurea,TRUE,,Myrcia aurea,TRUE,Myrcia aurea,TRUE,,Myrcia aurea,2,1
Mimosa hirsutissima,TRUE,Mimosa hirsutissima,TRUE,,Mimosa hirsutissima,TRUE,Mimosa hirsutissima,TRUE,,Mimosa hirsutissima,2,1
Paepalanthus contasensis Moldenke,TRUE,Paepalanthus contasensis Moldenke,TRUE,,Paepalanthus contasensis Moldenke,TRUE,Paepalanthus contasensis Moldenke,TRUE,,Paepalanthus contasensis,2,1
Microlicia serpyllifolia,TRUE,Microlicia serpyllifolia,TRUE,,Microlicia serpyllifolia,TRUE,Microlicia serpyllifolia,TRUE,,Microlicia serpyllifolia,2,1
Lepidaploa cotoneaster,TRUE,Lepidaploa cotoneaster,TRUE,,Lepidaploa cotoneaster,TRUE,Lepidaploa cotoneaster,TRUE,,Lepidaploa cotoneaster,2,1
Mouriri sagotiana Triana,TRUE,Mouriri sagotiana Triana,TRUE,,Mouriri sagotiana Triana,TRUE,Mouriri sagotiana Triana,TRUE,,Mouriri sagotiana,2,1
Rhynchospora globosa,TRUE,Rhynchospora globosa,TRUE,,Rhynchospora globosa,TRUE,Rhynchospora globosa,TRUE,,Rhynchospora globosa,2,1
Swartzia acutifolia parvipetala,TRUE,Swartzia acutifolia parvipetala,TRUE,,Swartzia acutifolia parvipetala,TRUE,Swartzia acutifolia parvipetala,TRUE,,Swartzia acutifolia parvipetala,3,1
Dichorisandra,TRUE,Dichorisandra,TRUE,,Dichorisandra,TRUE,Dichorisandra,TRUE,,Dichorisandra,1,1
Hymenaea stigonocarpa Mart. ex Hayne,TRUE,Hymenaea stigonocarpa Mart. ex Hayne,TRUE,,Hymenaea stigonocarpa Mart. ex Hayne,TRUE,Hymenaea stigonocarpa Mart. ex Hayne,TRUE,,Hymenaea stigonocarpa,2,2
Leandra fallax,TRUE,Leandra fallax,TRUE,,Leandra fallax,TRUE,Leandra fallax,TRUE,,Leandra fallax,2,1
Calliandra dysantha,TRUE,Calliandra dysantha,TRUE,,Calliandra dysantha,TRUE,Calliandra dysantha,TRUE,,Calliandra dysantha,2,1
Stylosanthes gracilis,TRUE,Stylosanthes gracilis,TRUE,,Stylosanthes gracilis,TRUE,Stylosanthes gracilis,TRUE,,Stylosanthes gracilis,2,1
Myrcia longipes (O.Berg) Kiaersk. var. obovata O.Berg,TRUE,Myrcia longipes (O.Berg) Kiaersk. var. obovata O.Berg,TRUE,,Myrcia longipes (O.Berg) Kiaersk. var. obovata O.Berg,TRUE,Myrcia longipes (O.Berg) Kiaersk. var. obovata O.Berg,FALSE,varietas,Myrcia longipes obovata,3,1
Bernardia axillaris (Spreng.) Müll.Arg.,TRUE,Bernardia axillaris (Spreng.) Müll.Arg.,TRUE,,Bernardia axillaris (Spreng.) Müll.Arg.,TRUE,Bernardia axillaris (Spreng.) Müll.Arg.,TRUE,,Bernardia axillaris,2,1
Baccharis tarchonanthoides DC.,TRUE,Baccharis tarchonanthoides DC.,TRUE,,Baccharis tarchonanthoides DC.,TRUE,Baccharis tarchonanthoides DC.,TRUE,,Baccharis tarchonanthoides,2,1
Ziziphus,TRUE,Ziziphus,TRUE,,Ziziphus,TRUE,Ziziphus,TRUE,,Ziziphus,1,1
Guarea purusana C. DC.,TRUE,Guarea purusana C. DC.,TRUE,,Guarea purusana C. DC.,TRUE,Guarea purusana C. DC.,TRUE,,Guarea purusana,2,1
Coussarea hydrangeaefolia,TRUE,Coussarea hydrangeaefolia,TRUE,,Coussarea hydrangeaefolia,TRUE,Coussarea hydrangeaefolia,TRUE,,Coussarea hydrangeaefolia,2,1
Eugenia pauciflora,TRUE,Eugenia pauciflora,TRUE,,Eugenia pauciflora,TRUE,Eugenia pauciflora,TRUE,,Eugenia pauciflora,2,1
Passiflora,TRUE,Passiflora,TRUE,,Passiflora,TRUE,Passiflora,TRUE,,Passiflora,1,1
Psittacanthus leptanthus,TRUE,Psittacanthus leptanthus,TRUE,,Psittacanthus leptanthus,TRUE,Psittacanthus leptanthus,TRUE,,Psittacanthus leptanthus,2,1
Polytrichum juniperinum Hedw.,TRUE,Polytrichum juniperinum Hedw.,TRUE,,Polytrichum juniperinum Hedw.,TRUE,Polytrichum juniperinum Hedw.,TRUE,,Polytrichum juniperinum,2,1
Salvia guaranitica,TRUE,Salvia guaranitica,TRUE,,Salvia guaranitica,TRUE,Salvia guaranitica,TRUE,,Salvia guaranitica,2,1
Struthanthus,TRUE,Struthanthus,TRUE,,Struthanthus,TRUE,Struthanthus,TRUE,,Struthanthus,1,1
Leptohyptis calida,TRUE,Leptohyptis calida,TRUE,,Leptohyptis calida,TRUE,Leptohyptis calida,TRUE,,Leptohyptis calida,2,1
Urera caracasana (Jacq.) Griseb.,TRUE,Urera caracasana (Jacq.) Griseb.,TRUE,,Urera caracasana (Jacq.) Griseb.,TRUE,Urera caracasana (Jacq.) Griseb.,TRUE,,Urera caracasana,2,1
Sebastiania Spreng.,TRUE,Sebastiania Spreng.,TRUE,,Sebastiania Spreng.,TRUE,Sebastiania Spreng.,TRUE,,Sebastiania,1,1
Polystachya estrellensis,TRUE,Polystachya estrellensis,TRUE,,Polystachya estrellensis,TRUE,Polystachya estrellensis,TRUE,,Polystachya estrellensis,2,1
Tillandsia geminiflora,TRUE,Tillandsia geminiflora,TRUE,,Tillandsia geminiflora,TRUE,Tillandsia geminiflora,TRUE,,Tillandsia geminiflora,2,1
Miconia alata (Aubl.) DC.,TRUE,Miconia alata (Aubl.) DC.,TRUE,,Miconia alata (Aubl.) DC.,TRUE,Miconia alata (Aubl.) DC.,TRUE,,Miconia alata,2,1
Chamaecrista nictitans (L.) Moench,TRUE,Chamaecrista nictitans (L.) Moench,TRUE,,Chamaecrista nictitans (L.) Moench,TRUE,Chamaecrista nictitans (L.) Moench,TRUE,,Chamaecrista nictitans,2,1
Micropholis crassipedicellata,TRUE,Micropholis crassipedicellata,TRUE,,Micropholis crassipedicellata,TRUE,Micropholis crassipedicellata,TRUE,,Micropholis crassipedicellata,2,1
Peperomia mandonii,TRUE,Peperomia mandonii,TRUE,,Peperomia mandonii,TRUE,Peperomia mandonii,TRUE,,Peperomia mandonii,2,1
Annona squamosa,TRUE,Annona squamosa,TRUE,,Annona squamosa,TRUE,Annona squamosa,TRUE,,Annona squamosa,2,1
Ipomoea pes-caprae,TRUE,Ipomoea pes-caprae,TRUE,,Ipomoea pes-caprae,TRUE,Ipomoea pes-caprae,TRUE,,Ipomoea pes-caprae,2,1
Microlicia insignis,TRUE,Microlicia insignis,TRUE,,Microlicia insignis,TRUE,Microlicia insignis,TRUE,,Microlicia insignis,2,1
Tibouchina,TRUE,Tibouchina,TRUE,,Tibouchina,TRUE,Tibouchina,TRUE,,Tibouchina,1,1
Pavonia malacophylla,TRUE,Pavonia malacophylla,TRUE,,Pavonia malacophylla,TRUE,Pavonia malacophylla,TRUE,,Pavonia malacophylla,2,1
Chamaecrista trichopoda (Benth.) Britton & Killip,TRUE,Chamaecrista trichopoda (Benth.) Britton & Killip,TRUE,,Chamaecrista trichopoda (Benth.) Britton & Killip,TRUE,Chamaecrista trichopoda (Benth.) Britton & Killip,TRUE,,Chamaecrista trichopoda,2,1
Piper amalago,TRUE,Piper amalago,TRUE,,Piper amalago,TRUE,Piper amalago,TRUE,,Piper amalago,2,1
Posoqueria latifolia (Rudge) Schult.,TRUE,Posoqueria latifolia (Rudge) Schult.,TRUE,,Posoqueria latifolia (Rudge) Schult.,TRUE,Posoqueria latifolia (Rudge) Schult.,TRUE,,Posoqueria latifolia,2,1
Paepalanthus harleyi Moldenke,TRUE,Paepalanthus harleyi Moldenke,TRUE,,Paepalanthus harleyi Moldenke,TRUE,Paepalanthus harleyi Moldenke,TRUE,,Paepalanthus harleyi,2,1
Pouteria ramiflora (Mart.) Radlk.,TRUE,Pouteria ramiflora (Mart.) Radlk.,TRUE,,Pouteria ramiflora (Mart.) Radlk.,TRUE,Pouteria ramiflora (Mart.) Radlk.,TRUE,,Pouteria ramiflora,2,1
Sinningia elatior,TRUE,Sinningia elatior,TRUE,,Sinningia elatior,TRUE,Sinningia elatior,TRUE,,Sinningia elatior,2,1
Dioscorea,TRUE,Dioscorea,TRUE,,Dioscorea,TRUE,Dioscorea,TRUE,,Dioscorea,1,1
Duguetia gardneriana,TRUE,Duguetia gardneriana,TRUE,,Duguetia gardneriana,TRUE,Duguetia gardneriana,TRUE,,Duguetia gardneriana,2,1
Ruprechtia triflora,TRUE,Ruprechtia triflora,TRUE,,Ruprechtia triflora,TRUE,Ruprechtia triflora,TRUE,,Ruprechtia triflora,2,1
Psychotria deflexa,TRUE,Psychotria deflexa,TRUE,,Psychotria deflexa,TRUE,Psychotria deflexa,TRUE,,Psychotria deflexa,2,1
Chamaecrista desvauxii var. latistipula (Benth.) G.P.Lewis,TRUE,Chamaecrista desvauxii var. latistipula (Benth.) G.P.Lewis,TRUE,,Chamaecrista desvauxii var. latistipula (Benth.) G.P.Lewis,TRUE,Chamaecrista desvauxii var. latistipula (Benth.) G.P.Lewis,FALSE,varietas,Chamaecrista desvauxii latistipula,3,1
Chamaecrista ensiformis,TRUE,Chamaecrista ensiformis,TRUE,,Chamaecrista ensiformis,TRUE,Chamaecrista ensiformis,TRUE,,Chamaecrista ensiformis,2,1
Ruellia bahiensis,TRUE,Ruellia bahiensis,TRUE,,Ruellia bahiensis,TRUE,Ruellia bahiensis,TRUE,,Ruellia bahiensis,2,1
Virola sebifera,TRUE,Virola sebifera,TRUE,,Virola sebifera,TRUE,Virola sebifera,TRUE,,Virola sebifera,2,1
Bignonia corymbosa,TRUE,Bignonia corymbosa,TRUE,,Bignonia corymbosa,TRUE,Bignonia corymbosa,TRUE,,Bignonia corymbosa,2,1
Bia capivarensis,TRUE,Bia capivarensis,TRUE,,Bia capivarensis,TRUE,Bia capivarensis,TRUE,,Bia capivarensis,2,1
Strophopappus bicolor,TRUE,Strophopappus bicolor,TRUE,,Strophopappus bicolor,TRUE,Strophopappus bicolor,TRUE,,Strophopappus bicolor,2,1
Buchenavia viridiflora,TRUE,Buchenavia viridiflora,TRUE,,Buchenavia viridiflora,TRUE,Buchenavia viridiflora,TRUE,,Buchenavia viridiflora,2,1
Lacistema hasslerianum,TRUE,Lacistema hasslerianum,TRUE,,Lacistema hasslerianum,TRUE,Lacistema hasslerianum,TRUE,,Lacistema hasslerianum,2,1
Pouteria grandiflora,TRUE,Pouteria grandiflora,TRUE,,Pouteria grandiflora,TRUE,Pouteria grandiflora,TRUE,,Pouteria grandiflora,2,1
Vochysia tucanorum,TRUE,Vochysia tucanorum,TRUE,,Vochysia tucanorum,TRUE,Vochysia tucanorum,TRUE,,Vochysia tucanorum,2,1
Eugenia flavescens,TRUE,Eugenia flavescens,TRUE,,Eugenia flavescens,TRUE,Eugenia flavescens,TRUE,,Eugenia flavescens,2,1
Dalbergia glaucescens,TRUE,Dalbergia glaucescens,TRUE,,Dalbergia glaucescens,TRUE,Dalbergia glaucescens,TRUE,,Dalbergia glaucescens,2,1
Maytenus rigida,TRUE,Maytenus rigida,TRUE,,Maytenus rigida,TRUE,Maytenus rigida,TRUE,,Maytenus rigida,2,1
Stryphnodendron adstringens,TRUE,Stryphnodendron adstringens,TRUE,,Stryphnodendron adstringens,TRUE,Stryphnodendron adstringens,TRUE,,Stryphnodendron adstringens,2,1
Leptolobium dasycarpum,TRUE,Leptolobium dasycarpum,TRUE,,Leptolobium dasycarpum,TRUE,Leptolobium dasycarpum,TRUE,,Leptolobium dasycarpum,2,1
Cordia toqueve,TRUE,Cordia toqueve,TRUE,,Cordia toqueve,TRUE,Cordia toqueve,TRUE,,Cordia toqueve,2,1
Dicksonia sellowiana,TRUE,Dicksonia sellowiana,TRUE,,Dicksonia sellowiana,TRUE,Dicksonia sellowiana,TRUE,,Dicksonia sellowiana,2,1
Amburana cearensis,TRUE,Amburana cearensis,TRUE,,Amburana cearensis,TRUE,Amburana cearensis,TRUE,,Amburana cearensis,2,1
Pera glabrata,TRUE,Pera glabrata,TRUE,,Pera glabrata,TRUE,Pera glabrata,TRUE,,Pera glabrata,2,1
Solanum latiflorum,TRUE,Solanum latiflorum,TRUE,,Solanum latiflorum,TRUE,Solanum latiflorum,TRUE,,Solanum latiflorum,2,1
Guatteria campestris,TRUE,Guatteria campestris,TRUE,,Guatteria campestris,TRUE,Guatteria campestris,TRUE,,Guatteria campestris,2,1
Virola bicuhyba,TRUE,Virola bicuhyba,TRUE,,Virola bicuhyba,TRUE,Virola bicuhyba,TRUE,,Virola bicuhyba,2,1
Siparuna guianensis,TRUE,Siparuna guianensis,TRUE,,Siparuna guianensis,TRUE,Siparuna guianensis,TRUE,,Siparuna guianensis,2,1
Baccharis dentata,TRUE,Baccharis dentata,TRUE,,Baccharis dentata,TRUE,Baccharis dentata,TRUE,,Baccharis dentata,2,1
Luehea grandiflora,TRUE,Luehea grandiflora,TRUE,,Luehea grandiflora,TRUE,Luehea grandiflora,TRUE,,Luehea grandiflora,2,1
