scientificName,.uncer_terms,.infraesp_names,names_clean,quality
Pouteria caimito,TRUE,TRUE,Pouteria caimito,1
Ficus lagoensis,TRUE,TRUE,Ficus lagoensis,1
Matayba intermedia,TRUE,TRUE,Matayba intermedia,1
Pimenta pseudocaryophyllus,TRUE,TRUE,Pimenta pseudocaryophyllus,1
Licaria crassifolia,TRUE,TRUE,Licaria crassifolia,1
Guadua magna,TRUE,TRUE,Guadua magna,1
Vochysia cinnamomea,TRUE,TRUE,Vochysia cinnamomea,1
Amaioua guianensis,TRUE,TRUE,Amaioua guianensis,1
Miconia stenostachya,TRUE,TRUE,Miconia stenostachya,1
Zollernia ilicifolia,TRUE,TRUE,Zollernia ilicifolia,1
Ocotea glauca,TRUE,TRUE,Ocotea glauca,1
Weinmannia organensis,TRUE,TRUE,Weinmannia organensis,1
Mezilaurus itauba,TRUE,TRUE,Mezilaurus itauba,1
Psidium guajava,TRUE,TRUE,Psidium guajava,1
Eugenia uniflora,TRUE,TRUE,Eugenia uniflora,1
Cordia trichotoma,TRUE,TRUE,Cordia trichotoma,1
Piptocarpha axillaris,TRUE,TRUE,Piptocarpha axillaris,1
Sapium glandulosum,TRUE,TRUE,Sapium glandulosum,1
Lacmellea arborescens,TRUE,TRUE,Lacmellea arborescens,1
Ficus insipida,TRUE,TRUE,Ficus insipida,1
Ocotea corymbosa,TRUE,TRUE,Ocotea corymbosa,1
Brodriguesia santosii,TRUE,TRUE,Brodriguesia santosii,1
Solanum crinitum,TRUE,TRUE,Solanum crinitum,1
Citronella paniculata,TRUE,TRUE,Citronella paniculata,1
Ocotea dispersa,TRUE,TRUE,Ocotea dispersa,1
Aegiphila integrifolia,TRUE,TRUE,Aegiphila integrifolia,1
Pseudolmedia laevigata,TRUE,TRUE,Pseudolmedia laevigata,1
Schinus engleri,TRUE,TRUE,Schinus engleri,1
Bauhinia pentandra,TRUE,TRUE,Bauhinia pentandra,1
Diospyros inconstans,TRUE,TRUE,Diospyros inconstans,1
Mollinedia elegans,TRUE,TRUE,Mollinedia elegans,1
Neomitranthes warmingiana,TRUE,TRUE,Neomitranthes warmingiana,1
Picramnia bahiensis,TRUE,TRUE,Picramnia bahiensis,1
Lithrea molleoides,TRUE,TRUE,Lithrea molleoides,1
Vochysia emarginata,TRUE,TRUE,Vochysia emarginata,1
Helicteres baruensis,TRUE,TRUE,Helicteres baruensis,1
Neoptychocarpus apodanthus,TRUE,TRUE,Neoptychocarpus apodanthus,1
Virola sebifera,TRUE,TRUE,Virola sebifera,1
Cedrela fissilis,TRUE,TRUE,Cedrela fissilis,1
Ficus crocata,TRUE,TRUE,Ficus crocata,1
Solanum gardneri,TRUE,TRUE,Solanum gardneri,1
Eugenia candolleana,TRUE,TRUE,Eugenia candolleana,1
Brasiliopuntia brasiliensis,TRUE,TRUE,Brasiliopuntia brasiliensis,1
Chrysophyllum prieurii,TRUE,TRUE,Chrysophyllum prieurii,1
Miconia cinnamomifolia,TRUE,TRUE,Miconia cinnamomifolia,1
Guarea convergens,TRUE,TRUE,Guarea convergens,1
Cenostigma pyramidale,TRUE,TRUE,Cenostigma pyramidale,1
Clarisia ilicifolia,TRUE,TRUE,Clarisia ilicifolia,1
Cinnamodendron dinisii,TRUE,TRUE,Cinnamodendron dinisii,1
Maytenus evonymoides,TRUE,TRUE,Maytenus evonymoides,1
Couma macrocarpa,TRUE,TRUE,Couma macrocarpa,1
Ocotea cernua,TRUE,TRUE,Ocotea cernua,1
Ficus calyptroceras,TRUE,TRUE,Ficus calyptroceras,1
Lacunaria jenmanii,TRUE,TRUE,Lacunaria jenmanii,1
Tetragastris panamensis,TRUE,TRUE,Tetragastris panamensis,1
Trema micrantha,TRUE,TRUE,Trema micrantha,1
Ormosia arborea,TRUE,TRUE,Ormosia arborea,1
Simarouba versicolor,TRUE,TRUE,Simarouba versicolor,1
Cupania oblongifolia,TRUE,TRUE,Cupania oblongifolia,1
Remijia ferruginea,TRUE,TRUE,Remijia ferruginea,1
Moquiniastrum polymorphum,TRUE,TRUE,Moquiniastrum polymorphum,1
Cynometra longifolia,TRUE,TRUE,Cynometra longifolia,1
Cordia magnoliifolia,TRUE,TRUE,Cordia magnoliifolia,1
Copaifera luetzelburgii,TRUE,TRUE,Copaifera luetzelburgii,1
Inga capitata,TRUE,TRUE,Inga capitata,1
Anadenanthera colubrina,TRUE,TRUE,Anadenanthera colubrina,1
Baccharis serrulata,TRUE,TRUE,Baccharis serrulata,1
Solanum pseudo-quina,TRUE,TRUE,Solanum pseudo-quina,1
Inga capitata,TRUE,TRUE,Inga capitata,1
Bauhinia rufa,TRUE,TRUE,Bauhinia rufa,1
Hebepetalum humiriifolium,TRUE,TRUE,Hebepetalum humiriifolium,1
Cybistax antisyphilitica,TRUE,TRUE,Cybistax antisyphilitica,1
Ixora brevifolia,TRUE,TRUE,Ixora brevifolia,1
Davilla grandiflora,TRUE,TRUE,Davilla grandiflora,1
Esenbeckia febrifuga,TRUE,TRUE,Esenbeckia febrifuga,1
Isertia hypoleuca,TRUE,TRUE,Isertia hypoleuca,1
Bauhinia pulchella,TRUE,TRUE,Bauhinia pulchella,1
Manihot carthagenensis,TRUE,TRUE,Manihot carthagenensis,1
Allophylus guaraniticus,TRUE,TRUE,Allophylus guaraniticus,1
Crateva tapia,TRUE,TRUE,Crateva tapia,1
Neea ovalifolia,TRUE,TRUE,Neea ovalifolia,1
Cedrela fissilis,TRUE,TRUE,Cedrela fissilis,1
Galipea ciliata,TRUE,TRUE,Galipea ciliata,1
Faramea latifolia,TRUE,TRUE,Faramea latifolia,1
Pouteria torta,TRUE,TRUE,Pouteria torta,1
Erythroxylum argentinum,TRUE,TRUE,Erythroxylum argentinum,1
Vochysia rufa,TRUE,TRUE,Vochysia rufa,1
Xylosma benthamii,TRUE,TRUE,Xylosma benthamii,1
Campomanesia xanthocarpa,TRUE,TRUE,Campomanesia xanthocarpa,1
Rudgea jasminoides,TRUE,TRUE,Rudgea jasminoides,1
Pouteria torta,TRUE,TRUE,Pouteria torta,1
Manihot grahamii,TRUE,TRUE,Manihot grahamii,1
Tachigali chrysaloides,TRUE,TRUE,Tachigali chrysaloides,1
Phyllanthus acuminatus,TRUE,TRUE,Phyllanthus acuminatus,1
Maytenus gonoclada,TRUE,TRUE,Maytenus gonoclada,1
Stryphnodendron rotundifolium,TRUE,TRUE,Stryphnodendron rotundifolium,1
Guatteria schomburgkiana,TRUE,TRUE,Guatteria schomburgkiana,1
Piper cernuum,TRUE,TRUE,Piper cernuum,1
Mabea fistulifera,TRUE,TRUE,Mabea fistulifera,1
Siparuna guianensis,TRUE,TRUE,Siparuna guianensis,1
Banara guianensis,TRUE,TRUE,Banara guianensis,1
Cordiera rigida,TRUE,TRUE,Cordiera rigida,1
Cordiera elliptica,TRUE,TRUE,Cordiera elliptica,1
Guazuma ulmifolia,TRUE,TRUE,Guazuma ulmifolia,1
Erythroxylum deciduum,TRUE,TRUE,Erythroxylum deciduum,1
Ocotea diospyrifolia,TRUE,TRUE,Ocotea diospyrifolia,1
Guapira hirsuta,TRUE,TRUE,Guapira hirsuta,1
Gaylussacia brasiliensis,TRUE,TRUE,Gaylussacia brasiliensis,1
Davilla grandiflora,TRUE,TRUE,Davilla grandiflora,1
Amaioua guianensis,TRUE,TRUE,Amaioua guianensis,1
Parapiptadenia zehntneri,TRUE,TRUE,Parapiptadenia zehntneri,1
Ficus cestrifolia,TRUE,TRUE,Ficus cestrifolia,1
Geissanthus ambiguus,TRUE,TRUE,Geissanthus ambiguus,1
Ocotea longifolia,TRUE,TRUE,Ocotea longifolia,1
Guettarda viburnoides,TRUE,TRUE,Guettarda viburnoides,1
Myrceugenia myrcioides,TRUE,TRUE,Myrceugenia myrcioides,1
Casearia arborea,TRUE,TRUE,Casearia arborea,1
Pera glabrata,TRUE,TRUE,Pera glabrata,1
Pachira paraensis,TRUE,TRUE,Pachira paraensis,1
Eugenia pyriformis,TRUE,TRUE,Eugenia pyriformis,1
Myrcia brasiliensis,TRUE,TRUE,Myrcia brasiliensis,1
Hymenolobium petraeum,TRUE,TRUE,Hymenolobium petraeum,1
Inga marginata,TRUE,TRUE,Inga marginata,1
Pagamea coriacea,TRUE,TRUE,Pagamea coriacea,1
Astrocaryum aculeatum,TRUE,TRUE,Astrocaryum aculeatum,1
Nectandra amazonum,TRUE,TRUE,Nectandra amazonum,1
Luehea divaricata,TRUE,TRUE,Luehea divaricata,1
Solanum megalochiton,TRUE,TRUE,Solanum megalochiton,1
Amanoa glaucophylla,TRUE,TRUE,Amanoa glaucophylla,1
Banara tomentosa,TRUE,TRUE,Banara tomentosa,1
Inga laurina,TRUE,TRUE,Inga laurina,1
Vernonanthura petiolaris,TRUE,TRUE,Vernonanthura petiolaris,1
Myrsine umbellata,TRUE,TRUE,Myrsine umbellata,1
Swartzia arborescens,TRUE,TRUE,Swartzia arborescens,1
Retiniphyllum kuhlmannii,TRUE,TRUE,Retiniphyllum kuhlmannii,1
Himatanthus drasticus,TRUE,TRUE,Himatanthus drasticus,1
Ocotea glauca,TRUE,TRUE,Ocotea glauca,1
Ocotea nectandrifolia,TRUE,TRUE,Ocotea nectandrifolia,1
Casearia guianensis,TRUE,TRUE,Casearia guianensis,1
Hymenaea courbaril,TRUE,TRUE,Hymenaea courbaril,1
Senna acuruensis,TRUE,TRUE,Senna acuruensis,1
Tabernaemontana solanifolia,TRUE,TRUE,Tabernaemontana solanifolia,1
Aspidosperma ramiflorum,TRUE,TRUE,Aspidosperma ramiflorum,1
Eugenia arenaria,TRUE,TRUE,Eugenia arenaria,1
Clarisia ilicifolia,TRUE,TRUE,Clarisia ilicifolia,1
Erythroxylum citrifolium,TRUE,TRUE,Erythroxylum citrifolium,1
Ormosia nobilis,TRUE,TRUE,Ormosia nobilis,1
Siparuna guianensis,TRUE,TRUE,Siparuna guianensis,1
Machaerium villosum,TRUE,TRUE,Machaerium villosum,1
Genipa americana,TRUE,TRUE,Genipa americana,1
Minquartia guianensis,TRUE,TRUE,Minquartia guianensis,1
Pseudima frutescens,TRUE,TRUE,Pseudima frutescens,1
Guarea velutina,TRUE,TRUE,Guarea velutina,1
Schefflera morototoni,TRUE,TRUE,Schefflera morototoni,1
Psidium guineense,TRUE,TRUE,Psidium guineense,1
Eugenia beaurepairiana,TRUE,TRUE,Eugenia beaurepairiana,1
Sparattanthelium borororum,TRUE,TRUE,Sparattanthelium borororum,1
Hevea nitida,TRUE,TRUE,Hevea nitida,1
Palicourea corymbifera,TRUE,TRUE,Palicourea corymbifera,1
Clusia paralicola,TRUE,TRUE,Clusia paralicola,1
Trixis praestans,TRUE,TRUE,Trixis praestans,1
Miconia splendens,TRUE,TRUE,Miconia splendens,1
Aspidosperma carapanauba,TRUE,TRUE,Aspidosperma carapanauba,1
Esenbeckia grandiflora,TRUE,TRUE,Esenbeckia grandiflora,1
Ormosia discolor,TRUE,TRUE,Ormosia discolor,1
Alchornea triplinervia,TRUE,TRUE,Alchornea triplinervia,1
Erythroxylum daphnites,TRUE,TRUE,Erythroxylum daphnites,1
Cecropia pachystachya,TRUE,TRUE,Cecropia pachystachya,1
Zanthoxylum acuminatum,TRUE,TRUE,Zanthoxylum acuminatum,1
Syagrus comosa,TRUE,TRUE,Syagrus comosa,1
Myrcia splendens,TRUE,TRUE,Myrcia splendens,1
Diospyros vestita,TRUE,TRUE,Diospyros vestita,1
Hymenolobium alagoanum,TRUE,TRUE,Hymenolobium alagoanum,1
Ficus americana,TRUE,TRUE,Ficus americana,1
Genipa americana,TRUE,TRUE,Genipa americana,1
Ilex theezans,TRUE,TRUE,Ilex theezans,1
Coutarea hexandra,TRUE,TRUE,Coutarea hexandra,1
Pausandra morisiana,TRUE,TRUE,Pausandra morisiana,1
Geonoma schottiana,TRUE,TRUE,Geonoma schottiana,1
Macrolobium brevense,TRUE,TRUE,Macrolobium brevense,1
Acmanthera longifolia,TRUE,TRUE,Acmanthera longifolia,1
Ilex psammophila,TRUE,TRUE,Ilex psammophila,1
Hancornia speciosa,TRUE,TRUE,Hancornia speciosa,1
Pityrocarpa moniliformis,TRUE,TRUE,Pityrocarpa moniliformis,1
Trichilia pseudostipularis,TRUE,TRUE,Trichilia pseudostipularis,1
Hevea benthamiana,TRUE,TRUE,Hevea benthamiana,1
Ocotea floribunda,TRUE,TRUE,Ocotea floribunda,1
Platypodium elegans,TRUE,TRUE,Platypodium elegans,1
Alseis floribunda,TRUE,TRUE,Alseis floribunda,1
Buddleja stachyoides,TRUE,TRUE,Buddleja stachyoides,1
Abarema cochliacarpos,TRUE,TRUE,Abarema cochliacarpos,1
Genipa americana,TRUE,TRUE,Genipa americana,1
Xylopia sericea,TRUE,TRUE,Xylopia sericea,1
Mabea piriri,TRUE,TRUE,Mabea piriri,1
Eugenia uniflora,TRUE,TRUE,Eugenia uniflora,1
Caryocar glabrum,TRUE,TRUE,Caryocar glabrum,1
Helietta puberula,TRUE,TRUE,Helietta puberula,1
Siparuna poeppigii,TRUE,TRUE,Siparuna poeppigii,1
Pterocarpus amazonum,TRUE,TRUE,Pterocarpus amazonum,1
Taralea oppositifolia,TRUE,TRUE,Taralea oppositifolia,1
Aegiphila obducta,TRUE,TRUE,Aegiphila obducta,1
Cordiera elliptica,TRUE,TRUE,Cordiera elliptica,1
Cenostigma pyramidale,TRUE,TRUE,Cenostigma pyramidale,1
Myrcia sylvatica,TRUE,TRUE,Myrcia sylvatica,1
Ocotea canaliculata,TRUE,TRUE,Ocotea canaliculata,1
Anadenanthera peregrina,TRUE,TRUE,Anadenanthera peregrina,1
Aspidosperma pyrifolium,TRUE,TRUE,Aspidosperma pyrifolium,1
Pleroma stenocarpa,TRUE,TRUE,Pleroma stenocarpa,1
Rhamnus sphaerosperma,TRUE,TRUE,Rhamnus sphaerosperma,1
Inga yasuniana,TRUE,TRUE,Inga yasuniana,1
Campomanesia guaviroba,TRUE,TRUE,Campomanesia guaviroba,1
Maytenus guyanensis,TRUE,TRUE,Maytenus guyanensis,1
Ouratea polygyna,TRUE,TRUE,Ouratea polygyna,1
Helicostylis tomentosa,TRUE,TRUE,Helicostylis tomentosa,1
Eugenia florida,TRUE,TRUE,Eugenia florida,1
Connarus suberosus,TRUE,TRUE,Connarus suberosus,1
Rauvolfia grandiflora,TRUE,TRUE,Rauvolfia grandiflora,1
Chrysophyllum argenteum,TRUE,TRUE,Chrysophyllum argenteum,1
Guatteria australis,TRUE,TRUE,Guatteria australis,1
Erythroxylum pungens,TRUE,TRUE,Erythroxylum pungens,1
Symplocos tetrandra,TRUE,TRUE,Symplocos tetrandra,1
Tococa coronata,TRUE,TRUE,Tococa coronata,1
Colicodendron yco,TRUE,TRUE,Colicodendron yco,1
Gymnanthes schottiana,TRUE,TRUE,Gymnanthes schottiana,1
Miconia prasina,TRUE,TRUE,Miconia prasina,1
Margaritaria nobilis,TRUE,TRUE,Margaritaria nobilis,1
Gymnanthes klotzschiana,TRUE,TRUE,Gymnanthes klotzschiana,1
Coccoloba alnifolia,TRUE,TRUE,Coccoloba alnifolia,1
Solanum campaniforme,TRUE,TRUE,Solanum campaniforme,1
Tapirira guianensis,TRUE,TRUE,Tapirira guianensis,1
Psidium guineense,TRUE,TRUE,Psidium guineense,1
Rinorea flavescens,TRUE,TRUE,Rinorea flavescens,1
Prunus myrtifolia,TRUE,TRUE,Prunus myrtifolia,1
Jacaranda puberula,TRUE,TRUE,Jacaranda puberula,1
Couepia grandiflora,TRUE,TRUE,Couepia grandiflora,1
Stryphnodendron pulcherrimum,TRUE,TRUE,Stryphnodendron pulcherrimum,1
Terminalia glabrescens,TRUE,TRUE,Terminalia glabrescens,1
Jacaranda puberula,TRUE,TRUE,Jacaranda puberula,1
Tabernaemontana sananho,TRUE,TRUE,Tabernaemontana sananho,1
Myrcia brasiliensis,TRUE,TRUE,Myrcia brasiliensis,1
Solanum didymum,TRUE,TRUE,Solanum didymum,1
Pourouma tomentosa,TRUE,TRUE,Pourouma tomentosa,1
Ocotea brachybotrya,TRUE,TRUE,Ocotea brachybotrya,1
Colubrina glandulosa,TRUE,TRUE,Colubrina glandulosa,1
Allophylus guaraniticus,TRUE,TRUE,Allophylus guaraniticus,1
Sloanea brevipes,TRUE,TRUE,Sloanea brevipes,1
Ocotea diospyrifolia,TRUE,TRUE,Ocotea diospyrifolia,1
Miconia budlejoides,TRUE,TRUE,Miconia budlejoides,1
Eschweilera juruensis,TRUE,TRUE,Eschweilera juruensis,1
Ilex theezans,TRUE,TRUE,Ilex theezans,1
Diospyros hispida,TRUE,TRUE,Diospyros hispida,1
Connarus perrottetii,TRUE,TRUE,Connarus perrottetii,1
Metrodorea flavida,TRUE,TRUE,Metrodorea flavida,1
Myrsine loefgrenii,TRUE,TRUE,Myrsine loefgrenii,1
Tibouchina estrellensis,TRUE,TRUE,Tibouchina estrellensis,1
Ocotea indecora,TRUE,TRUE,Ocotea indecora,1
Faramea anisocalyx,TRUE,TRUE,Faramea anisocalyx,1
Macrolobium pendulum,TRUE,TRUE,Macrolobium pendulum,1
Gymnanthes multiramea,TRUE,TRUE,Gymnanthes multiramea,1
Terminalia fagifolia,TRUE,TRUE,Terminalia fagifolia,1
Ceiba speciosa,TRUE,TRUE,Ceiba speciosa,1
Tapura amazonica,TRUE,TRUE,Tapura amazonica,1
Cupania ludowigii,TRUE,TRUE,Cupania ludowigii,1
Mabea angustifolia,TRUE,TRUE,Mabea angustifolia,1
Dendropanax arboreus,TRUE,TRUE,Dendropanax arboreus,1
Vismia cauliflora,TRUE,TRUE,Vismia cauliflora,1
Ossaea marginata,TRUE,TRUE,Ossaea marginata,1
Gaulettia canomensis,TRUE,TRUE,Gaulettia canomensis,1
Pagamea capitata,TRUE,TRUE,Pagamea capitata,1
Eugenia cerasiflora,TRUE,TRUE,Eugenia cerasiflora,1
Ceiba pubiflora,TRUE,TRUE,Ceiba pubiflora,1
Euplassa nebularis,TRUE,TRUE,Euplassa nebularis,1
Aspidosperma illustre,TRUE,TRUE,Aspidosperma illustre,1
Euterpe edulis,TRUE,TRUE,Euterpe edulis,1
Bauhinia forficata,TRUE,TRUE,Bauhinia forficata,1
Cedrela fissilis,TRUE,TRUE,Cedrela fissilis,1
Psychotria carthagenensis,TRUE,TRUE,Psychotria carthagenensis,1
Geonoma pohliana,TRUE,TRUE,Geonoma pohliana,1
Pseudobombax marginatum,TRUE,TRUE,Pseudobombax marginatum,1
Poeppigia procera,TRUE,TRUE,Poeppigia procera,1
Eugenia multicostata,TRUE,TRUE,Eugenia multicostata,1
Callisthene major,TRUE,TRUE,Callisthene major,1
Matayba elaeagnoides,TRUE,TRUE,Matayba elaeagnoides,1
Anadenanthera peregrina,TRUE,TRUE,Anadenanthera peregrina,1
Aniba parviflora,TRUE,TRUE,Aniba parviflora,1
Psychotria carthagenensis,TRUE,TRUE,Psychotria carthagenensis,1
Emmotum nitens,TRUE,TRUE,Emmotum nitens,1
Coutarea hexandra,TRUE,TRUE,Coutarea hexandra,1
Connarus perrottetii,TRUE,TRUE,Connarus perrottetii,1
Erythrina dominguezii,TRUE,TRUE,Erythrina dominguezii,1
Andira fraxinifolia,TRUE,TRUE,Andira fraxinifolia,1
Tococa coronata,TRUE,TRUE,Tococa coronata,1
Hirtella bicornis,TRUE,TRUE,Hirtella bicornis,1
Cestrum axillare,TRUE,TRUE,Cestrum axillare,1
Licania elliptica,TRUE,TRUE,Licania elliptica,1
Copaifera coriacea,TRUE,TRUE,Copaifera coriacea,1
Cordiera concolor,TRUE,TRUE,Cordiera concolor,1
Protium sagotianum,TRUE,TRUE,Protium sagotianum,1
Eugenia subterminalis,TRUE,TRUE,Eugenia subterminalis,1
Duguetia echinophora,TRUE,TRUE,Duguetia echinophora,1
Hevea benthamiana,TRUE,TRUE,Hevea benthamiana,1
Duguetia gardneriana,TRUE,TRUE,Duguetia gardneriana,1
Lafoensia pacari,TRUE,TRUE,Lafoensia pacari,1
Guazuma ulmifolia,TRUE,TRUE,Guazuma ulmifolia,1
Kielmeyera coriacea,TRUE,TRUE,Kielmeyera coriacea,1
Miconia lasseri,TRUE,TRUE,Miconia lasseri,1
Dahlstedtia floribunda,TRUE,TRUE,Dahlstedtia floribunda,1
Licania minutiflora,TRUE,TRUE,Licania minutiflora,1
Schefflera morototoni,TRUE,TRUE,Schefflera morototoni,1
Parkia reticulata,TRUE,TRUE,Parkia reticulata,1
Allophylus racemosus,TRUE,TRUE,Allophylus racemosus,1
Virola obovata,TRUE,TRUE,Virola obovata,1
Cryptocarya saligna,TRUE,TRUE,Cryptocarya saligna,1
Croton celtidifolius,TRUE,TRUE,Croton celtidifolius,1
Solanum schlechtendalianum,TRUE,TRUE,Solanum schlechtendalianum,1
Ocotea aniboides,TRUE,TRUE,Ocotea aniboides,1
Hirtella burchellii,TRUE,TRUE,Hirtella burchellii,1
Croton salutaris,TRUE,TRUE,Croton salutaris,1
Vasconcellea quercifolia,TRUE,TRUE,Vasconcellea quercifolia,1
Myrsine umbellata,TRUE,TRUE,Myrsine umbellata,1
Blepharocalyx salicifolius,TRUE,TRUE,Blepharocalyx salicifolius,1
Manihot caerulescens,TRUE,TRUE,Manihot caerulescens,1
Anacardium occidentale,TRUE,TRUE,Anacardium occidentale,1
Lonchocarpus sericeus,TRUE,TRUE,Lonchocarpus sericeus,1
Leandra regnellii,TRUE,TRUE,Leandra regnellii,1
Citharexylum solanaceum,TRUE,TRUE,Citharexylum solanaceum,1
Matayba elaeagnoides,TRUE,TRUE,Matayba elaeagnoides,1
Trichilia quadrijuga,TRUE,TRUE,Trichilia quadrijuga,1
Casearia arborea,TRUE,TRUE,Casearia arborea,1
Moquiniastrum polymorphum,TRUE,TRUE,Moquiniastrum polymorphum,1
Piper mollicomum,TRUE,TRUE,Piper mollicomum,1
Pera glabrata,TRUE,TRUE,Pera glabrata,1
Ouratea hexasperma,TRUE,TRUE,Ouratea hexasperma,1
Trixis praestans,TRUE,TRUE,Trixis praestans,1
Byrsonima coccolobifolia,TRUE,TRUE,Byrsonima coccolobifolia,1
Guarea macrophylla,TRUE,TRUE,Guarea macrophylla,1
Protium carnosum,TRUE,TRUE,Protium carnosum,1
Ficus citrifolia,TRUE,TRUE,Ficus citrifolia,1
Solanum campaniforme,TRUE,TRUE,Solanum campaniforme,1
Physocalymma scaberrimum,TRUE,TRUE,Physocalymma scaberrimum,1
Eugenia belemitana,TRUE,TRUE,Eugenia belemitana,1
Couepia paraensis,TRUE,TRUE,Couepia paraensis,1
Lamanonia ternata,TRUE,TRUE,Lamanonia ternata,1
Pilocarpus pauciflorus,TRUE,TRUE,Pilocarpus pauciflorus,1
Cestrum obovatum,TRUE,TRUE,Cestrum obovatum,1
Oxandra sessiliflora,TRUE,TRUE,Oxandra sessiliflora,1
Colubrina cordifolia,TRUE,TRUE,Colubrina cordifolia,1
Terminalia glabrescens,TRUE,TRUE,Terminalia glabrescens,1
Solanum campaniforme,TRUE,TRUE,Solanum campaniforme,1
Pterocarpus violaceus,TRUE,TRUE,Pterocarpus violaceus,1
Matayba guianensis,TRUE,TRUE,Matayba guianensis,1
Cyathea gardneri,TRUE,TRUE,Cyathea gardneri,1
Phytolacca dioica,TRUE,TRUE,Phytolacca dioica,1
Dulacia candida,TRUE,TRUE,Dulacia candida,1
Ocotea douradensis,TRUE,TRUE,Ocotea douradensis,1
Myrcia guianensis,TRUE,TRUE,Myrcia guianensis,1
Palicourea sessilis,TRUE,TRUE,Palicourea sessilis,1
Croton floribundus,TRUE,TRUE,Croton floribundus,1
Chrysophyllum lucentifolium,TRUE,TRUE,Chrysophyllum lucentifolium,1
Myrsine guianensis,TRUE,TRUE,Myrsine guianensis,1
Erythrina velutina,TRUE,TRUE,Erythrina velutina,1
Diospyros artanthifolia,TRUE,TRUE,Diospyros artanthifolia,1
Ocotea brachybotrya,TRUE,TRUE,Ocotea brachybotrya,1
Myrceugenia myrcioides,TRUE,TRUE,Myrceugenia myrcioides,1
Xylopia frutescens,TRUE,TRUE,Xylopia frutescens,1
Daphnopsis racemosa,TRUE,TRUE,Daphnopsis racemosa,1
Sideroxylon obtusifolium,TRUE,TRUE,Sideroxylon obtusifolium,1
Cupania vernalis,TRUE,TRUE,Cupania vernalis,1
Macrolobium suaveolens,TRUE,TRUE,Macrolobium suaveolens,1
Ladenbergia oblongifolia,TRUE,TRUE,Ladenbergia oblongifolia,1
Vasconcellea glandulosa,TRUE,TRUE,Vasconcellea glandulosa,1
Mouriri glazioviana,TRUE,TRUE,Mouriri glazioviana,1
Virola guggenheimii,TRUE,TRUE,Virola guggenheimii,1
Platymiscium floribundum,TRUE,TRUE,Platymiscium floribundum,1
Andira fraxinifolia,TRUE,TRUE,Andira fraxinifolia,1
Alchornea triplinervia,TRUE,TRUE,Alchornea triplinervia,1
Styrax pohlii,TRUE,TRUE,Styrax pohlii,1
Guibourtia hymenaefolia,TRUE,TRUE,Guibourtia hymenaefolia,1
Trichilia silvatica,TRUE,TRUE,Trichilia silvatica,1
Anadenanthera peregrina,TRUE,TRUE,Anadenanthera peregrina,1
Piper tuberculatum,TRUE,TRUE,Piper tuberculatum,1
Colletia paradoxa,TRUE,TRUE,Colletia paradoxa,1
Hymenaea stigonocarpa,TRUE,TRUE,Hymenaea stigonocarpa,1
Pimenta pseudocaryophyllus,TRUE,TRUE,Pimenta pseudocaryophyllus,1
Daphnopsis fasciculata,TRUE,TRUE,Daphnopsis fasciculata,1
Annona sylvatica,TRUE,TRUE,Annona sylvatica,1
Neea theifera,TRUE,TRUE,Neea theifera,1
Hedyosmum brasiliense,TRUE,TRUE,Hedyosmum brasiliense,1
Cariniana micrantha,TRUE,TRUE,Cariniana micrantha,1
Xylopia langsdorfiana,TRUE,TRUE,Xylopia langsdorfiana,1
Guazuma ulmifolia,TRUE,TRUE,Guazuma ulmifolia,1
Vatairea guianensis,TRUE,TRUE,Vatairea guianensis,1
Allophylus edulis,TRUE,TRUE,Allophylus edulis,1
Ocotea minarum,TRUE,TRUE,Ocotea minarum,1
Cabralea canjerana,TRUE,TRUE,Cabralea canjerana,1
Calyptranthes amoena,TRUE,TRUE,Calyptranthes amoena,1
Qualea grandiflora,TRUE,TRUE,Qualea grandiflora,1
Bernardia pulchella,TRUE,TRUE,Bernardia pulchella,1
Erythroxylum suberosum,TRUE,TRUE,Erythroxylum suberosum,1
Vouarana guianensis,TRUE,TRUE,Vouarana guianensis,1
Byrsonima cydoniifolia,TRUE,TRUE,Byrsonima cydoniifolia,1
Vochysia tucanorum,TRUE,TRUE,Vochysia tucanorum,1
Swartzia simplex,TRUE,TRUE,Swartzia simplex,1
Miconia gratissima,TRUE,TRUE,Miconia gratissima,1
Ficus paraensis,TRUE,TRUE,Ficus paraensis,1
Hirtella racemosa,TRUE,TRUE,Hirtella racemosa,1
Ilex lundii,TRUE,TRUE,Ilex lundii,1
Aspidosperma nobile,TRUE,TRUE,Aspidosperma nobile,1
Urera caracasana,TRUE,TRUE,Urera caracasana,1
Maytenus schumanniana,TRUE,TRUE,Maytenus schumanniana,1
Machaerium brasiliense,TRUE,TRUE,Machaerium brasiliense,1
Zollernia ilicifolia,TRUE,TRUE,Zollernia ilicifolia,1
Brosimum lactescens,TRUE,TRUE,Brosimum lactescens,1
Moquiniastrum polymorphum,TRUE,TRUE,Moquiniastrum polymorphum,1
Erythroxylum suberosum,TRUE,TRUE,Erythroxylum suberosum,1
Guatteria discolor,TRUE,TRUE,Guatteria discolor,1
Aniba citrifolia,TRUE,TRUE,Aniba citrifolia,1
Agonandra brasiliensis,TRUE,TRUE,Agonandra brasiliensis,1
Miconia ruschiana,TRUE,TRUE,Miconia ruschiana,1
Picramnia ramiflora,TRUE,TRUE,Picramnia ramiflora,1
Bactris riparia,TRUE,TRUE,Bactris riparia,1
