SpName,Longitude,Latitude
Maytenus rigida,-36.7222,-5.26
Miconia tomentosa,-51.55,-12.833333
Clidemia capitellata,-45.963611,-15.060278
Bauhinia longifolia,-42.8958,-20.2447
Palicourea croceoides,-56.5,-3.6
Psychotria vellosiana,-46.956771,-23.695816
Andira nitida,-35.1161,-8.59083
Ficus enormis,-41.9269445,-21.8827778
Dimorphandra mollis,-54.616667,-20.45
Leandra variabilis,-49.9244,-29.4556
Chromolaena maximilianii,-51.4608,-23.5508
Aptandra tubicina,-68.75,-11.02
Protium icicariba,-39.091667,-14.7875
Heisteria silvianii,-49.52,-27.06
Senna affinis,-40.5333333,-19.9666667
Ocotea glomerata,-39.731944,-14.176389
Myrsine parvula,-42.0081,-21.9553
Jacaranda puberula,-41.7728,-13.1519
Annona glabra,-49.8889,-29.5514
Mabea fistulifera,-47.7497,-21.1654
Miconia chamissois,-52.333333,-14.733333
Randia armata,-37.4203,-10.2183
Matayba elaeagnoides,-48.36,-21.6
Roupala rhombifolia,-41.2847,-13.4106
Inga vera,-57.005472,-19.476417
Ormosia fastigiata,-48.366667,-14.05
Andira fraxinifolia,-47.25,-24.55
Piper amalago,-46.95,-22.43
Eriotheca gracilipes,-55.7497,-15.4606
Actinostemon klotzschii,-46.916667,-22.833333
Hymenaea martiana,-42.475,-14.0694
Sloanea obtusifolia,-44.96,-23.07
Dalbergia frutescens,-45.88,-23.17
Micropholis venulosa,-59.83,-2.51
Ocotea nutans,-40.51,-11.09
Guettarda viburnoides,-46.63,-23.54
Banara guianensis,-49.1178,-5.36861
Guazuma ulmifolia,-47.838526,-21.28073
Miconia amoena,-39.0247,-16.2781
Chloroleucon foliolosum,-42.55,-9.883333
Machaerium punctatum,-42.466667,-14.016667
Copaifera langsdorffii,-45.4666667,-11.1213889
Bauhinia forficata,-48.513056,-22.841667
Anadenanthera colubrina,-43.19,-22.9
Myrciaria glazioviana,-43.033333,-22.583333
Dalbergia frutescens,-50.7806,-29.6506
Clidemia biserrata,-44.927472,-23.348556
Rinorea guianensis,-42.35,-22.53
Cedrela odorata,-46.5614,-21.7878
Senna obtusifolia,-36.0936,-9.78111
Solanum scuticum,-45.1761,-22.6136
Rudgea jasminoides,-41.915833,-21.925
Nectandra membranacea,-40.553056,-19.9075
Indigofera suffruticosa,-47.89,-22.01
Casearia lasiophylla,-53.087833,-25.715361
Tocoyena brasiliensis,-56.766667,-18.55
Machaerium acutifolium,-56.0967,-15.5961
Dicksonia sellowiana,-49.351667,-26.313056
Casearia sylvestris,-49.298889,-28.285278
Sloanea hirsuta,-44.96,-23.07
Ficus organensis,-49.9347,-29.365
Eugenia cereja,-47.99,-23.87
Emmotum nitens,-47.75,-15.63
Humiria balsamifera,-36.4758,-9.92528
Cordiera myrciifolia,-47.22,-23.65
Piper gaudichaudianum,-51.46,-29.69
Erythroxylum vacciniifolium,-43.18,-22.51
Magnolia ovata,-47.6747,-19.1525
Croton polyandrus,-36.50055556,-10.33777778
Clusia nemorosa,-37.0539,-8.41889
Trichilia catigua,-50.6467,-23.1811
Nectandra oppositifolia,-47.0056,-22.786
Eriotheca gracilipes,-46.661667,-10.564444
Piper hispidum,-70.7656,-8.16139
Vochysia magnifica,-43.1786,-22.505
Andira vermifuga,-50.815833,-12.112222
Pluchea sagittalis,-49.114714,-27.022017
Enterolobium timbouva,-42.6994,-9.01528
Senegalia polyphylla,-41.4825,-6.817972
Myrcia guianensis,-41.683333,-5.216667
Manihot grahamii,-48.1,-24.52
Rauvolfia sellowii,-40.6003,-19.9356
Eugenia uruguayensis,-51.4611,-29.6886
Cephalanthus glabratus,-52.03,-21.25
Erythrina verna,-41.0639,-19.4958
Piper hispidum,-40.553889,-19.836389
Dalbergia frutescens,-47.057778,-23.153056
Eugenia sonderiana,-41.8,-13.3
Ocotea percurrens,-39.637139,-13.717056
Piper mollicomum,-41.289167,-20.918611
Mimosa arenosa,-37.636667,-6.11
Ficus adhatodifolia,-51.199606,-30.084544
Plathymenia reticulata,-52.2567,-15.89
Senna spectabilis,-43.8897,-19.6272
Eugenia punicifolia,-52.5817,-1.52333
Erythroxylum mucronatum,-35.7286,-8.47028
Solanum variabile,-50.7,-24.033333
Piper aduncum,-39.0753,-15.2933
Senna macranthera,-43.4689,-22.4539
Miconia latecrenata,-46.9454,-23.7149
Hancornia speciosa,-44.99,-12.1528
Inga marginata,-67.0892,-0.130278
Pouteria gardneriana,-39.08,-14.77
Senegalia tenuifolia,-54.9614,-20.9319
Peltophorum dubium,-41.3314,-12.8072
Genipa americana,-49.6725,-3.76611
Diatenopteryx sorbifolia,-43.8064,-20.9536
Cupania impressinervia,-37.475,-11.0319
Commiphora leptophloeos,-46.090556,-14.543611
Andira fraxinifolia,-39.882778,-19.671944
Marlierea silvatica,-38.9967,-14.2775
Nectandra membranacea,-39.08,-14.77
Myrcia splendens,-38.9967,-14.2775
Ficus luschnathiana,-47.99,-23.87
Ocotea porosa,-49.0769,-25.3656
Styrax camporum,-46.33,-17.17
Aegiphila obducta,-45.023611,-23.236944
Abarema langsdorffii,-49.1989,-25.9281
Ocotea porosa,-47.1137,-23.7154
Psychotria platypoda,-39.754444,-17.752778
Dalbergia brasiliensis,-51.07,-21.68
Pouteria torta,-49.215833,-22.816389
Gochnatia polymorpha,-53.5,-22.2833333
Eugenia calycina,-46.9,-18.966667
Lantana camara,-49.900917,-24.177167
Cestrum bracteatum,-48.36,-24.09
Campomanesia laurifolia,-39.341667,-15.173611
Curatella americana,-56.433333,-16.1
Tibouchina stenocarpa,-43.8467,-19.9856
Ocotea pulchella,-43.6333333,-19.35
Campomanesia eugenioides,-36.1756,-10.1256
Clusia nemorosa,-41.3416666,-12.3416666
Martiodendron mediterraneum,-42.8953,-4.16556
Bauhinia ungulata,-47.9169,-19.0386
Campomanesia xanthocarpa,-48.428889,-27.403889
Senegalia riparia,-41.68,-14.69
Varronia leucocephala,-40.562778,-9.896667
Neoraputia alba,-40.0722,-19.3911
Geonoma schottiana,-49.14,-26.28
Drimys brasiliensis,-50.674349,-26.819825
Jacaratia heptaphylla,-39.025556,-14.313889
Hirtella ciliata,-37.695,-12.0261111
Vismia guianensis,-35.73833333,-9.116388889
Byrsonima verbascifolia,-47.8831,-12.6153
Sorocea bonplandii,-50.448056,-29.650556
Myrcia mutabilis,-36.401944,-8.187222
Cynophalla flexuosa,-42.8961,-12.3169
Eugenia ayacuchae,-39.1,-16.42
Varronia tarodaea,-39.0494,-14.7889
Pimenta pseudocaryophyllus,-46.05,-20.6153
Eugenia punicifolia,-45.88,-23.17
Sebastiania commersoniana,-47.7,-21.55
Esenbeckia febrifuga,-52.07025,-23.953944
Matayba elaeagnoides,-49.074167,-24.055833
Croton nepetifolius,-40.7475,-4.16694
Virola bicuhyba,-49.2611,-24.8236
Miconia ferruginata,-43.756944,-19.005556
Blepharocalyx eggersii,-59.97,-2.88
Solanum ramulosum,-50.895,-27.990278
Psidium firmum,-44.0528,-20.3331
Actinostemon concolor,-50.8506,-24.6503
Parapiptadenia rigida,-51.16,-23.31
Trema micrantha,-41.6611,-22.1872
Diospyros sericea,-42.8897,-16.5594
Qualea cordata,-43.6003,-18.2494
Cordia trichotoma,-44.6613889,-22.6386111
Clusia nemorosa,-35.7933,-8.72667
Aparisthmium cordatum,-43.402056,-19.396361
Guettarda pohliana,-49.37,-20.82
Guarea macrophylla,-59.3353,-15.2261
Styrax camporum,-51.7666667,-12.8166667
Buchenavia tomentosa,-56.15,-14.3
Eugenia dysenterica,-47.9297,-15.7797
Matayba intermedia,-44.32,-22.68
Antonia ovata,-56.8139,-11.2278
Leandra acutiflora,-48.960556,-26.100278
Machaerium hatschbachii,-46.39,-23.96
Podocarpus sellowii,-47.26,-22.82
Calophyllum brasiliense,-47.6,-14.04
Psychotria schlechtendaliana,-39.08,-15.15
Humiria balsamifera,-58.0219,-2.74889
Eugenia bimarginata,-42.82,-15.97
Citronella paniculata,-46.9,-22.74
Byrsonima intermedia,-37.0386,-10.9089
Cryptocarya mandioccana,-48.3,-25.17
Cyathea phalerata,-47.073,-23.7377
Alibertia edulis,-45.158333,-12.439444
Piptadenia trisperma,-42.5,-22.9
Himatanthus obovatus,-60.1458,-12.7406
Matayba elaeagnoides,-52.310139,-24.205306
Bredemeyera floribunda,-47.68,-23.35
Anadenanthera peregrina,-54.516667,-18.283333
Psychotria nemorosa,-48.33,-25.28
Tachigali aurea,-55.4,-14.316667
Protium aracouchini,-67.383333,0.55
Miconia ibaguensis,-43.5081,-20.2875
Zanthoxylum rhoifolium,-49.0858,-24.9744
Albizia niopoides,-67.591111,-10.043056
Eugenia multicostata,-46.3658,-20.2453
Myrsine guianensis,-41.361389,-12.554167
Trema micrantha,-49.34,-24.11
Eugenia florida,-49.465,-18.9689
Piper aduncum,-49.31,-25.3247
Brosimum guianense,-67.92,-3.32
Jatropha mollissima,-40.5183,-11.1806
Davilla rugosa,-49.530556,-18.940278
Inga edulis,-40.0722,-19.3911
Libidibia ferrea,-39.8,-10.6833333
Ilex theezans,-49.4292,-26.0981
Syagrus romanzoffiana,-43.483056,-19.9375
Miconia rubiginosa,-48.4325,-22.8422
Luehea paniculata,-51.995278,-18.439444
Maytenus rigida,-36.6611,-9.7525
Leandra aurea,-50.7411,-23.7275
Hevea brasiliensis,-54.721667,-17.381389
Inga edulis,-40.481944,-20.3025
Cecropia pachystachya,-50.7411,-23.7275
Bauhinia ungulata,-48.966667,-14.633333
Aspidosperma subincanum,-51.428611,-16.365556
Pouteria guianensis,-52.5817,-1.52333
Byrsonima laxiflora,-42.1392,-19.7897
Ecclinusa ramiflora,-39.916871,-19.122463
Jatropha mutabilis,-37.246111,-8.575833
Eugenia sulcata,-40.530278,-19.971389
Inga vera,-48.960278,-26.999444
Myrsine umbellata,-50.220556,-27.000278
Myrcia hartwegiana,-48.5747,-25.8828
Jacaranda macrantha,-44.5,-22.5
Maclura tinctoria,-39.7,-12.716667
Piptadenia viridiflora,-43.2116667,-12.9194445
Cordiera sessilis,-48.6,-16.65
Inga capitata,-42.3917,-22.6508
Miconia ibaguensis,-47.47,-20.25
Leandra variabilis,-49.049722,-28.169444
Tibouchina reitzii,-48.5747,-25.8828
Cedrela odorata,-38.7597,-7.86139
Solanum mauritianum,-52.783611,-26.953611
Ocotea lancifolia,-40.002604,-19.141096
Psychotria vellosiana,-44.32,-22.68
Cestrum strigilatum,-50.5853,-23.5853
Swartzia apetala,-40.977111,-21.216833
Pterodon emarginatus,-43.7144,-19.1689
Pterodon emarginatus,-43.36,-4.86
Aspidosperma subincanum,-56.0767,-15.8656
Senegalia langsdorffii,-40.5125,-6.645556
Alseis floribunda,-41.550278,-20.767222
Baccharis linearifolia,-46.3658,-20.2453
Seguieria langsdorffii,-48.5047,-24.7564
Eugenia dysenterica,-56.4825,-14.5136
Psychotria carthagenensis,-47.9319,-19.7483
Licania octandra,-47.866667,-24.6
Leandra regnellii,-43.8278,-22.0892
Apuleia leiocarpa,-63.3333333,-10.0333333
Guazuma ulmifolia,-35.72,-7.032778
Ouratea castaneifolia,-41.9425,-4.45667
Dalbergia ecastaphyllum,-35.0025,-7.56056
Eschweilera ovata,-40.07,-19.39
Sparattosperma leucanthum,-53.2711,-22.2953
Senna spectabilis,-36.0319,-9.16278
Myrsine parvifolia,-38.5108,-12.9711
Myrceugenia myrcioides,-49.412222,-27.992222
Piper amplum,-40.2733,-19.8203
Coccoloba marginata,-48.066667,-0.883333
Erythroxylum revolutum,-36.0102778,-8.3913889
Miconia albicans,-39.021944,-14.212778
Machaerium punctatum,-44.7781,-16.2853
Parapiptadenia pterosperma,-40.5169445,-19.3536111
Eugenia cuprea,-44.1714,-22.5442
Psidium rufum,-43.702222,-20.086667
Alchornea triplinervia,-52.88325,-22.627
Aegiphila obducta,-49.588611,-26.911944
Piptadenia stipulacea,-39.224444,-6.356944
Ocotea nitida,-45.266389,-11.073889
Coutarea hexandra,-49.34,-24.11
Eugenia ligustrina,-48.33,-25.31
Psychotria carthagenensis,-52.2064,-3.20333
Strychnos brasiliensis,-54.0939,-25.2953
Psychotria carthagenensis,-46.656111,-11.673333
Simarouba versicolor,-34.8811,-8.05389
Byrsonima stipulacea,-39.115,-14.499722
Hirtella racemosa,-49.1178,-5.36861
Piper corcovadensis,-40.6569,-19.7389
Crotalaria vitellina,-42.0186,-22.8794
Dalbergia frutescens,-52.47,-26.4
Libidibia ferrea,-36.3528,-9.90528
Actinostemon concolor,-39.76,-12.72
Ocotea velloziana,-48.033333,-15.966667
Pseudobombax marginatum,-43.5525,-21.4567
Alchornea triplinervia,-48.3289,-25.3067
Piper malacophyllum,-50.130833,-27.180278
Rubus brasiliensis,-51.706111,-27.405
Psychotria suterella,-46.93,-24.25
Ficus citrifolia,-48.62,-17.74
Hedyosmum brasiliense,-51.698611,-16.104444
Myrcia multiflora,-47.77,-15.85
Emmotum nitens,-39.67,-16.72
Apuleia leiocarpa,-49.6236,-10.7936
Tetragastris catuaba,-34.8811,-8.05389
Cordia bicolor,-38.9967,-14.2775
Solanum insidiosum,-44.96,-23.07
Myrcia tomentosa,-48.16666667,-13.56666667
Leptolobium bijugum,-40.405,-20.5580556
Bathysa australis,-39.60333333,-14.70583333
Byrsonima verbascifolia,-48.9242,-19.3072
Mimosa bimucronata,-51.1836,-29.9178
Pouteria venosa,-61.333333,3.366667
Piper gaudichaudianum,-52.433778,-24.532778
Hortia brasiliana,-43.431333,-19.414444
Schinus terebinthifolius,-44.96,-23.07
Miconia albicans,-59.75,-2.42
Leptolobium dasycarpum,-46.572778,-14.395833
Piper umbellatum,-40.616667,-19.936111
Actinostemon verticillatus,-35.7808,-9.1975
Pisonia ambigua,-46.71,-21.93
Poincianella pyramidalis,-38.68,-10.9
Ocotea teleiandra,-50.117778,-29.514722
Senna silvestris,-58.5,-3.8333333
Myrcia guianensis,-35.35,-5.891667
Solanum corymbiflorum,-51.4581,-25.3953
Eugenia ternatifolia,-48.8344,-25.4769
Eugenia flavescens,-39.9469,-16.0028
Dalbergia miscolobium,-43.8014,-20.2533
Piper umbellatum,-48.8086,-15.9236
Tibouchina trichopoda,-46.42,-23.89
Psychotria ruelliifolia,-47.84,-24.48
Alseis floribunda,-51.25,-23.45
Baccharis semiserrata,-46.766111,-23.452222
Copaifera lucens,-39.5311,-17.0392
Strychnos pseudoquina,-46.3694,-14.0931
Solanum sycocarpum,-40.0722,-19.3911
Pera glabrata,-48.5097222,-23.7569444
Ficus trigonata,-72.8958,-7.61417
Guarea kunthiana,-52.3189,-23.1289
Mabea piriri,-36.0936,-9.78111
Cupania vernalis,-50.7175,-23.3306
Amaioua guianensis,-48.995,-15.8241667
Ouratea vaccinioides,-44.5633,-22.4961
Leandra melastomoides,-48.5428,-25.8175
Escallonia bifida,-49.5183,-26.2544
Bernardia pulchella,-52.61666,-27.1
Siparuna brasiliensis,-41.1239,-20.0742
Mimosa bimucronata,-34.9064,-7.83417
Terminalia fagifolia,-46.249806,-14.830611
Diospyros hispida,-42.6,-14.233333
Richeria grandis,-56.44,-14.4
Clidemia hirta,-41.853056,-13.466111
Cupania vernalis,-47.13,-23.52
Bixa orellana,-63.166667,-7.516667
Byrsonima sericea,-41.7,-20.883333
Myrsine coriacea,-48.8053,-27.5661
Myrcia guianensis,-48.436667,-8.706389
Luehea grandiflora,-46.8075,-18.1783
Myrciaria disticha,-43.2075,-22.9028
Piper hispidum,-39.08,-16.5
Solanum asperum,-35.544722,-6.95
Cecropia pachystachya,-51.7144,-17.8814
Psychotria deflexa,-59.605556,-10.2825
Cestrum axillare,-47.52,-23.21
Pterocarpus rohrii,-42.1392,-19.7897
Solanum didymum,-51.1144,-29.3764
Senegalia polyphylla,-38.1528,-7.82083
Mollinedia schottiana,-49.3,-28.7133
Ocotea teleiandra,-44.9325,-21.9772
Psychotria nemorosa,-48.77,-22.19
Guatteria australis,-48.85,-26.02
Chromolaena odorata,-40.6003,-19.9356
Trichilia catigua,-49.5528,-22.2914
Parapiptadenia rigida,-53.325,-23.7664
Bauhinia rufa,-49.0416,-24.043
Allophylus puberulus,-41.95,-22.4797223
Hirtella gracilipes,-48.033333,-15.566667
Amaioua guianensis,-51.7666667,-12.8166667
Piper miquelianum,-49.127369,-26.8925
Antonia ovata,-47.1294445,-11.1152778
Persea willdenovii,-47.71,-23.81
Casearia gossypiosperma,-47.56,-22.41
Bixa orellana,-47.078786,-1.050594
Nectandra barbellata,-47.062946,-23.725098
Senna spectabilis,-46.9006,-13.2564
Emmotum nitens,-51.9622,-18.3061
Tabernaemontana catharinensis,-49.34,-24.11
Cryptocarya mandioccana,-47.0175,-24.3869444
Mabea piriri,-45.0836,-23.3669
Psychotria carthagenensis,-51.859525,-23.339858
Lecythis lurida,-42.3917,-22.6508
Solanum asperum,-55.75,2.33
Himatanthus obovatus,-56.566667,-18.066667
Myrsine guianensis,-44.6578,-21.2981
Zanthoxylum rhoifolium,-49.34,-24.11
Inga striata,-51.0364,-23.0586
Calliandra parvifolia,-44.2342,-17.315
Clidemia capitellata,-44.0431,-19.0061
Jacaranda puberula,-49.2064,-25.5347
Byrsonima variabilis,-44.6425,-21.4875
Solanum sooretamum,-40.620556,-19.931111
Ximenia americana,-53.4553,-24.9558
Protium heptaphyllum,-48.389722,-12.2925
Inga marginata,-49.065278,-24.067222
Qualea multiflora,-49.5564,-8.80361
Mimosa tenuiflora,-37.8339,-9.50194
Casearia arborea,-44.9997,-21.2453
Erythroxylum suberosum,-47.37,-21.02
Piper cernuum,-47.61263889,-24.23494444
Allophylus petiolulatus,-51.81,-16.95
Tibouchina sellowiana,-44.87,-22.2839
Sebastiania brasiliensis,-50.6511,-25.4672
Xylopia aromatica,-51.059167,-19.289861
Cupania ludowigii,-46.58,-23.31
Clethra scabra,-49.1439,-24.3178
Pouteria ramiflora,-49.0806,-19.6983
Casearia sylvestris,-47.74,-20.03
Symplocos estrellensis,-45.616667,-23.683333
Eugenia sulcata,-39.8022222,-18.6691667
Ocotea glaziovii,-48.3289,-25.3067
Piper marginatum,-34.8731,-7.94083
Dalbergia frutescens,-51.0681,-28.9711
Celtis pubescens,-47.9464,-18.1658
Psychotria schlechtendaliana,-39.466667,-12.85
Allophylus laevigatus,-34.916667,-7.833333
Eugenia klotzschiana,-51.7144,-17.8814
Psidium oligospermum,-38.683333,-10.916667
Trichilia hirta,-52.583333,-0.666667
Myrcia splendens,-46.72777778,-23.89611111
Clusia hilariana,-36.3711,-8.14583
Cheiloclinium cognatum,-47.59,-15.59
Posoqueria longiflora,-34.8811,-8.05389
Cryptocarya aschersoniana,-49.087778,-27.056667
Palicourea marcgravii,-42.9656,-22.4122
Tetracera breyniana,-40.3430555,-20.4619444
Piper miquelianum,-47.4,-22.56
Pouteria ramiflora,-59.9506,-15.0081
Tapirira guianensis,-52.8333,-16.7642
Vismia guianensis,-42.6258,-11.9989
Psychotria mapourioides,-40.575556,-19.887222
Vernonanthura divaricata,-43.938056,-20.348333
Psychotria stachyoides,-42.0686111,-22.2019444
Ficus luschnathiana,-57.018889,-19.576667
Mimosa tenuiflora,-42.391389,-9.966389
Solanum stipulaceum,-41.270278,-11.646944
Psychotria racemosa,-36.44,-9.25
Pouteria torta,-47.93,-22.28
Piper arboreum,-49.34,-24.11
Mimosa pigra,-40.3069,-12.5275
Sloanea hirsuta,-48.419167,-24.2775
Amorimia rigida,-39.9086,-11.8125
Miconia ferruginata,-47.666667,-16.75
Rudgea jasminoides,-46.3861,-21.9236
Bauhinia longifolia,-40.516,-19.354278
Zanthoxylum petiolare,-52.438611,-24.713056
Schefflera macrocarpa,-43.72,-18.42
Myrcia ilheosensis,-39.03,-16.2
Hieronyma alchorneoides,-43.745,-19.5136
Bauhinia cheilantha,-39.2225,-6.353889
Leandra regnellii,-51.7614,-24.7572
Aspidosperma pyrifolium,-42.799722,-10.016389
Trichilia elegans,-50.935556,-29.599722
Trembleya parviflora,-40.683056,-20.413056
Cestrum intermedium,-50.6467,-23.1811
Miconia compressa,-38.9967,-14.2775
Ocotea longifolia,-55.8661,-1.76556
Genipa americana,-56.83,-16.72
Varronia curassavica,-35.9078,-9.84
Chomelia obtusa,-37.1261,-10.855
Amburana cearensis,-43.9322,-14.7558
Capparidastrum frondosum,-46.63,-23.54
Manilkara salzmannii,-37.099631,-10.925675
Calliandra parvifolia,-35.18333333,-5.825
Pityrocarpa moniliformis,-40.3653,-14.5297
Calophyllum brasiliense,-43.8897,-19.6272
Actinostemon verticillatus,-40.5417,-19.4128
Endlicheria paniculata,-48.9794,-28.1647
Banara guianensis,-46.2927777,-1.2086111
Peltogyne confertiflora,-42.5075,-14.6822
Parinari obtusifolia,-46.97,-18.81
Abarema brachystachya,-48.5428,-25.8175
Chrysophyllum gonocarpum,-53.1808,-25.4189
Cestrum salzmannii,-39.4556,-13.0478
Tachigali aurea,-46.8833,-11.4003
Chiococca alba,-34.8631,-7.115
Copaifera langsdorffii,-51.68333333,-20.78333333
Ocotea corymbosa,-49.1624,-22.1244
Campomanesia xanthocarpa,-50.57,-22.41
Cybianthus cuneifolius,-47.9256,-24.3878
Apeiba tibourbou,-55.81,-15.42
Croton heliotropiifolius,-36.4758,-9.92528
Wunderlichia mirabilis,-43.3794,-18.6047
Amburana cearensis,-38.2983,-7.99194
Miconia stenostachya,-44.25,-17.88
Piper amalago,-57.0244,-22.0139
Calyptranthes brasiliensis,-39.8130556,-19.2747222
Ocotea indecora,-52.866944,-22.596667
Macrocarpaea obtusifolia,-45.8464,-23.5322
Sapium glandulosum,-49.1178,-5.36861
Solanum bullatum,-46.768611,-23.453056
Myrcia tomentosa,-45.4303,-21.5514
Protium ovatum,-55.5,-15.5
Miconia hyemalis,-48.87,-23.98
Ouratea hexasperma,-48.1089,-10.7633
Tapirira guianensis,-60.8997,-12.5522
Piper divaricatum,-48.5,-1.45
Licaria armeniaca,-45.081447,-23.373559
Miconia ciliata,-37.945,-11.7961
Vochysia tucanorum,-46.79,-21.96
Neomitranthes glomerata,-49.55,-22.29
Myrcia venulosa,-47.92,-15.77
Heterocondylus alatus,-44.095,-22.1494
Huberia ovalifolia,-39.28,-14.79
Miconia pyrifolia,-43.3503,-21.7642
Luehea paniculata,-43.0411,-20.2828
Erythroxylum citrifolium,-42.9675,-21.4597
Tocoyena formosa,-44.401667,-13.801111
Coccoloba laevis,-37.054167,-10.789167
Miconia calvescens,-43.9,-22.63
Senna silvestris,-46.95,-22.43
Bauhinia forficata,-38.42,-6.02
Ocotea puberula,-48.8525,-26.016667
Bredemeyera floribunda,-46.7717,-13.0367
Schoepfia brasiliensis,-35.841667,-8.711389
Plathymenia reticulata,-43.001083,-5.070139
Gochnatia oligocephala,-40.118889,-13.957222
Indigofera suffruticosa,-52.3422,-22.7347
Protium ovatum,-44.3617,-15.4881
Cyathea delgadii,-48.2772,-18.9186
Leptolobium elegans,-57.616667,-21.72
Leandra carassana,-49.0553,-25.3056
Rubus erythrocladus,-51.1144,-29.3764
Aspidosperma multiflorum,-40.9917,-3.73222
Siphoneugena densiflora,-47.15,-22.76
Guatteria oligocarpa,-39.0294445,-14.3280556
Peltogyne venosa,-47.3528,-2.99583
Dasyphyllum flagellare,-43.2469,-18.0772
Matayba elaeagnoides,-51.9386,-23.4253
Himatanthus bracteatus,-36.5794,-10.32
Croton sellowii,-37.524444,-11.760833
Ceiba erianthos,-40.431667,-20.093889
Nectandra reticulata,-39.0494,-14.7889
Geonoma schottiana,-40.529444,-20.100556
Clusia nemorosa,-41.316667,-12.816667
Spondias mombin,-46.63,-23.54
Eugenia uniflora,-42.8819,-20.7539
Stryphnodendron adstringens,-46.009444,-17.009722
Sebastiania commersoniana,-49.6356,-25.5839
Holocalyx balansae,-53.8608,-27.2647
Brunfelsia pauciflora,-49.08,-25.37
Kielmeyera coriacea,-47.93,-15.78
Sideroxylon obtusifolium,-37.5567,-5.7925
Dalbergia foliolosa,-42.87,-20.76
Endlicheria paniculata,-51.8625,-24.9392
Aureliana velutina,-42.88,-20.75
Annona neosericea,-49.588611,-28.708056
Peltogyne pauciflora,-42.6986,-13.0194
Paypayrola grandiflora,-70.3,-4.283333
Guettarda viburnoides,-48.416667,-22.75
Tocoyena brasiliensis,-40.523889,-3.850556
Myrciaria floribunda,-39.531111,-15.154444
Casearia sylvestris,-42.546389,-14.338611
Chiococca alba,-50.54,-20.26
Colubrina glandulosa,-47.67,-22.84
Croton heliotropiifolius,-40.6944,-6.21111
Commiphora leptophloeos,-40.9044,-7.355
Aegiphila verticillata,-46.05,-20.6153
Guazuma ulmifolia,-37.7177778,-12.0544444
Garcinia gardneriana,-52.16,-22.53
Croton urucurana,-47.8415,-21.2941
Psychotria nuda,-45.082318,-23.373776
Clusia hilariana,-36.400278,-8.183611
Coussarea contracta,-50.0064,-25.4294
Platypodium elegans,-42.5075,-14.6822
Cabralea canjerana,-44.635,-20.5414
Cestrum intermedium,-50.5803,-23.9108
Miconia ligustroides,-41.85,-13.3166667
Nectandra membranacea,-48.5047,-24.7564
Geonoma brevispatha,-54.241914,-23.059747
Erythrina fusca,-47.274167,-20.988194
Senegalia piauhiensis,-40.25,-9.916667
Tapirira guianensis,-41.1166667,-12.0166667
Hevea brasiliensis,-54.720556,-17.383333
Ocotea spectabilis,-40.7461,-20.0406
Myrcia tomentosa,-47.51,-14.1325
Dialium guianense,-68.23,-10.78
Pradosia lactescens,-39.135278,-14.499722
Stryphnodendron pulcherrimum,-59.9747223,-2.9294445
Trema micrantha,-43.7931,-21.8425
Abutilon rufinerve,-46.63,-23.54
Psidium grandifolium,-43.648333,-18.258056
Solanum paniculatum,-39.068056,-14.319722
Helicteres pentandra,-45.72,-1.45
Anacardium occidentale,-48.2,-13.666667
Cordiera concolor,-44.1781,-21.1103
Coussarea meridionalis,-42.53,-22.28
Genipa americana,-35.0183,-8.00222
Campomanesia xanthocarpa,-49.9503,-29.1967
Licania hypoleuca,-56.716667,-18.916667
Crateva tapia,-43.2075,-22.9028
Maytenus erythroxyla,-37.4483,-11.3508
Guazuma ulmifolia,-44.0814,-19.5578
Marlierea eugeniopsoides,-48.8456,-26.3044
Cariniana estrellensis,-47.763167,-21.276351
Xylopia laevigata,-37.28,-11.26
Siparuna guianensis,-63.58,-10.58
Ficus eximia,-44.1714,-22.5442
Xylopia brasiliensis,-51.9386,-23.4253
Cecropia pachystachya,-47.7711,-1.67417
Myrceugenia euosma,-49.26,-26.19
Pouteria guianensis,-62.97926,-6.66732
Ossaea sanguinea,-46.775278,-23.988889
Holocalyx balansae,-56.765278,-20.670833
Lacistema aggregatum,-52.23,-14.63
Boehmeria caudata,-48.8344,-25.4769
Varronia polycephala,-43.6003,-18.2494
Curatella americana,-34.8631,-7.115
Palicourea rigida,-48.61,-23.1
Cariniana estrellensis,-47.9405,-21.3424
Protium warmingianum,-39.5533,-16.575
Palicourea macrobotrys,-52.321111,-24.105
Indigofera suffruticosa,-39.766667,-12.716944
Cabralea canjerana,-46.47224722,-23.77164444
Inga hispida,-40.7461,-20.0406
Myrcia fenzliana,-47.9297223,-15.9311111
Alchornea glandulosa,-51.23,-30.0331
Ocotea longifolia,-40.4486111,-20.1505556
Inga capitata,-40.7694445,-18.9755556
Tibouchina fothergillae,-49.0769,-25.3656
Aspidosperma tomentosum,-47.9319,-19.7483
Senegalia langsdorffii,-42.644167,-11.983333
Bauhinia ungulata,-56.481944,-21.121111
Myrceugenia glaucescens,-49.653333,-25.470167
Myrcia amazonica,-59.12,-10.17
Alibertia edulis,-41.8166667,-13.3166667
Myrcia tomentosa,-39.05,-14.79
Myrcia lundiana,-36.841889,-10.686472
Cynophalla flexuosa,-35.585833,-6.891667
Miconia nervosa,-39.7,-14.74
Rhamnidium elaeocarpum,-51.557222,-15.901111
Licania tomentosa,-64.611944,-9.257222
