original_site_code,sitename,lat,long,country,species_name
AmzMA009,"Maracaçumé, floresta pluvial de terra firme",-1.87805555555556,-45.9075,Brasil,Trichilia micrantha
AtlSP079,"Piquete, floresta nebular",-22.5680555555556,-45.2191666666667,Brasil,Baccharis serrulata
AtlMG246,"Luminárias, floresta semidecídua",-21.4847222222222,-44.9061111111111,Brasil,Xylosma ciliatifolia
AtlPR021,"Tunas do Paraná, floresta nebular",-24.9686111111111,-49.1283333333333,Brasil,Matayba marginata
AmzAM070,"Urucará, Rio Pitinga, floresta inundável de água negra",-1.04777777777778,-59.5683333333333,Brasil,Xylopia spruceana
AtlRS118,"Canoas, floresta semidecídua",-29.9288888888889,-51.1397222222222,Brasil,Eugenia involucrata
AmzPA086,"Alter do Chão, Lago Verde, floresta estacional inundável",-2.50805555555556,-54.9402777777778,Brasil,Tachigali paniculata
AtlMG075,"Itacambira, nanofloresta rupícola",-16.9388888888889,-43.3638888888889,Brasil,Rhamnus sphaerosperma
AmzAM208,"Humaitá, Três Casas, Rio Madeira, floresta inundável de água branca",-6.98416666666667,-62.6761111111111,Brasil,Zygia ampla
CaaBA019,"Andorinha, caatinga quartzítica",-10.1394444444444,-39.83,Brasil,Byrsonima blanchetiana
AtlPE034,"Bezerros, floresta semidecídua",-8.15805555555556,-35.7538888888889,Brasil,Cordia sellowiana
AtlBA069,"Floresta Azul, floresta pluvial",-14.8055555555556,-39.6455555555556,Brasil,Pausandra morisiana
AtlMG078,"Diamantina, nanofloresta rupícola",-18.2575,-43.5969444444444,Brasil,Chamaecrista cytisoides
AtlES077,"Caparaó, Rio dos Balaios, nanofloresta nebular",-20.3794444444444,-41.8158333333333,Brasil,Ocotea brachybotrya
AmzPA151,"Porto Trombetas, floresta pluvial de terra firme",-1.58638888888889,-56.3386111111111,Brasil,Miconia chrysophylla
CerMT103,"Barão de Melgaço Norte, floresta decídua inundável",-16.6108333333333,-56.2625,Brasil,Sapium glandulosum
AtlBA032,"Inhambupe, savana arenícola costeira",-11.8355555555556,-38.4713888888889,Brasil,Coccoloba alnifolia
CerMT027,"Lucas do Rio Verde, cerrado",-13.405,-55.5744444444444,Brasil,Guettarda viburnoides
AtlCE003,"Aquiraz, mosaico arenícola costeiro",-3.91611111111111,-38.3541666666667,Brasil,Myrciaria cuspidata
AtlSP044,"Itapetininga, floresta pluvial",-23.5627777777778,-48.135,Brasil,Colubrina glandulosa
AtlSC153,"Joaçaba, floresta estacional de araucária",-27.1794444444444,-51.6125,Brasil,Phytolacca dioica
CaaBA112,"São Desidério, caatinga arbórea",-12.3711111111111,-44.9647222222222,Brasil,Albizia niopoides
AmzAP011,"Tartarugalzinho, Rio Aporema, floresta ripícola",1.23083333333333,-50.8755555555556,Brasil,Myrciaria floribunda
CerTO012,"Dois Irmãos do Tocantins, floresta ripícola",-9.19888888888889,-49.3772222222222,Brasil,Ficus americana
AtlSP125,"Cajuru, floresta semidecídua",-21.4363888888889,-47.2775,Brasil,Anadenanthera peregrina
AmzMT036,"Sinop, floresta estacional subserrana",-11.7663888888889,-55.4116666666667,Brasil,Rinorea lindeniana
AtlSP145,"Rosana, floresta semidecídua",-22.5683333333333,-53.0622222222222,Brasil,Piper amalago
CerGO022,"Morrinhos, floresta ripícola",-17.7230555555556,-49.1241666666667,Brasil,Tapirira obtusa
AtlPR010,"Guaratuba, floresta pluvial",-25.9358333333333,-48.6227777777778,Brasil,Inga edwallii
AtlPR075,"Lapa, floresta estacional de araucária",-25.8158333333333,-49.715,Brasil,Miconia hyemalis
AmzRO042,"Theobroma, Rio Machado, floresta estacional inundável",-10.1933333333333,-61.8919444444444,Brasil,Hymenaea oblongifolia
AmzAM123,"Manaus, Lago do Aleixo, nanofloresta de areias brancas",-3.08138888888889,-59.8752777777778,Brasil,Pera bicolor
AmzPA206,"Altamira, floresta estacional de terra firme",-3.15638888888889,-52.3708333333333,Brasil,Rinorea pubiflora
AtlRJ027,"Silva Jardim, floresta pluvial",-22.6286111111111,-42.455,Brasil,Tachigali denudata
CerMT135,"Alto Rio das Mortes, floresta ripícola",-15.2638888888889,-53.81,Brasil,Miconia chamissois
CerMT134,"Nova Xavantina, Retiro Pau-Brasil, floresta ripícola",-14.8533333333333,-52.0969444444444,Brasil,Inga marginata
AmzPA122,"Alto Trombetas, Perimetral Norte, floresta pluvial de terra firme",0.325277777777778,-56.8061111111111,Brasil,Lacmellea floribunda
AmzPA142,"Baixo Rio Mapuera, floresta inundável de água negra",-1.0325,-57.4672222222222,Brasil,Burdachia prismatocarpa
AtlBA090,"Itagibá, floresta semidecídua",-14.2622222222222,-39.9925,Brasil,Helicostylis tomentosa
AtlSP192,"Cássia dos Coqueiros, floresta semidecídua",-21.2202777777778,-47.0761111111111,Brasil,Erythroxylum cuneifolium
AmzPA181,"Itaituba, Serra do Palito, floresta pluvial subserrana",-6.17277777777778,-55.9805555555556,Brasil,Siparuna guianensis
CerTO123,"Porto Nacional, Ecodiesel, cerrado",-10.6413888888889,-48.3622222222222,Brasil,Caryocar coriaceum
AtlSP016,"São Sebastião, floresta pluvial",-23.8136111111111,-45.4675,Brasil,Myrceugenia myrcioides
AmzMA025,"Buriticupu, floresta estacional de terra firme",-3.88555555555556,-46.2597222222222,Brasil,Clarisia ilicifolia
AmzPA207,"Anapu, floresta estacional de terra firme",-3.35583333333333,-51.1216666666667,Brasil,Machaerium ferox
AmzMT009,"Itaúba, Rio Teles Pires, floresta estacional inundável",-11.0816666666667,-55.3038888888889,Brasil,Guatteria foliosa
AtlES037,"Alfredo Chaves, floresta pluvial de tabuleiro",-20.6405555555556,-40.7608333333333,Brasil,Byrsonima sericea
AtlRS138,"Morro Gaúcho, Arroio do Meio, floresta semidecídua",-29.3505555555556,-51.9327777777778,Brasil,Alsophila setosa
AmzAM175,"Eirunepé, floresta pluvial de terra firme",-6.52638888888889,-69.9830555555556,Brasil,Minquartia guianensis
CerMS029,"Serra da Bodoquena, Harmonia, floresta decídua",-21.2286111111111,-56.7491666666667,Brasil,Maclura tinctoria
AtlSC039,"Araranguá, floresta pluvial",-28.8461111111111,-49.4491666666667,Brasil,Erythroxylum amplifolium
AmzRR023,"Boa Vista, Rio Branco, floresta estacional inundável",2.77305555555556,-60.6908333333333,Brasil,Pterocarpus amazonum
AmzPA208,"Vitória do Xingu, floresta estacional de terra firme",-3.46861111111111,-51.7913888888889,Brasil,Pouteria ramiflora
AtlSC201,"Chapecó, floresta semidecídua",-27.1758333333333,-52.5622222222222,Brasil,Vasconcellea quercifolia
AtlSC092,"Agrolândia, floresta pluvial",-27.45,-49.7708333333333,Brasil,Chionanthus filiformis
AmzMT039,"Querência, floresta estacional subserrana",-12.1794444444444,-52.6711111111111,Brasil,Tachigali bracteosa
AmzRO036,"Ariquemes, floresta pluvial de terra firme",-10.0541666666667,-63.0808333333333,Brasil,Vernonanthura patens
AtlBA053,"Ilhéus, floresta pluvial",-14.7808333333333,-39.0836111111111,Brasil,Marlierea gaudichaudiana
AtlBA053,"Ilhéus, floresta pluvial",-14.7808333333333,-39.0836111111111,Brasil,Picramnia bahiensis
CerTO129,"Jalapão, Prata, cerrado",-10.1486111111111,-46.5044444444444,Brasil,Miconia albicans
AmzAM227,"Maués, Rio Maués-Açu, floresta inundável de água negra",-3.54555555555556,-57.675,Brasil,Roupala obtusata
AtlES025,"Pedro Canário, Córrego Grande, floresta pluvial",-18.2691666666667,-39.8013888888889,Brasil,Elvasia tricarpellata
AmzAM108,"Lago das Onças, Rio Demini, nanofloresta de areias brancas",-0.741111111111111,-62.5786111111111,Brasil,Pradosia schomburgkiana
AtlMG015,"Braúnas, floresta semidecídua",-19.1402777777778,-42.7633333333333,Brasil,Cecropia hololeuca
AtlSC003,"Balneário Camboriú, mosaico arenícola costeiro",-26.9991666666667,-48.5836111111111,Brasil,Trixis praestans
AmzPA046,"Cametá, floresta pluvial de terra firme",-2.17305555555556,-49.5308333333333,Brasil,Tetragastris panamensis
AmzAC001,"Mâncio Lima, alto Rio Moa, floresta pluvial de terra firme",-7.45472222222222,-73.5063888888889,Brasil,Hirtella duckei
AmzAM163,"Coari, floresta pluvial de terra firme",-4.22111111111111,-63.1722222222222,Brasil,Dimorphandra caudata
CaaBA024,"Itiúba, caatinga quartzítica",-10.6977777777778,-39.8269444444444,Brasil,Erythroxylum polygonoides
AtlSC196,"Descanso, floresta semidecídua",-26.9277777777778,-53.5213888888889,Brasil,Muellera campestris
CaaBA020,"Jaguarari, caatinga quartzítica",-10.1858333333333,-40.2591666666667,Brasil,Tabernaemontana solanifolia
AmzAM162,"RDS Piagaçu-Purus, floresta pluvial de terra firme",-4.16333333333333,-62.3902777777778,Brasil,Clavija lancifolia
AtlRJ034,"Serra da Capoeira Grande, floresta pluvial",-22.9411111111111,-43.6277777777778,Brasil,Syagrus pseudococos
CerGO078,"Nova Crixás, floresta ripícola",-14.0547222222222,-50.4936111111111,Brasil,Copaifera langsdorffii
AtlBA013,"Ilhéus, Juerana, mosaico arenícola costeiro",-14.7077777777778,-39.0686111111111,Brasil,Marlierea regeliana
AtlSC141,"Canoinhas, floresta estacional de araucária",-26.1905555555556,-50.4911111111111,Brasil,Campomanesia guazumifolia
CerMG162,"Lontra, cerrado",-15.9288888888889,-44.3283333333333,Brasil,Aegiphila verticillata
CerMG206,"Santa Vitória, floresta decídua",-19.1794444444444,-50.6969444444444,Brasil,Myrcia tomentosa
AtlPR043,"Curitiba, floresta nebular de araucária",-25.4175,-49.3052777777778,Brasil,Kaunia rufescens
AtlBA094,"Guaratinga, floresta semidecídua",-16.595,-39.9175,Brasil,Eriotheca macrophylla
AtlMG115,"Sabará, Chácara do Lessa, floresta semidecídua",-19.8783333333333,-43.8088888888889,Brasil,Eugenia modesta
AmzAM137,"Manaus, Fazenda Dimona, floresta pluvial de terra firme",-2.29722222222222,-60.0888888888889,Brasil,Eschweilera apiculata
CerSP027,"Itirapina, cerrado",-22.235,-47.8338888888889,Brasil,Copaifera langsdorffii
AtlMG261,"Barbacena, floresta semidecídua",-21.1905555555556,-43.7030555555556,Brasil,Strychnos brasiliensis
CerMT111,"Cáceres, cerradão mesotrófico",-16.2491666666667,-57.6658333333333,Brasil,Cordiera sessilis
AtlPR098,"Reserva do Iguaçu, floresta estacional de araucária",-25.8511111111111,-51.9911111111111,Brasil,Calyptranthes concinna
AtlRS049,"Parque do Caracol, floresta estacional de araucária",-29.3166666666667,-50.845,Brasil,Podocarpus lambertii
AmzAM226,"Manaquiri, Lago Janauacá, floresta inundável de água negra",-3.40611111111111,-60.3177777777778,Brasil,Salacia impressifolia
AmzPA012,"Belém, Ilha do Mosqueiro, mosaico flúvio-arenícola costeiro",-1.08194444444444,-48.4094444444444,Brasil,Heisteria ovata
CerTO135,"Gurupi, cerrado",-11.7336111111111,-49.1313888888889,Brasil,Rudgea viburnoides
AmzRO012,"Porto Velho, Demarcação, Rio Machado, floresta inundável de água branca",-8.18305555555555,-62.7836111111111,Brasil,Pouteria guianensis
AmzPA141,"Alto Rio Trombetas, floresta inundável de água negra",-0.405555555555556,-56.7775,Brasil,Nectandra amazonum
CaaPE047,"Agrestina, floresta decídua",-8.47638888888889,-35.9908333333333,Brasil,Spondias tuberosa
CerMG234,"Patrocínio, Aeroporto, cerrado",-18.8783333333333,-47.0058333333333,Brasil,Moquiniastrum polymorphum
AmzAM023,"Novo Airão, Baixo Rio Camanaú, floresta pluvial de terra firme",-1.75388888888889,-61.2583333333333,Brasil,Myrcia minutiflora
CaaPI023,"Morro Cabeça do Tempo, caatinga arbórea",-9.65666666666667,-44.1244444444444,Brasil,Solanum asperum
AmzAM245,"Manaus, EMBRAPA, nanofloresta de areias brancas",-2.58277777777778,-60.0347222222222,Brasil,Rhabdodendron macrophyllum
AmzPA187,"Itaituba, Vila Pimental, Rio Tapajós, floresta inundável de água clara",-4.55777777777778,-56.2702777777778,Brasil,Vatairea guianensis
CerMG064,"Foz do Pandeiros, floresta ripícola",-15.6966666666667,-44.5969444444444,Brasil,Bauhinia longifolia
AtlCE027,"Baturité, Aratuba, floresta semidecídua",-4.41361111111111,-39.0375,Brasil,Piptadenia gonoacantha
AmzAC031,"Acrelândia, floresta estacional de terra firme",-9.91,-66.7733333333333,Brasil,Miconia nervosa
CerSP021,"Botucatu, cerrado",-22.7019444444444,-48.3894444444444,Brasil,Davilla elliptica
CerMG081,"Paracatu, floresta ripícola",-17.1672222222222,-46.95,Brasil,Pterodon emarginatus
CerMS014,"Serra de Maracaju, floresta ripícola",-20.4494444444444,-55.4963888888889,Brasil,Myrsine guianensis
AtlPR037,"Piraí do Sul, floresta nebular de araucária",-24.5177777777778,-49.855,Brasil,Drimys brasiliensis
AtlSC191,"Palmitos, floresta semidecídua",-27.0913888888889,-53.1,Brasil,Zanthoxylum fagara
AtlMG212,"Juiz de Fora, floresta semidecídua",-21.7483333333333,-43.3180555555556,Brasil,Myrsine venosa
AtlSC085,"Indaial, floresta pluvial",-27.09,-49.23,Brasil,Maytenus evonymoides
CerSP002,"Pedregulhos, cerrado",-20.1930555555556,-47.4233333333333,Brasil,Leptolobium elegans
AtlMG052,"Caratinga, Embratel, floresta semidecídua",-19.8458333333333,-42.1077777777778,Brasil,Senegalia tenuifolia
AtlMG261,"Barbacena, floresta semidecídua",-21.1905555555556,-43.7030555555556,Brasil,Blepharocalyx salicifolius
CerMT130,"Porto Alegre do Norte, floresta ripícola",-10.8675,-51.535,Brasil,Pouteria torta
AmzPA152,"Flona Saracá-Taquera, floresta pluvial de terra firme",-1.58972222222222,-56.7586111111111,Brasil,Duckesia verrucosa
AmzAM032,"Manaus, Tarumã-Açu, floresta pluvial de terra firme",-2.89027777777778,-60.1475,Brasil,Tabernaemontana macrocalyx
AmzMT037,"Cláudia, floresta estacional subserrana",-11.7902777777778,-54.4955555555556,Brasil,Vochysia pyramidalis
AtlMG214,"Além Paraíba, Alto D'Ouro, floresta semidecídua",-21.9116666666667,-42.8905555555556,Brasil,Enterolobium contortisiliquum
CerGO157,"Cavalcante, cerrado",-13.7486111111111,-47.4147222222222,Brasil,Anacardium occidentale
AtlES061,"Águia Branca, floresta semidecídua",-18.9669444444444,-40.7347222222222,Brasil,Licania octandra
CerMS082,"Inocência, floresta ripícola",-19.5733333333333,-51.88,Brasil,Schefflera morototoni
AmzAM182,"Envira, floresta pluvial de terra firme",-7.66472222222222,-69.9352777777778,Brasil,Guarea guidonia
AtlRJ010,"São João da Barra, mosaico flúvio-arenícola costeiro",-21.745,-41.0361111111111,Brasil,Campomanesia macrobracteolata
AtlRJ070,"Maciço da Tijuca, floresta pluvial",-22.9636111111111,-43.3013888888889,Brasil,Psychotria nuda
AtlSP064,"Caverna do Diabo, floresta pluvial",-24.6361111111111,-48.4022222222222,Brasil,Hymenaea courbaril
AmzSR024,"Wilhelmina Gebergte, Julianatoop, wolken bos",3.69111111111111,-56.5388888888889,Suriname/Brasil,Iriartella setigera
CerMG178,"Abaeté, cerrado",-19.1116666666667,-45.5247222222222,Brasil,Mimosa laticifera
AmzPE029,"Alto Río Acre, bosque estacional submontano",-11.0205555555556,-70.1091666666667,Perú/Brasil,Metrodorea flavida
AmzAM310,"São Paulo de Olivença, Castro Alves, nanofloresta de areias brancas",-3.38805555555556,-68.8641666666667,Brasil,Guarea cristata
AtlSP182,"Campinas, floresta semidecídua",-22.8219444444444,-47.11,Brasil,Virola bicuhyba
AmzPE071,"Curacinha y Palmeiras do Javari, bosque pluvial de tierra firme",-5.05055555555556,-72.7302777777778,Perú/Brasil,Trattinnickia peruviana
AmzPA170,"Trairão, Bela Vista do Caracol, floresta pluvial de terra firme",-5.06027777777778,-56.2027777777778,Brasil,Macrosamanea pubiramea
AtlSC018,"Garuva, Barrancos, floresta pluvial",-26.1008333333333,-48.7794444444444,Brasil,Schefflera angustissima
AtlSP172,"São Carlos, floresta semidecídua",-21.9683333333333,-47.8416666666667,Brasil,Ficus luschnathiana
AmzMT035,"Juína, floresta estacional subserrana",-11.5786111111111,-59.0975,Brasil,Mouriri apiranga
AtlSC094,"Leoberto Leal, floresta pluvial",-27.5130555555556,-49.2586111111111,Brasil,Mollinedia blumenaviana
AmzPE068,"Buenavista, bosque pluvial de tierra firme",-4.76805555555556,-72.3241666666667,Perú/Brasil,Acalypha cuneata
CaaCE048,"Baturité, Mulungu, floresta decídua",-4.28694444444444,-39.0002777777778,Brasil,Erythrina velutina
AmzAP010,"Amapá, Rio Flechal, floresta ripícola",1.95277777777778,-50.7963888888889,Brasil,Siparuna guianensis
AmzPA045,"Acará, floresta pluvial de terra firme",-2.04166666666667,-48.1661111111111,Brasil,Samanea inopinata
AtlMG060,"Pinheiro Alto, floresta semidecídua",-20.5502777777778,-43.2855555555556,Brasil,Vismia magnoliifolia
AmzRR001,"Ilha de Maracá, Cachoeira da Fumaça, floresta pluvial de terra firme",3.48972222222222,-61.7636111111111,Brasil,Pachira quinata
CerSP019,"Santa Maria da Serra, cerrado",-22.6019444444444,-48.1694444444444,Brasil,Stryphnodendron adstringens
AmzMT028,"Juruena, floresta estacional de terra firme",-10.4783333333333,-58.5052777777778,Brasil,Enterolobium schomburgkii
CaaBA067,"Umburanas, caatinga carbonática",-10.7538888888889,-41.3083333333333,Brasil,Colubrina cordifolia
AtlSP055,"Buri, floresta pluvial",-23.8013888888889,-48.4375,Brasil,Ilex theezans
CerGO009,"Itarumã, floresta ripícola",-18.7619444444444,-51.7497222222222,Brasil,Clavija nutans
AtlCE017,"São Gonçalo do Amarante, floresta semidecídua",-3.56527777777778,-38.8488888888889,Brasil,Tabernaemontana flavicans
CaaBA144,"Feira de Santana, Boa Vista, floresta decídua",-12.1041666666667,-39.055,Brasil,Centrolobium microchaete
AtlBA026,"Canavieiras, mosaico flúvio-arenícola costeiro",-15.7436111111111,-38.9138888888889,Brasil,Bonnetia stricta
AmzPA127,"Monte Dourado, Planalto de Bituba, floresta pluvial de terra firme",-1.18666666666667,-52.5797222222222,Brasil,Stryphnodendron occhionianum
AtlRJ015,"Lagoa de Marapendi, mosaico flúvio-arenícola costeiro",-23.0111111111111,-43.3958333333333,Brasil,Myrcia vittoriana
AtlSC109,"Serra do Tabuleiro, nanofloresta rupícola",-27.8219444444444,-48.8186111111111,Brasil,Myrsine lancifolia
CerTO031,"Pium, cerradão brejoso",-10.4147222222222,-49.5063888888889,Brasil,Erythroxylum suberosum
CerMS094,"Campo Grande, cerradão distrófico",-20.5102777777778,-54.6152777777778,Brasil,Myrcia vestita
AtlRS004,"Torres, Dom Pedro de Alcântara, floresta pluvial",-29.3722222222222,-49.8619444444444,Brasil,Weinmannia paulliniifolia
AmzRR006,"Serra do Tepequém, floresta pluvial subserrana",3.74944444444444,-61.7094444444444,Brasil,Bauhinia longicuspis
AtlSC122,"Otacílio Costa, floresta pluvial de araucária",-27.3613888888889,-50.0383333333333,Brasil,Ocotea lanata
AtlPR009,"Antonina, floresta pluvial",-25.4511111111111,-48.7011111111111,Brasil,Solanum scuticum
AtlSC152,"Fraiburgo, floresta estacional de araucária",-27.0886111111111,-50.6713888888889,Brasil,Myrcia palustris
AmzAM280,"Vila Bittencourt, floresta pluvial de terra firme",-1.41444444444444,-69.4147222222222,Brasil/Colombia,Iriartea deltoidea
CerTO033,"Lagoa da Confusão, cerradão brejoso",-10.7283333333333,-49.5622222222222,Brasil,Antonia ovata
AtlPR093,"Irati, floresta estacional de araucária",-25.4080555555556,-50.6863888888889,Brasil,Palicourea sessilis
AtlBA016,"Santa Cruz Cabrália, mosaico arenícola costeiro",-16.3008333333333,-39.0358333333333,Brasil,Dulacia papillosa
CerGO094,"Israelândia, cerradão mesotrófico",-16.3280555555556,-50.8122222222222,Brasil,Mimosa interrupta
AtlSP067,"Bananal, floresta nebular",-22.8252777777778,-44.3933333333333,Brasil,Solanum pseudo-quina
AmzAC023,"Plácido de Castro, Rio Abunã, floresta estacional inundável",-10.3283333333333,-67.1555555555556,Brasil/Bolivia,Eugenia heterochroma
AtlMG153,"Santana de Pirapama, campo rupícola",-18.8538888888889,-43.8094444444444,Brasil,Tocoyena formosa
AtlSC186,"Modelo, floresta semidecídua",-26.7288888888889,-53.4102777777778,Brasil,Eugenia pyriformis
AmzAM012,"Serra Camaleão, Confluência Negro-Uaupés, floresta pluvial de terra firme",0.121111111111111,-67.2994444444444,Brasil,Tapirira guianensis
AtlSP134,"Arealva, floresta semidecídua",-21.9752777777778,-48.9094444444444,Brasil,Myrcia multiflora
CerMT073,"Santo Antônio do Leverger, cerradão mesotrófico",-15.7688888888889,-56.0797222222222,Brasil,Roupala montana
PamRS016,"São Borja, floresta ripícola",-28.5488888888889,-55.7852777777778,Brasil,Pouteria salicifolia
CerMS006,"Rio Verde de Mato Grosso, floresta ripícola",-18.7730555555556,-55.0402777777778,Brasil,Siparuna guianensis
AmzRO043,"Ji-Paraná, Rio Machado, floresta estacional inundável",-10.8363888888889,-61.9061111111111,Brasil,Actinostemon amazonicus
CaaPB007,"Piancó, caatinga quartzosa",-7.09777777777778,-37.9544444444444,Brasil,Erythroxylum caatingae
CerGO169,"Mara Rosa, cerrado rupícola",-14.0316666666667,-49.0030555555556,Brasil,Couepia grandiflora
AmzRO054,"Cacoal, floresta estacional de terra firme",-11.2347222222222,-61.2280555555556,Brasil,Diospyros carbonaria
AtlBA043,"Santo Antônio de Jesus, floresta pluvial",-12.9975,-39.1866666666667,Brasil,Cupania racemosa
CerMT162,"Nova Xavantina, cerrado",-14.8630555555556,-52.3705555555556,Brasil,Schefflera malmei
AtlRJ048,"Sampaio Correia, floresta pluvial",-22.865,-42.6497222222222,Brasil,Clusia lanceolata
AmzPA204,"Inselberg da Serra do Cachimbo, nanofloresta rupícola",-9.48055555555556,-54.5819444444444,Brasil,Coccoloba excelsa
AtlBA097,"Jequié, floresta semidecídua",-13.9494444444444,-40.1138888888889,Brasil,Senna affinis
AtlMG095,"Montividiu, floresta semidecídua",-15.0277777777778,-43.0513888888889,Brasil,Machaerium hirtum
AmzRO008,"Caiçara, Ramal do Arrependido, floresta pluvial de terra firme",-9.43638888888889,-64.7441666666667,Brasil,Meriania urceolata
CerMA027,"Pé-de-Galinha, cerradão distrófico",-7.75972222222222,-45.7772222222222,Brasil,Ouratea hexasperma
AtlRJ096,"Armação dos Búzios, Emerenças, floresta semidecídua",-22.815,-41.9580555555556,Brasil,Cenostigma pluviosum
CaaMG013,"Jaíba, Reserva Ecológica, caatinga arbórea",-15.0675,-43.7605555555556,Brasil,Allophylus racemosus
AtlSE008,"Santana do São Francisco, floresta semidecídua",-10.2947222222222,-36.6872222222222,Brasil,Albizia polycephala
AtlES017,"Anchieta, Ubu, mosaico flúvio-arenícola costeiro",-20.7922222222222,-40.5886111111111,Brasil,Erythroxylum passerinum
AtlBA054,"Olivença, floresta pluvial",-14.9697222222222,-39.1158333333333,Brasil,Schoepfia brasiliensis
CerTO052,"Goiatins, floresta ripícola",-7.98833333333333,-47.5563888888889,Brasil,Hymenaea martiana
CaaPB030,"Cabaceiras, caatinga quartzosa árida",-7.32833333333333,-36.2802777777778,Brasil,Sideroxylon obtusifolium
AmzPA206,"Altamira, floresta estacional de terra firme",-3.15638888888889,-52.3708333333333,Brasil,Neea ovalifolia
AmzAM184,"Lábrea, Rio Ituxi, floresta pluvial de terra firme",-8.03638888888889,-65.2194444444444,Brasil,Dodecastigma amazonicum
AmzAM197,"Nova Olinda do Norte, Rio Madeira, floresta inundável de água branca",-3.69388888888889,-59.0769444444444,Brasil,Terminalia dichotoma
AtlES013,"Conceição da Barra, mosaico flúvio-arenícola costeiro",-18.5911111111111,-39.7525,Brasil,Aspidosperma pyricollum
AtlSP037,"Jundiaí, floresta pluvial",-23.23,-46.9730555555556,Brasil,Tibouchina sellowiana
AmzMA005,"Alcântara, Praia de Itatinga, mosaico flúvio-arenícola costeiro",-2.41055555555556,-44.3997222222222,Brasil,Conocarpus erectus
AtlPR065,"Ipiranga, floresta estacional de araucária",-24.9947222222222,-50.6475,Brasil,Miconia theizans
AtlRS117,"Santo Amaro do Sul, floresta semidecídua",-29.9047222222222,-52.0497222222222,Brasil,Mimosa incana
AmzAM002,"Aldeia Watoriketheri, Alto Rio Mupalaú, floresta pluvial de terra firme",1.45333333333333,-62.9927777777778,Brasil,Eschweilera bracteosa
AtlAL033,"Penedo, floresta semidecídua",-10.2888888888889,-36.5152777777778,Brasil,Balizia pedicellaris
AtlES034,"Fundão, floresta pluvial",-19.945,-40.4330555555556,Brasil,Clusia spiritu-sanctensis
AtlBA029,"Mucuri, mosaico flúvio-arenícola costeiro",-18.1113888888889,-39.5638888888889,Brasil,Tocoyena bullata
AtlRJ090,"Cardoso Moreira, floresta semidecídua",-21.4555555555556,-41.5930555555556,Brasil,Allophylus edulis
CaaAL004,"Canapi, caatinga quartzosa",-9.13916666666667,-37.5558333333333,Brasil,Parapiptadenia zehntneri
AtlMG129,"Serra da Gandarela, floresta semidecídua",-20.0722222222222,-43.6686111111111,Brasil,Baccharis retusa
AmzPA123,"Três Ilhas, Alto Rio Mapuera, floresta pluvial de terra firme",-0.378611111111111,-58.0911111111111,Brasil,Aptandra tubicina
AtlRJ022,"Rio das Ostras, Reserva União, floresta pluvial",-22.4372222222222,-42.0297222222222,Brasil,Myrcia tijucensis
AtlRJ033,"Niterói, Serra da Tiririca, floresta pluvial",-22.9294444444444,-42.9794444444444,Brasil,Matayba intermedia
AtlMG240,"Lavras, floresta semidecídua",-21.2288888888889,-44.9711111111111,Brasil,Cinnamodendron dinisii
AtlMG185,"Serra Negra, nanofloresta rupícola",-21.9647222222222,-43.8641666666667,Brasil,Myrcia subverticillaris
CerTO144,"Campos Lindos, cerrado rupícola",-7.95805555555556,-47.1611111111111,Brasil,Diospyros coccolobifolia
AtlPR008,"Morretes, floresta pluvial",-25.4227777777778,-48.8591666666667,Brasil,Phytolacca dioica
AmzAM139,"Rio Preto da Eva, Fazenda Esteio, floresta pluvial de terra firme",-2.44444444444444,-59.7211111111111,Brasil,Pourouma ferruginea
AtlMG029,"Ipanema, floresta semidecídua",-19.8038888888889,-41.7075,Brasil,Cordia trachyphylla
AmzPA131,"Óbidos, floresta pluvial de terra firme",-1.85611111111111,-55.4930555555556,Brasil,Pseudolmedia macrophylla
CerMG241,"Uberlândia, Miraporanga, cerrado",-19.2980555555556,-48.4258333333333,Brasil,Rudgea viburnoides
AtlPR024,"Serra da Graciosa, floresta nebular",-25.3419444444444,-48.91,Brasil,Machaerium hatschbachii
AtlSC140,"Mafra, floresta estacional de araucária",-26.1030555555556,-50.1327777777778,Brasil,Casearia decandra
CerMG135,"Juramento, cerradão mesotrófico",-16.9097222222222,-43.5655555555556,Brasil,Dilodendron bipinnatum
AmzAM268,"Humaitá, savana florestada brejosa",-7.93666666666667,-63.2877777777778,Brasil,Alibertia edulis
CaaPE031,"Petrolina, caatinga quartzosa",-9.23416666666667,-40.6002777777778,Brasil,Cenostigma microphyllum
AtlMG121,"Mariana, floresta semidecídua",-20.3688888888889,-43.3861111111111,Brasil,Miconia trianae
AmzPA054,"Santarém, Boim, Resex Tapajós Arapiuns, floresta pluvial de terra firme",-3.12194444444444,-55.2905555555556,Brasil,Rinorea riana
CaaRN007,"Pendências, caatinga arenícola aluvional",-5.24166666666667,-36.7194444444444,Brasil,Senna trachypus
CerMT003,"Sorriso, floresta ripícola",-12.2930555555556,-55.965,Brasil,Jacaranda copaia
AmzAM115,"Balbina, Campina de Pedras, nanofloresta de areias brancas",-1.70138888888889,-61.2977777777778,Brasil,Ficus americana
AtlSP193,"Águas da Prata, floresta semidecídua",-21.91,-46.7288888888889,Brasil,Piptadenia gonoacantha
CerGO048,"Itarumã, cerrado",-18.6869444444444,-51.4386111111111,Brasil,Xylopia aromatica
