Accepted name,Name as entered,locality/site,Country,Latitude,Longitude,Altitude (m),Vegetation type,Reference,Specimen details
Pterodon emarginatus Vogel,Pterodon apparicioi Pedersoli,"Parque do Rio Preto, nanofloresta rupícola",Brazil,-18.231399536133,-43.334201812744,1541,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Casearia obliqua Spreng.,Casearia obliqua Spreng.,"Angüera, mata decidual do Agreste",Brazil,-12.16250038147,-39.18579864502,467,Seasonally dry Deciduous Broadleaved Forest,"CARDOSO, D.B.O.S.; FRANÇA, F.; NOVAIS, J.S.; FERREIRA, M.H.S.; SANTOS, R.M.; CARNEIRO, V.M.S. & GONÇALVES, J.M. 2009 Composição florística e análise fitogeográfica de uma floresta semidecídua na Bahia, Brasil. Rodriguésia 60 (4): 1055-1076.",
Machaerium acutifolium Vogel,Machaerium acutifolium Vogel,"Arcos e Pains, floresta decidual",Brazil,-20.329000473022,-45.580001831055,,,"GONZAGA, A.P.D. 2011 Tese de Doutorado, Universidade de Brasília, Brasília, DF, Brasil. Padrões fitogeográficos de florestas estacionais deciduais na bacia do rio São Francisco: análise floristico-estrutural e suas relações com o ambiente.",
Senna silvestris (Vell.) H.S.Irwin & Barneby,Senna silvestris (Vell.) H.S.Irwin & Barneby,"Jacarezinho, floresta semidecidual",Brazil,-23.13330078125,-53.515300750732,270,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",
Senna multijuga (Rich.) H.S.Irwin & Barneby,Senna multijuga (Rich.) H.S.Irwin & Barneby,"Frei Serafim, floresta semidecidual",Brazil,-18.17140007019,-41.826900482178,539,Seasonally dry Semideciduous Broadleaved Forest,"SCOLFORO, J.R.S. & CARVALHO, L.M.T. (EDS.) 2007 Editora UFLA, Lavras, MG, Brasil. Mapeamento e inventário da flora nativa e dos reflorestamentos de Minas Gerais.",
Senegalia riparia (Kunth) Britton & Rose ex Britton & Killip,Senegalia riparia (Kunth) Britton & Rose ex Britton & Killip,"Pesqueira, floresta decidual de brejo",Brazil,-8.3408002853394,-36.777500152588,1056,Seasonally dry Deciduous Broadleaved Forest,"CORREIA, M.S. 1996 Dissertação de Mestrado, Universidade Federal de Pernambuco, Recife, PE. Estrutura da vegetação da mata serrana de um brejo de altitude em Pesqueira – PE.",
Swartzia multijuga Hayne,Swartzia multijuga Hayne,"Serra do Cipó, Lapinha, nanofloresta rupícola",Brazil,-19.160600662231,-43.651401519775,1113,Seasonally dry Semideciduous Broadleaved Forest,"BOTREL, R.T.; OLIVEIRA-FILHO, A.T.; RODRIGUES, L.A. & CURI, N. 2002 Composição florística e estrutura da comunidade arbórea de um fragmento de floresta estacional semidecidual em Ingaí, MG, e a influência de variáveis ambientais na distribuição das espécies",
Platycyamus regnellii Benth.,Platycyamus regnellii Benth.,"Ibiporã, floresta semidecidual",Brazil,-23.193899154663,-50.620800018311,577,Seasonally dry Semideciduous Broadleaved Forest,"TOMÉ, M.V.D.F.; MIGLIORANZA, E.; VILHENA, A.H.T. & FONSECA, É.P. 1999 Composição florística e fitossociológica do Parque Estadual Mata São Francisco. Revista do Instituto Florestal 11 (1): 13-23.",
Tachigali rubiginosa (Mart. ex Tul.) Oliveira-Filho,Tachigali rubiginosa (Mart. ex Tul.) Oliveira-Filho,"Cachoeira Alta, floresta ripícola",Brazil,-17.424999237061,-48.282199859619,652,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",
Machaerium hirtum (Vell.) Stellfeld,Machaerium hirtum (Vell.) Stellfeld,"Iraquara, caatinga carbonática",Brazil,-12.310000419617,-41.503601074219,647,Arid Deciduous Broadleaved Forest,"SANTOS, R.M. & QUEIROZ, L.P. 2008 Universidade Estadual de Feira de Santana, Feira de Santana, BA, Brazil. Checklists de áreas de caatinga e matas secas.",
Nectandra lanceolata Nees,Nectandra lanceolata Nees,"Potirendaba, floresta semidecidual",Brazil,-21.126699447632,-49.326900482178,398,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Myrcia spectabilis DC.,Myrcia spectabilis DC.,"Campos de Cunha, floresta estacional",Brazil,-22.918899536133,-44.810298919678,1009,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",
Syagrus oleracea (Mart.) Becc.,Syagrus oleracea (Mart.) Becc.,"Ipiaçu, floresta semidecidual",Brazil,-18.70719909668,-49.954200744629,487,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Zollernia ilicifolia (Brongn.) Vogel,Zollernia ilicifolia (Brongn.) Vogel,"Raul Soares, floresta semidecidual",Brazil,-20.150800704956,-42.429401397705,708,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Qualea multiflora Mart.,Qualea multiflora Mart.,GO-CAVALCANTE Cerrado rupestre CR06,Brazil,-14.016699790955,-47.683300018311,,,"FELFILI, J. M.; SEVILHA, A. C. AND SILVA JÚNIOR, M.C. 2007 Comparação entre as unidades fisiográficas: Chapada Pratinha e Chapada dos Veadeiros. In: Felfili, J. M.; Rezende, A. V. & Silva Júnior, M. C. (eds.). Biogeografia do bioma cerrado-vegetação e solos da Chapada dos Veadeiros. Editora UnB. Brasília. Pp. 113-117.",
Guapira nitida (Schmidt) Lundell,Guapira nitida (Schmidt) Lundell,"João Pessoa, floresta semidecidual",Brazil,-7.1449999809265,-34.860801696777,45,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Alibertia edulis (Rich.) A.Rich. ex DC.,Alibertia edulis (Rich.) A.Rich. ex DC.,Anto (Tocantins),Brazil,-11.885000228882,-49.112201690674,,,"HAIDAR, R. F., FAGG, J. M. F., PINTO, J. R. R., DIAS, R. R., DAMASCO, G., SILVA, L.C. R., & FAGG, C. W 2013 Florestas estacionais e áreas de ecótono no estado do Tocantins, Brasil: parâmetros estruturais, classificação das fitofisionomias florestais e subsídios para conservação. Acta Amazonica. Florestas estacionais e áreas de ecótono no estado do Tocantins, Brasil: parâmetros estruturais, classificação das fitofisionomias florestais e subsídios para conservação. 43(3): 261-290",
Protium widgrenii Engl.,Protium widgrenii Engl.,"Conceição do Ibitipoca, floresta semidecidual",Brazil,-21.741399765015,-43.913101196289,1106,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Richeria grandis Vahl,Richeria grandis Vahl,"Ninheira, carrasco",Brazil,-15.393600463867,-41.577499389648,829,Seasonally dry Semideciduous Broadleaved Forest,"GUSSON, A.E.; LOPES, S.F.L.; DIAS NETO, O.C.; VALE, V.S.; OLIVEIRA, A.P. & SCHIAVINI, I. 2009 Características químicas do solo e estrutura de um fragmento de floresta estacional semidecidual em Ipiaçu, Minas Gerais, Brasil. Rodriguésia 60 (2): 403-414.",
Esenbeckia grandiflora Mart.,Esenbeckia grandiflora Mart.,"São Gonçalo do Rio Abaixo, floresta semidecidual",Brazil,-19.901899337769,-43.363300323486,775,Seasonally dry Semideciduous Broadleaved Forest,"PIFANO, D.S. & VALENTE, A.S.M. 2007 Composição florística e estrutura da comunidade arbórea de um fragmento florestal no município de Serro, MG. Relatório de pesquisa, Lavras, MG.",
Senna rugosa (G.Don) H.S.Irwin & Barneby,Senna rugosa (G.Don) H.S.Irwin & Barneby,"Mansidão, caatinga arbórea",Brazil,-10.814200401306,-43.614200592041,486,Arid Deciduous Broadleaved Forest,"SANTOS, R.M. 2009 Tese de Doutorado, Universidade Federal de Lavras, Lavras, MG, Brasil. A caatinga arbórea do norte de Minas Gerais e sudoeste da Bahia: identidade e relações florísticas.",
Coccoloba mollis Casar.,Coccoloba mollis Casar.,"Paulo de Faria, floresta semidecidual",Brazil,-19.95719909668,-49.530799865723,474,Seasonally dry Semideciduous Broadleaved Forest,"STRANGHETTI, V. & RANGA, N.T. 1998 Levantamento florístico das espécies vasculares da floresta estacional mesófila semidecídua da Estação Ecológica de Paulo de Faria - SP. Revista Brasileira de Botânica 21: 289-298.",
Senna velutina (Vogel) H.S.Irwin & Barneby,Senna velutina (Vogel) H.S.Irwin & Barneby,"Acauã, carrasco",Brazil,-17.147499084473,-42.767200469971,862,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Posoqueria latifolia (Rudge) Roem. & Schult.,Posoqueria latifolia (Rudge) Roem. & Schult.,"Chapadinha Itaeté, nanofloresta rupícola",Brazil,-13.319700241089,-41.797798156738,989,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Jacaratia corumbensis Kuntze,Jacaratia corumbensis Kuntze,"Rio Jaburu, floresta de várzea",Brazil,-10.796099662781,-49.885601043701,189,Seasonally dry Evergreen Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Miconia affinis DC.,Miconia affinis DC.,"Monte Santo, cerradão saturável",Brazil,-6.5331001281738,-47.610801696777,233,Seasonally dry Semideciduous Forested Savanna,"DAMBRÓS, L.A.; OLIVEIRA-FILHO, L.C.; FREIRE, E.C.; LIMA, J.P.S.; PEREIRA, J.D.A.; SILVA, S.S. & FORZANI, J.R.R. 2005 Zoneamento ecológico-econômico; Inventário florestal e levantamento Projeto de gestão ambiental integrada da Região do Bico do Papagaio.",
Myrciaria floribunda (H.West ex Willd.) O.Berg,Myrciaria floribunda (H.West ex Willd.) O.Berg,"São Gabriel da Palha, floresta semidecidual",Brazil,-18.999200820923,-40.513301849365,267,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",
Bauhinia cheilantha (Bong.) Steud.,Bauhinia cheilantha (Bong.) Steud.,"Sidrolândia, cerradão mesotrófico",Brazil,-18.97439956665,-56.643100738525,110,Seasonally dry Semideciduous Forested Savanna,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Neea obovata Spruce ex Heimerl,Neea obovata Spruce ex Heimerl,"Gilbués, floresta ripícola",Brazil,-9.0846996307373,-45.178600311279,341,Seasonally dry Semideciduous Broadleaved Forest,"RATTER, J.A. 1993 Royal Botanic Garden Edinburgh, Edinburgh, U.K. Field notes from the Expedition to Tocantins, Piauí and Maranhão (unpublished).",
Cryptocarya moschata Nees & Mart. ex Nees,Cryptocarya moschata Nees & Mart. ex Nees,"Piedade do Rio Grande, floresta semidecidual",Brazil,-21.487800598145,-44.100601196289,1072,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Randia calycina Cham.,Randia calycina Cham.,"Alcinópolis, cerrado",Brazil,-20.148300170898,-54.565799713135,499,Seasonally dry Semideciduous Parkland Savanna,"ASSUNÇÃO, V.A. 2011 Dissertação de Mestrado, Universidade Federal de Mato Grosso do Sul. Campo Grande, MS, Brasil. Florística, fatores edáficos e fenologia reprodutiva de árvores e arbustos em encosta da Serra de Maracaju, Mato Grosso do Sul, Brasil.",
Hymenaea martiana Hayne,Hymenaea martiana Hayne,"Teodoro Sampaio, floresta semidecidual",Brazil,-22.596900939941,-52.275299072266,326,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Maytenus floribunda Reissek,Maytenus floribunda Reissek,"Planaltina, floresta ripícola",Brazil,-15.748100280762,-47.677501678467,896,Seasonally dry Semideciduous Broadleaved Forest,"PEREIRA, B.A.S.; MENDONÇA, R.C.; FILGUEIRAS, T.S.; PAULA, J.E. & HERINGER E.P. 1985 Levantamento florístico da área de Proteção Ambiental (APA) da Bacia do Rio São Bartolomeu, Distrito Federal. In: XXXVI Congresso Nacional de Botânica, Anais. Pp. 419-493",
Platycyamus regnellii Benth.,Platycyamus regnellii Benth.,"Santa Rita do Sapucaí, floresta semidecidual",Brazil,-22.262500762939,-45.561901092529,1324,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Campomanesia aromatica (Aubl.) Griseb.,Campomanesia aromatica (Aubl.) Griseb.,"Guaratinga, floresta semidecidual",Brazil,-16.594999313354,-39.917499542236,338,Seasonally dry Semideciduous Broadleaved Forest,"JARDIM, J.G. 2004 Instituto de Estudos Sócio-Ambientais do Sul da Bahia e Conservation International do Brasil. Belo Horizonte, MG. Uma caracterização parcial da vegetação na região sul da Bahia, Brasil.",
Cybistax antisyphilitica (Mart.) Mart.,Cybistax antisyphilitica (Mart.) Mart.,"Viçosa, floresta semidecidual",Brazil,-20.777500152588,-42.872798919678,719,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Xylopia aromatica (Lam.) Mart.,Xylopia aromatica (Lam.) Mart.,"Paraopeba, floresta ripícola",Brazil,-19.311899185181,-44.279998779297,752,Seasonally dry Semideciduous Broadleaved Forest,"SANTOS, R.M. & VIEIRA, F.A. 2005 Comparação do componente arbóreo entre três áreas de cerrado em diferentes estádios de conservação no município de Três Marias, Minas Gerais, Brasil. Cerne 11 (4): 399-408.",
Euterpe edulis Mart.,Euterpe edulis Mart.,"Pingo d’Água, floresta semidecidual",Brazil,-19.722499847412,-42.428298950195,274,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Banara tomentosa Clos,Banara tomentosa Clos,"Itapiranga, floresta semidecidual",Brazil,-27.190000534058,-53.630001068115,345,Seasonally cold Semideciduous Broadleaved Forest,"VIBRANS, A.C.; UHLMANN, A.; SCHORN, L.A.; SEVEGNANI, L.; MARCOLIN, M.; QUADROS, K.E. & REFOSCO, J.C. 2010 Universidade Regional de Blumenau, Blumenau, SC, Bras Inventário Florístico Florestal do Estado de Santa Catarina (IFFSC), Fase II, Relatório Final.",
Piper aduncum L.,Piper aduncum L.,"Pingo d’Água, floresta semidecidual",Brazil,-19.722499847412,-42.428298950195,274,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2015 NeoTropTree. Flora arbórea da Região Neotropical: Um banco de dados envolvendo biogeografia, diversidade e conservação. Universidade Federal de Minas Gerais.",
Nectandra lanceolata Nees,Nectandra lanceolata Nees,"Águas de Santa Bárbara, floresta semidecidual",Brazil,-22.876699447632,-49.262798309326,572,Seasonally dry Semideciduous Broadleaved Forest,"OLIVEIRA-FILHO, A.T. 2006 Royal Botanic Gardens, Kew, U.K.; Jardim Botânico do Rio de Janeiro, Rio de Janeiro, Brazil; Universidade Federal de Minas Gerais, Belo Horizonte, Brazil; New York Botanical Garden Checklists compiled from herbarium specimens.",
Copaifera trapezifolia Hayne,Copaifera trapezifolia Hayne,Parque da Lajinha,Brazil,-21.792400360107,-43.379699707031,,,"PESSOA, J.F.S. 2016 Estrutura e diversidade da comunidade arbórea do Parque Natural Municipal da Lajinha, Juiz de Fora, MG, Brasil. Dissertação de Mestrado (Ecologia) - Universidade Federal de Juiz de Fora, Juiz de Fora",
Psychotria carthagenensis Jacq.,Psychotria carthagenensis Jacq.,"São Jerônimo da Serra, floresta semidecidual",Brazil,-23.749399185181,-50.769401550293,834,Seasonally cold Semideciduous Broadleaved Forest,"SÁ, K.L.V.R. 2004 Dissertação de Mestrado, Universidade Estadual de Campinas, Campinas, SP, Brasil. A flórula vascular da Reserva Indígena São Jerônimo, São Jerônimo da Serra - Paraná: Subsídios para conservação da vegetação.",
