datelastmodified,institutioncode,collectioncode,catalognumber,scientificname,basisofrecord,kingdom,phylum,class,ordem,family,genus,species,subspecies,scientificnameauthor,identifiedby,yearidentified,monthidentified,dayidentified,typestatus,collectornumber,fieldnumber,collector,yearcollected,monthcollected,daycollected,julianday,timeofday,continentocean,country,stateprovince,county,locality,longitude,latitude,longitude_mun,latitude_mun,coordinateprecision,boundingbox,minimumelevation,maximumelevation,minimumdepth,maximumdepth,sex,preparationtype,individualcount,previouscatalognumber,relationshiptype,relatedcatalogitem,notes,barcode
2020-02-08T11:56:00Z,NBC,NL-BOTANY,NA,Phytolacca thyrsiflora,PreservedSpecimen,Plantae,NA,Magnoliopsidae,Caryophyllales,Phytolaccaceae,Phytolacca,thyrsiflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vianna EC,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,Ponta Grossa-perto.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""<a href=\""https://data.biodiversitydata.nl/naturalis/specimen/U.1474050\"" target=\""other\"" class=\""eLink\""> <mi>dwc_moreinfo</mi></a>""",NA
2020-07-23T15:04:35Z,CEPLAC,CEPEC,14859,Rhynchospora exaltata,PreservedSpecimen,Plantae,NA,NA,NA,Cyperaceae,Rhynchospora,exaltata,NA,NA,NA,NA,NA,NA,NA,NA,NA,S. A. Mori,NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,7Km N ao W de Mucurí,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-11T12:43:09Z,UFC,EAC,10994,Aeschynomene americana glandulosa,PreservedSpecimen,Plantae,NA,NA,NA,Fabaceae,Aeschynomene,americana,glandulosa,NA,NA,NA,NA,NA,NA,NA,NA,"Coradin, L.",NA,NA,NA,NA,NA,NA,Brasil,Maranhão,NA,"BR 135/316, Km 28, Santa Inês-Gurupi.",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crescimento ereto; forrageiro.. Fruto Marrom,NA
2020-02-08T12:29:13Z,NBC,NL-BOTANY,NA,Herpetacanthus schultzii,PreservedSpecimen,Plantae,NA,Magnoliopsidae,Lamiales,Acanthaceae,Herpetacanthus,schultzii,NA,NA,NA,NA,NA,NA,NA,NA,NA,Belém RP; Pinheiro RS,NA,NA,NA,NA,NA,NA,Brazil,Bahia,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""<a href=\""https://data.biodiversitydata.nl/naturalis/specimen/U.1046014\"" target=\""other\"" class=\""eLink\""> <mi>dwc_moreinfo</mi></a>""",NA
2015-03-07T12:04:35Z,F,FMNH-SEEDPLANTS,NA,Mollinedia acutissima,PreservedSpecimen,Plantae,NA,Dicotyledoneae,NA,Monimiaceae,Mollinedia,acutissima,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,-52.8731,-10.8339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-01T15:49:18Z,UNIVASF,HVASF,9090,Libidibia ferrea var. ferrea,PreservedSpecimen,Plantae,NA,NA,NA,Fabaceae,Libidibia,ferrea,var. ferrea,NA,NA,NA,NA,NA,NA,NA,NA,A.P. Fontana,NA,NA,NA,NA,NA,NA,Brasil,Paraíba,NA,Contendas,-38.544472,-7.043166,NA,NA,NA,NA,352,352,NA,NA,NA,NA,NA,NA,NA,NA,Árvore ca. 4m alt. Frutos marrons.,NA
2020-04-27T19:11:21Z,UFES,VIES,40936,Adiantum pulverulentum,S,Plantae,NA,NA,NA,Pteridaceae,Adiantum,pulverulentum,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pena, N.T.L.; Alves-Araújo, A.; Silva, L.A.; Souza, W.O.; Luber, J. & Sossai, B.G.",NA,NA,NA,NA,NA,NA,Brasil,Espírito Santo,NA,APA Pedra do Elefante.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-09T14:11:27Z,UFBA,ALCB,94443,Trichogonia salviifolia,PreservedSpecimen,Plantae,NA,NA,NA,Asteraceae,Trichogonia,salviifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Abreu, IS",NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,"Chapada Diamantina, Rio da Água Suja, estrada para Arapiranga",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cerca de 1,5m de altura; folhas discolores; brácteas involucrais verdes com ápice vináceo; flores de corola púrpura e estiletes róseos.",NA
2020-01-13T18:09:03Z,UNICAMP,UEC,205843,Cuphea,S,Plantae,NA,NA,NA,Lythraceae,Cuphea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Streher, NS; Bergamo, PJ",NA,NA,NA,NA,NA,NA,Brazil,Minas Gerais,NA,Estrada que dá acesso à entrada da parte alta (planalto) do PARNA Itatiaia. Após a Casa de Pedra,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-10-09T14:12:32Z,UFBA,ALCB,128438,Mesocapparis lineata,PreservedSpecimen,Plantae,NA,NA,NA,Capparaceae,Mesocapparis,lineata,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guedes, ML; Andrade, IAQ de; Silva, LS; Costa, IM de O da; et al.",NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,"Chapada Diamantina, Mata do CETEP.",-41.166667,-12.683333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Folhas discolores, face abaxial com indumento branco-amarronzado.Fruto baga globosa, vilosa.",NA
2019-11-13T14:32:27Z,USP,SPF,143999,Talinum paniculatum,PreservedSpecimen,Plantae,NA,NA,NA,Talinaceae,Talinum,paniculatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Groppo, M",NA,NA,NA,NA,NA,NA,Brasil,São Paulo,NA,NA,-46,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-02-02T16:38:33Z,BGBM,B,NA,Melastoma xanthotricha,S,Plantae,NA,NA,NA,Melastomataceae,Melastoma,xanthotricha,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. C. von Hoffmannsegg,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""<a href=\""http://herbarium.bgbm.org/object/BW08205010\"" target=\""other\"" class=\""eLink\""> <mi>dwc_moreinfo</mi> </a>""",NA
2020-07-06T21:39:33Z,UFMS,CGMS,75190,Xylosma venosa,PreservedSpecimen,Plantae,NA,NA,NA,Salicaceae,Xylosma,venosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Pott; V.J. Pott, A. Arantes & N.C. Bueno",NA,NA,NA,NA,NA,NA,Brasil,Mato Grosso do Sul,NA,"23 Km W de Coxim, Estrada Pantaneira.",-54.8561111,-18.4177778,NA,NA,NA,NA,250,250,NA,NA,NA,NA,NA,NA,NA,NA,Flor creme. CPAP - 14695. Habitat: Campo arbustivo pantanoso em área de cerrado. Solo siltoso. Relevo plano em ondulado. Habito: Arbusto 2-3 m de altura. Esparsa.,NA
2019-10-07T12:35:44Z,UEFS,HUEFS,82736,Myrcia splendens,PreservedSpecimen,Plantae,NA,Rosanae,Myrtales,Myrtaceae,Myrcia,splendens,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lyra-Lemos, R.P.",NA,NA,NA,NA,NA,NA,Brasil,Alagoas,NA,"Unidade de produção de gás natural/campo Petrobrás, Fazenda Lamarão.",-35.921667,-9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mata Atlântica.,NA
2019-10-07T12:34:53Z,UEFS,HUEFS,155891,Campomanesia adamantium,PreservedSpecimen,Plantae,NA,Rosanae,Myrtales,Myrtaceae,Campomanesia,adamantium,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krieger, L.",NA,NA,NA,NA,NA,NA,Brasil,Paraná,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Campo.,NA
2019-11-13T14:33:08Z,USP,SPF,43193,Vochysia acuminata quadrangulata,PreservedSpecimen,Plantae,NA,NA,NA,Vochysiaceae,Vochysia,acuminata,quadrangulata,NA,NA,NA,NA,NA,NA,NA,NA,"Furlan, A",NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,Serra do Cipó,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-04T21:29:13Z,PNFM,IRAI,7077,Plagiochila simplex,S,Plantae,NA,NA,NA,Plagiochilaceae,Plagiochila,simplex,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gibertoni, R.S.",NA,NA,NA,NA,NA,NA,Brasil,São Paulo,NA,Condomínio Week Inn,-45.534167,-22.718222,NA,NA,NA,NA,1640,1640,NA,NA,NA,NA,NA,NA,NA,NA,Corticícola,NA
2019-10-07T12:33:10Z,UEFS,HUEFS,239818,Ceiba pubiflora,PreservedSpecimen,Plantae,NA,Rosanae,Malvales,Malvaceae,Ceiba,pubiflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pezzini, F.F.",NA,NA,NA,NA,NA,NA,Brasil,Tocantins,NA,Área da Sharp Mineradora,-46.636944,-11.786389,NA,NA,NA,NA,659,659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-09-28T09:09:00Z,NY,NYBG,540739,Sloanea guianensis,PreservedSpecimen,Plantae,NA,NA,Oxalidales,Elaeocarpaceae,Sloanea,guianensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,A. F. M. Glaziou,NA,NA,NA,NA,NA,NA,Brazil,Rio de Janeiro,NA,"Petrópolis, Itamaraty",-43.1783,-22.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-15T18:18:43Z,F,FMNH-SEEDPLANTS,NA,Baccharis minutiflora,PreservedSpecimen,Plantae,NA,Dicotyledoneae,NA,Asteraceae,Baccharis,minutiflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mello Barreto,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,-52.8731,-10.8339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970-01-01T03:00:00Z,NY,NYBG,1300714,Acalypha diversifolia,PreservedSpecimen,Plantae,NA,NA,Malpighiales,Euphorbiaceae,Acalypha,diversifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,P. J. Edwards,NA,NA,NA,NA,NA,NA,Brazil,Roraima,NA,"Reserva Ecológica de Maracá. Near Maracá expedition subcamp at N. tip of island at Três Igaripés, Corredira de Raparinga, c. 1 km. up river from junction of Furo de Santa Rosa with Rio Trairão. Along picada (created 23 March) c. 2 km S.W. from subcamp 1.",-61.7020512,3.5110223,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970-01-01T03:00:00Z,NY,NYBG,643936,Talisia cerasina,PreservedSpecimen,Plantae,NA,NA,Sapindales,Sapindaceae,Talisia,cerasina,NA,NA,NA,NA,NA,NA,NA,NA,NA,A. M. Amorim,NA,NA,NA,NA,NA,NA,Brazil,Bahia,NA,Reserva Biológica do Mico-leao (IBAMA). ENtrada no km 46 da Rod. BA-001 Ilhéus/Una. PIcada da Bandeira,-39.08,-15.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-23T13:38:08Z,E,E,433291,Sphaereupatorium scandens,PreservedSpecimen,Plantae,NA,NA,NA,Compositae,Sphaereupatorium,scandens,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner, George",NA,NA,NA,NA,NA,NA,BR,Goyaz,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""<a href=\""http://data.rbge.org.uk/herb/E00433291\"" target=\""other\"" class=\""eLink\""> <mi>dwc_moreinfo</mi></a>""",NA
2020-09-17T13:10:14Z,FURB,FURB,16483,Tillandsia geminiflora,PreservedSpecimen,Plantae,NA,NA,NA,Bromeliaceae,Tillandsia,geminiflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Korte, A.; Kniess, A.",NA,NA,NA,NA,NA,NA,Brasil,Santa Catarina,NA,SalÃ£o.,-49.3205556,-27.1802778,NA,NA,NA,NA,647,647,NA,NA,NA,NA,NA,NA,NA,NA,FlorÃ­stica IFFSC 517 (EpÃ­fita) Habitat: Floresta OmbrÃ³fila Densa; EstÃ¡gio mÃ©dio de regeneraÃ§Ã£o Habito: epÃ­fita; flor rosa,NA
2019-11-25T15:12:11Z,UFSM,SMDB,NA,Ocotea pulchella,S,Plantae,NA,NA,NA,Lauraceae,Ocotea,pulchella,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alvarez, A.F.",NA,NA,NA,NA,NA,NA,Brasil,Rio Grande do Sul,NA,Limeira- São José da Porteirinha,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-18T18:17:54Z,UnB,UB,13118,Annona tomentosa,S,Plantae,NA,NA,NA,Annonaceae,Annona,tomentosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Proença, CEB; Milhomens, LC",NA,NA,NA,NA,NA,NA,Brasil,Distrito Federal,NA,Região de Saia Velha. Clube Águas Correntes. Rodovia DF-495,-47.933333,-16.05,NA,NA,NA,NA,1050,1050,NA,NA,NA,NA,NA,NA,NA,NA,Arbusto. Botões esverdeados. Flor velha sem perianto; Arbusto; Cerrado pedregoso.,NA
2020-02-20T13:24:58Z,UFRPE,HST,18747,Gurania lobata,PreservedSpecimen,Plantae,NA,NA,NA,Cucurbitaceae,Gurania,lobata,NA,NA,NA,NA,NA,NA,NA,NA,NA,F.Carvalho; L.R.Silva,NA,NA,NA,NA,NA,NA,Brasil,Pernambuco,NA,Brennand,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cipó; flor alaranjada; fruto em maturação.,NA
2011-04-08T16:05:00Z,MO,MOBOT,1377904,Loudetiopsis chrysothrix,PreservedSpecimen,Plantae,NA,NA,NA,Poaceae,Loudetiopsis,chrysothrix,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ilse S. Gottsberger,NA,NA,NA,NA,NA,NA,Brazil,São Paulo,NA,"Mun. de Botucatu: 18 km N of Botucatu, (14 km E of São Manuel). Along the S. Manuel-Piracicaba Highway. Near ex-RR station. Cerrado vegetation, xeromorphic tree and scrub woodland form, on gentle slope.",-48.41666,-22.75,NA,NA,NA,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-16T12:44:35Z,MBM,MBM,264869,Lantana achyranthifolia,S,Plantae,NA,NA,NA,Verbenaceae,Lantana,achyranthifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira, L.M.; et al.; et al.",NA,NA,NA,NA,NA,NA,Brazil,Mato Grosso do Sul,NA,Rua Manoel Rereir,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-24T16:35:40Z,UFPR,UPCB,93742,Barbosella gardneri,PreservedSpecimen,Plantae,NA,NA,NA,Orchidaceae,Barbosella,gardneri,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klingelfus, M.L.",NA,NA,NA,NA,NA,NA,Brasil,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floresceu em cultivo no Orquidário Durigan, Curitiba/ PR. Epífita. Amostra em álcool..",NA
2020-09-12T08:00:02Z,US,US,2785356,Tachigali rubiginosa,PreservedSpecimen,Plantae,NA,Dicotyledonae,Rosales,Fabaceae,Tachigali,rubiginosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. T. Prance, E. Lleras & D. F. Coêlho",NA,NA,NA,NA,NA,NA,Brazil,Mato Grosso,NA,"vicinity of Veu de Noiva, Chapada dos Guimaraes",0,0,NA,NA,NA,NA,720,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2020-07-10T12:49:32Z,MBML,MBML-HERBARIO,17203,Solanum swartzianum,NA,Plantae,NA,NA,NA,Solanaceae,Solanum,swartzianum,NA,NA,NA,NA,NA,NA,NA,NA,NA,R.R. Vervloet; et al,NA,NA,NA,NA,NA,NA,Brasil,Espírito Santo,NA,Reserva Biológica Augusto Ruschi - Nova Lombardia,-40.553056,-19.9075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 4m de altura, flores com sépalas marrom claro, pétalas branca, estames amarelos, frutos imaturos de cor verde.",NA
2020-02-08T12:44:48Z,NBC,NL-BOTANY,NA,Virola elongata,PreservedSpecimen,Plantae,NA,Magnoliopsidae,Magnoliales,Myristicaceae,Virola,elongata,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prance GT; et al.,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,"Plants of Brazilian Amazonia Estado do Acre, Cruzeiro do Sul, Rio Jurua & Rio Moa. Serra da Moa, Rio Moa, 6km above school. Forest on hill slopes.",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""<a href=\""https://data.biodiversitydata.nl/naturalis/specimen/L.4159959\"" target=\""other\"" class=\""eLink\""> <mi>dwc_moreinfo</mi></a>""",NA
2019-11-13T14:18:58Z,USP,SPF,180378,Davilla elliptica,PreservedSpecimen,Plantae,NA,NA,NA,Dilleniaceae,Davilla,elliptica,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Souza, VC",NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-04T12:17:18Z,CEPLAC,CEPEC,23505,Paralychnophora reflexoauriculata,PreservedSpecimen,Plantae,NA,NA,NA,Asteraceae,Paralychnophora,reflexoauriculata,NA,NA,NA,NA,NA,NA,NA,NA,NA,G. Martinelli,NA,NA,NA,NA,NA,NA,Brasil,Bahia,NA,Cachoeira do Ferro Doido.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-17T13:44:03Z,UFPE,UFP,83542,Caulerpa cupressoides lycopodium,PreservedSpecimen,Plantae,NA,NA,NA,Caulerpaceae,Caulerpa,cupressoides,lycopodium,NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira-Carvalho, M.F.; Rocha, M.C.B.S.; et al.",NA,NA,NA,NA,NA,NA,Brasil,Pernambuco,NA,Praia de Catuama,-34.838611,-7.683056,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Substrato rochoso na região entremares,NA
2020-08-07T20:11:49Z,IEPA,HAMAB,NA,Peperomia pellucida,PreservedSpecimen,Plantae,NA,NA,NA,Piperaceae,Peperomia,pellucida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rabelo, BV",NA,NA,NA,NA,NA,NA,Brasil,Amapá,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-20T17:27:14Z,INPA,INPA,NA,Iryanthera ulei,S,Plantae,NA,NA,Magnoliales,Myristicaceae,Iryanthera,ulei,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gomes, M",NA,NA,NA,NA,NA,NA,Brasil,Mato Grosso,NA,"Mata de terra firme, Núcleo de Aripuanã",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-16T16:17:57Z,IBt,SP-ALGAE,239193,Micrasterias laticeps acuminata,PreservedSpecimen,Plantae,NA,Zygnemaphyceae,Desmidiales,Desmidiaceae,Micrasterias,laticeps,acuminata,NA,NA,NA,NA,NA,NA,NA,NA,R.M. Lopes,NA,NA,NA,NA,NA,NA,Brasil,Amazonas,NA,Seringal Novo Andira,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,material em vidro,NA
2019-08-27T16:33:50Z,IAP,PACA-AGP,33383,Hydrocotyle leucocephala,PreservedSpecimen,Plantae,NA,Magnoliatae,Umbellales,Umbelliferae,Hydrocotyle,leucocephala,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Henz, E.",NA,NA,NA,NA,NA,NA,Brasil,RS,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fl. Habitat: in silva campestri Fenofase: flor,NA
2019-12-04T12:50:32Z,IMA,MAC,37044,Jacquemontia nodiflora,PreservedSpecimen,Plantae,NA,NA,NA,Convolvulaceae,Jacquemontia,nodiflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota,NA,NA,NA,NA,NA,NA,Brasil,Alagoas,NA,"Serra das Mãos, margem do Rio Traipu",-37.001944,-9.659444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trepadeira. Botões florais creme; Caatinga,NA
2019-02-27T17:01:39Z,UFSJ,HUFSJ,4406,Asplenium,S,Plantae,NA,NA,NA,Aspleniaceae,Asplenium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sobral, M; et al.",NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,Trilha da Mãe d'água.,-44.176417,-21.107253,NA,NA,NA,NA,894,894,NA,NA,NA,NA,NA,NA,NA,NA,Erva sobre pedras.,NA
2019-02-20T17:26:22Z,INPA,INPA,1613,Unonopsis guatterioides,S,Plantae,NA,NA,Magnoliales,Annonaceae,Unonopsis,guatterioides,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodrigues, WA",NA,NA,NA,NA,NA,NA,Brasil,Amazonas,NA,"Igarapé da Cachoeira Alta do Taramã., Margem do Igarapé da Cachoeira Alta, estrada da Forquilha. Capoeirão de terra úmida.",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-28T17:27:24Z,UFV,VIC,34632,Syngonanthus,PreservedSpecimen,Plantae,NA,NA,NA,Eriocaulaceae,Syngonanthus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Souza, V.C.; et al.",NA,NA,NA,NA,NA,NA,Brasil,Minas Gerais,NA,"2 Km de Datas em direção à Serro, Km 462 da estrada. Campo rupestre.",-43.649694,-18.470167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Erva; capítulos creme.,NA
2020-02-08T12:24:43Z,NBC,NL-BOTANY,NA,Hindsia longiflora,PreservedSpecimen,Plantae,NA,Magnoliopsidae,Gentianales,Rubiaceae,Hindsia,longiflora,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vauthier M,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,Cejuco.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"""<a href=\""https://data.biodiversitydata.nl/naturalis/specimen/L.2913260\"" target=\""other\"" class=\""eLink\""> <mi>dwc_moreinfo</mi></a>""",NA
2015-03-07T12:26:26Z,F,FMNH-SEEDPLANTS,NA,Cordia alliodora,PreservedSpecimen,Plantae,NA,Dicotyledoneae,NA,Boraginaceae,Cordia,alliodora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,-52.8731,-10.8339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-12T08:00:02Z,US,US,2946755,Lessingianthus zuccarinianus,PreservedSpecimen,Plantae,NA,Dicotyledonae,Asterales,Asteraceae,Lessingianthus,zuccarinianus,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.",NA,NA,NA,NA,NA,NA,Brazil,Distrito Federal,NA,"Brasilia DF, Bacia do Rio São Bartolomeu, Arbusto do inicio da mata ciliar, folha coricea, silicosa capitulo com bracteas de cor verde",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
2019-08-20T13:19:04Z,UNICAMP,UEC,162114,Miconia dodecandra,S,Plantae,NA,NA,NA,Melastomataceae,Miconia,dodecandra,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Guarino, ESG; Pereira, JB; Souza, SP",NA,NA,NA,NA,NA,NA,Brazil,Distrito Federal,NA,"Fazenda Sucupira, Mata de Galeria do córrego Riacho Fundo.&nf;Ambiente. Mata de galeria inundável.&nf;Substrato: solo argiloso com muita serrapilheira.",-48,-15.866667,NA,NA,NA,NA,1100,1100,NA,NA,NA,NA,NA,NA,NA,NA,"Frutos: maduros vináceos, imaturos.&nf;Hábito: árvore, cerca de 5 m.",NA
2020-06-24T16:28:12Z,UFPR,UPCB,50424,Ilex integerrima,PreservedSpecimen,Plantae,NA,NA,NA,Aquifoliaceae,Ilex,integerrima,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stange, E.J.",NA,NA,NA,NA,NA,NA,Brasil,Paraná,NA,Morro do Canal,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore, 5m. Refúgio vegetacional..",NA
2020-08-20T17:57:56Z,UFSC,FLOR,54823,Miconia latecrenata,PreservedSpecimen,Plantae,NA,NA,Myrtales,Melastomataceae,Miconia,latecrenata,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Queiroz, M.H. de",NA,NA,NA,NA,NA,NA,Brasil,Santa Catarina,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-06-27T13:25:24Z,UFES,VIES,15479,Ocotea lobbii,S,Plantae,NA,NA,NA,Lauraceae,Ocotea,lobbii,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fabris, L.C.",NA,NA,NA,NA,NA,NA,Brasil,Espírito Santo,NA,Setiba.,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-06T21:30:16Z,UFMS,CGMS,60794,Galphimia australis,PreservedSpecimen,Plantae,NA,NA,NA,Malpighiaceae,Galphimia,australis,NA,NA,NA,NA,NA,NA,NA,NA,NA,A. Pott; V.J. Pott,NA,NA,NA,NA,NA,NA,Brasil,Mato Grosso do Sul,NA,"Fazenda Laranjal, divisa com Fazenda Seriema. 25 Km norte de Nova Andradina.",-53.3625,-22.0358333,NA,NA,NA,NA,387,387,NA,NA,NA,NA,NA,NA,NA,NA,"Flor amarela. Fruto não observado. Habitat: Cerrado stricto sensu, com Campomanesia spp. Solo arenoso distrófico. Relevo quase plano. Habito: Erva subereta com xilopódio. Ocasional.",NA
2020-09-12T08:00:02Z,US,US,2564388,Byrsonima sp.,PreservedSpecimen,Plantae,NA,Dicotyledonae,Polygalales,Malpighiaceae,Byrsonima,sp.,NA,NA,NA,NA,NA,NA,NA,NA,NA,G. Hatschbach & L. Smith,NA,TRUE,NA,NA,NA,NA,Brazil,Paraná,NA,"Carambei, Rio S. João",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
