Record ID,Data Resource ID,Data Resource Name,Institution ID,Institution,Collection ID,Collection,Licence,Catalogue Number,Taxon Concept GUID,Scientific Name - original,Vernacular name - original,Scientific Name,Taxon Rank,Vernacular name,Kingdom,Phylum,Class,Order,Family,Genus,Species,Institution Code,Collection Code,Locality,Latitude - original,Longitude - original,Geodetic datum - original,Latitude,Longitude,Coordinate Uncertainty in Metres,Country - parsed,State - parsed,Minimum elevation in meters,Maximum elevation in meters,Minimum depth in meters,Maximum depth in meters,Individual count,Year,Month,Basis Of Record,Basis Of Record - original,Occurrence status,Sex,Taxonomic Quality,Location Quality,Collector,identified _ by,identified _ date,Record number,raw _ sampling _ protocol,event _ id,Occurrence status assumed to be present,Coordinates are out of range for species,Coordinates dont match supplied country,Country inferred from coordinates,Day and month transposed,Coordinates derived from verbatim coordinates,First of the century,First of the month,First of the year,Geodetic datum assumed WGS84,Identification date before occurrence date,Incomplete collection date,Invalid collection date,Invalid scientific name,Coordinates are transposed,Min and max altitude reversed,Name not in national checklists,Latitude is negated,Longitude is negated,Collector name unparseable,Supplied country not recognised,Type status not recognised,Supplied coordinates are zero,Zero latitude,Zero longitude,Name not recognised,Collection code not recognised,Institution code not recognised,Coordinate uncertainty not valid,Kingdom not recognised,Georeferenced after occurrence date,Unrecognized geodetic datum,Depth value non-numeric,Precision / range mismatch,Basis of record badly formed,Coordinate precision and uncertainty transposed
d37c523e-bd26-47c2-b2e4-ae9e5244ea23,dr233,Amostras Brasileiras Repatriadas do Kew Garden de Londres,NA,NA,NA,NA,CC-BY-NC,K001238988,364356,Euphorbiaceae Croton urucurana Baill.,NA,Euphorbiaceae,family,Euphorbiacées,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,NA,NA,K,K,Serra Dourada. ca. 30km S.E. of Goi√°s Velho,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1966,01,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,;H.S. Irwin,NA,NA,11954,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA
c9f71ef4-1dfa-4b51-9c0f-d12e06ae45a0,dr342,Base de dados do Herbário Ezechias Paulo Heringer - HEPH,in63,Jardim Botânico de Brasília,co188,Herbário Ezechias Paulo Heringer,NA,27116,279734,Psychotria,NA,Psychotria,genus,Wild coffee,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psychotria,NA,JBB,HEPH,Núcleo Rural Fazenda Larga FL 71,-15.4375,-47.5625,NA,-15.4375,-47.5625,NA,NA,NA,0,994,NA,NA,280,2010,09,PreservedSpecimen,preservedSpecimen,present,NA,TRUE,TRUE,"Ramos, AE; Oliveira, MS","Delprete, PG",2012-01-01,2340,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
2a6f06f3-8b0d-4a5b-a6b1-44ac48f99cbd,dr474,Herbário da Universidade Tecnológica Federal do Paraná Campus Campo Mourão,in33,Universidade Tecnológica Federal do Paraná,co79,Herbário da Universidade Técnológica Federal do Paraná Campus Campo Mourão,Custom,239541,337001,Sida urens L,NA,Sida urens,species,NA,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sida,Sida urens,UTFPR,Herbario da Universidade Tecnologica Federal do Parana – Campus Campo Mourao – HCF,NA,-25.692694444444445,-54.43211111111111,WGS84,-25.6926944444444,-54.4321111111111,NA,Brasil,NA,187,187,NA,NA,NA,2017,10,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,TRUE,M.G. Caxambu E.L. Siqueira. T.M. Ré  |  G.A. Dettke,E. Barboza,2018-01-01,7950,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
a2139012-1697-48e3-ac27-f33b92862845,dr249,Base de dados do Herbário Rondoniense João Geraldo Kuhlmann,in22,Universidade Federal de Rondônia,co30,Herbário Rondoniense João Geraldo Kuhlmann,NA,937,335760,Byrsonima,NA,Byrsonima,genus,NA,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Byrsonima,NA,UNIR,RON,Distrito: Jacy Paraná. Fora da parcela 29 (alagada). Setor 03. Margem esquerda do Rio Jacy.,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,2010,03,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Nascimento, RF","Santos, JL",2011-04-09,9,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
42d3e04f-40f7-46d4-8164-fdb828cc8736,dr384,"Amostras botânicas coletadas no Brasil do Naturalis Biodiversity Center, Leiden, Holanda",NA,NA,NA,NA,CC0,U  0285975,293101,Brosimum gaudichaudii Trécul,NA,Brosimum gaudichaudii,species,Mama-cadela,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Brosimum,Brosimum gaudichaudii,Naturalis Biodiversity Center ,Botany,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1963,08,PreservedSpecimen,preservedSpecimen,present,NA,TRUE,NA,Maguire B; et al.,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
062e3ec6-06bf-45cd-863a-47334b86b93a,dr289,Base de dados do Herbário do IAC,in87,Instituto Agronômico de Campinas,co163,Herbário do Instituto Agronômico de Campinas,CC-BY-NC,28860,328180,Nidularium angustibracteatum,NA,Nidularium angustibracteatum,species,NA,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Nidularium,Nidularium angustibracteatum,IAC,HIAC,Estação Experimental de Pariquera-Açu,-24.715,-47.8811,NA,-24.715,-47.881100000000004,NA,NA,NA,NA,NA,NA,NA,NA,1994,05,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,TRUE,L.C. Bernacci; E.G. Cardoso; O. Camargo; S.M.P. Falivene,B.A. Moreira,2009-05-26,215,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
2919631f-9aeb-4f05-9642-8e9f3d969dfc,dr215,NA,NA,NA,NA,NA,NA,RB00216668,336648,Pavonia cancellata (L.) Cav.,NA,Pavonia cancellata,species,Malva-rasteira,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Pavonia,Pavonia cancellata,JBRJ,RB,"BR-242,  18  km  W  de  la  entrada  a  Lencois.",-12.450000,-41.500000,SIRGAS 2000,-12.45,-41.5,NA,Brazil,NA,NA,NA,NA,NA,NA,1992,11,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,TRUE,M. M. Arbo; R. Mello-Silva & J. Vicente,G. L. Esteves/ A. Krapovickas,1993-01-01,5313,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,NA,NA,NA
2bfcd7f3-a20e-4d73-aecd-f42c92383cc3,dr249,Base de dados do Herbário Rondoniense João Geraldo Kuhlmann,in22,Universidade Federal de Rondônia,co30,Herbário Rondoniense João Geraldo Kuhlmann,NA,e339,369913,Tapirira sp.,NA,Tapirira,genus,NA,Plantae,NA,NA,NA,Anacardiaceae,Tapirira,NA,UNIR,RON,Vista Alegre / Extrema / California.,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,1997,01,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Vinha, E; Araújo, J","Rosa, NA",1997-05-05,3101-229,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
2cd141cd-4986-4c1d-b32b-38b86bbcb53a,dr324,Base de dados repatriados do tropicos.org,NA,NA,NA,NA,CC0,1514668,334834,Ocotea nitida (Meisn.) Rohwer,NA,Ocotea nitida,species,NA,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Ocotea,Ocotea nitida,MO,MO,"Distrito Agropecuário, 90 km NNE de Manaus. Reserva 1501 (Km 41).",NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1991,10,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,Oliveira,H. van der Werff (MO),1992-01-01,Oliveira 140,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
3db592ba-986e-491d-a216-da7ceff077cd,dr234,Amostras Brasileiras repatriadas,NA,NA,NA,NA,CC-BY-NC,P05194859,364643,Rubiaceae Palicourea sp.,NA,Rubiaceae,family,Rubiacées,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,NA,NA,MNHN,P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,;,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
cbee9f45-4e59-4608-88e1-468ab8121bf3,dr180,Herbário do Museu Goeldi,in6,Museu Paraense Emílio Goeldi,co106,Herbário do Museu Goeldi,CC-BY-NC,MG122971,325372,Gochnatia,NA,Gochnatia,genus,Gochnatia,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gochnatia,NA,MPEG,HERBMG,Tucano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1984,05,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Oliveira Filho, L.C. de",NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
29f758c3-98e0-49e6-a4f6-f94c5fd54a11,dr180,Herbário do Museu Goeldi,in6,Museu Paraense Emílio Goeldi,co106,Herbário do Museu Goeldi,CC-BY-NC,MG043479,287647,Machaerium leiophyllum crista-castrense,NA,Machaerium leiophyllum var. crista-castrense,variety,NA,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Machaerium,Machaerium leiophyllum,MPEG,HERBMG,Amazonas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1901,06,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Prance, G.T.","Lobato, L.C.B.",NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
f043d599-8548-4193-9bdc-21fbe32db6f0,dr233,Amostras Brasileiras Repatriadas do Kew Garden de Londres,NA,NA,NA,NA,CC-BY-NC,K000449561,381096,Bignoniaceae Mansoa difficilis (Cham.) Bureau & K.Schum.,NA,Bignoniaceae,family,Angiospermas,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,NA,NA,K,K,Larangevias  Rio de Janeiro,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1868,02,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Glaziou, A.F.M.;",NA,NA,2644,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA
c0891980-afcd-4622-89ff-425e504b3dfa,dr232,Amostras brasileiras new york,NA,NA,NA,NA,CC-BY-NC,NY01099097,364359,Fabaceae Hydrochorea corymbosa (Rich.) Barneby & J.W.Grimes,NA,Fabaceae,family,Legumes,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,NA,NA,NY,NY,Reserva Ducke near Manaus.,-295.500.000.000.000.000,-599.280.555.555.555.000,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1976,06,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,H. S. Irwin;,R. C. Barneby; J. W. Grimes,NA,37204,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5d7ba6db-4325-4ab5-8073-b713946a77bf,dr266,Herbário da Universidade Federal de Minas Gerais,in19,Universidade Federal de Minas Gerais,co132,Herbário da Universidade Federal de Minas Gerais,CC-BY-NC 4.0 (Int),49969,339226,Guarea,NA,Guarea,genus,NA,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Meliaceae,Guarea,NA,Universidade Federal de Minas Gerais,BHCB,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,NA,NA,NA,s.n.,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
82cbf4c6-a490-4522-b7fe-325cb59e5b76,dr235,Amostras brasileiras repatriadas do Jardim Botânico de Missouri,NA,NA,NA,NA,CC-BY-NC,MO1261016,364441,Lamiaceae Salvia salicifolia Pohl,NA,Lamiaceae,family,Menthes,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,NA,NA,MO,MO,NA,NA,NA,NA,NA,NA,NA,Brazil,NA,1750,1950,NA,NA,NA,1971,01,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Howard S. Irwin, R.M. Harley;Eunice Onishi",RM Harley 8-2-72,NA,29119,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE
4fff880e-fbb7-4c4e-b4c7-7af66b4374f6,dr388,Amostras repatriadas de plantas vasculares do Brasil do Filed Museum de Chicago,NA,NA,NA,NA,CC0,V0229622F,304327,Iryanthera ulei Warb.,NA,Iryanthera ulei,species,NA,Plantae,Tracheophyta,Magnoliopsida,Magnoliales,Myristicaceae,Iryanthera,Iryanthera ulei,Field Museum,Botany,NA,-10.8339,-52.8731,NA,-10.8339,-52.8731,NA,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,PreservedSpecimen,preservedSpecimen,present,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
1d1d6c28-5b1f-48dc-90a0-00cb0e9b5912,dr384,"Amostras botânicas coletadas no Brasil do Naturalis Biodiversity Center, Leiden, Holanda",NA,NA,NA,NA,CC0,U  0269330,281451,Goniorrhachis marginata Taub.,NA,Goniorrhachis marginata,species,Itapicuru,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Goniorrhachis,Goniorrhachis marginata,Naturalis Biodiversity Center ,Botany,"Brazil, S.A.",NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,PreservedSpecimen,preservedSpecimen,present,NA,TRUE,NA,Whitford HN,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
2772e5d1-0848-49f3-b71f-ae71337fd7a1,dr216,Herbário RB - Rio de Janeiro Botanical Garden Herbarium Collection,in5,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro,co125,Herbário RB,CC-BY 4.0 (Int),RB00548206,318744,Camptosema coriaceum Benth.,NA,Camptosema coriaceum,species,NA,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Camptosema,Camptosema coriaceum,JBRJ,RB,Próximo a Sete Passagens.,-11.3980555,-40.5438889,NA,-11.3980555,-40.5438889,NA,Brasil,NA,NA,NA,NA,NA,NA,2007,09,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,TRUE,E.P. Queiroz; F.A. Queiroz,E.P. Queiroz,2007-01-01,2397,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b962b332-58e1-475f-a770-df68048c7659,dr250,Herbário da Pontifícia Universidade Católica do Paraná,in30,Pontifícia Universidade Católica do Paraná,co76,Herbário da Pontifícia Universidade Católica do Paraná,CC-BY-NC,25644,379234,Campyloneurum minus Fée.,NA,Campyloneurum minus,species,NA,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Polypodiaceae,Campyloneurum,Campyloneurum minus,UCP,HUCP,¸ç,"-25,1283","-48,82166",NA,NA,NA,NA,NA,NA,0,1600,NA,NA,NA,2019,09,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Kersten, RA","Kersten, RA",NA,2001,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
a9ce7180-84ec-4e3e-9cc9-c8ba1a4f4005,dr228,US herbarium - Smithsonian Institute - Amostras Brasileiras Repatriadas - Herbário Virtual REFLORA,NA,NA,NA,NA,CC-BY,US01854223,364396,Humiriaceae Humiria balsamifera var. balsamifera,NA,Humiriaceae,family,Chiricano,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Humiriaceae,NA,NA,US,US,"BR156, 17km NW of Calçoene.",2.46666666666667,-51.0166666666667,NA,2.46666666666667,-51.0166666666667,NA,Brazil,NA,NA,NA,NA,NA,NA,1984,12,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,TRUE,"Rabelo, B. V.;R. Souza",NA,2016-01-01,2923,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
95cb4318-bf01-4dc2-b559-07ed335b7c1a,dr388,Amostras repatriadas de plantas vasculares do Brasil do Filed Museum de Chicago,NA,NA,NA,NA,CC0,V0108417F,340316,Eugenia dysenterica DC.,NA,Eugenia dysenterica,species,NA,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,Eugenia,Eugenia dysenterica,Field Museum,Botany,NA,-10.8339,-52.8731,NA,-10.8339,-52.8731,NA,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,PreservedSpecimen,preservedSpecimen,present,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA
d4bfc4e0-5d82-4c78-abbc-e06d8c88a550,dr234,Amostras Brasileiras repatriadas,NA,NA,NA,NA,CC-BY-NC,P00419609,364551,Orchidaceae Elleanthus caravata (Aubl.) Rchb.f.,NA,Orchidaceae,family,Orchidées,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,NA,NA,MNHN,P,"Crique Matasony, 500 m avant saut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1967,03,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,Oldeman;,NA,NA,B-1019,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA
de8284d5-78ab-4a03-88b9-d3d80de8d3fe,dr315,Base de dados do Herbário da Reserva Natural Vale,in90,Reserva Natural Vale,co172,Herbário da Reserva Natural Vale,CC-BY-NC,4180,330629,Jacquemontia cf. heterantha,NA,Jacquemontia,genus,NA,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Jacquemontia,NA,CVRD,HCVRD,Cipó comum.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992,08,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"Farias, G.L.",Daniel F. Austin,1996-12-01,584,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
0645d94f-12b6-439c-8895-3272913c2a4d,dr233,Amostras Brasileiras Repatriadas do Kew Garden de Londres,NA,NA,NA,NA,CC-BY-NC,K000924795,364441,Lamiaceae Mesosphaerum pectinatum (L.) Kuntze,NA,Lamiaceae,family,Menthes,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,NA,NA,K,K,Rio Tavares.,NA,NA,NA,NA,NA,NA,Brazil,NA,NA,NA,NA,NA,NA,1953,05,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,Reitz;Klein,R.M. Harley,2012-01-01,732,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA
92db560c-eca2-4e94-bd52-d9d60e35bc12,dr241,Base de dados do Herbário da Universidade Estadual de Feira de Santana,in40,Universidade Estadual de Feira de Santana,co130,Herbário da UEFS,NA,532,364204,Asteraceae Tithonia rotundifolia (Mill.) S.F.Blake,NA,Asteraceae,family,NA,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,NA,NA,UEFS,HUEFS,NA,NA,NA,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,1982,07,PreservedSpecimen,preservedSpecimen,present,NA,TRUE,NA,"Britto, K.B.",M.Alves,NA,63,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA
3b7f2653-b369-4baa-a238-165d5917c399,dr216,Herbário RB - Rio de Janeiro Botanical Garden Herbarium Collection,in5,Instituto de Pesquisas Jardim Botânico do Rio de Janeiro,co125,Herbário RB,CC-BY 4.0 (Int),RB00551938,282708,Valeriana scandens L.,NA,Valeriana scandens,species,NA,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Caprifoliaceae,Valeriana,Valeriana scandens,JBRJ,RB,Parque Estadual do Ibitipoca. Mata Grande.,NA,NA,NA,NA,NA,NA,Brasil,NA,NA,NA,NA,NA,NA,2007,01,PreservedSpecimen,PreservedSpecimen,present,NA,TRUE,NA,"R.C. Forzza; R.D. Ribeiro, M.M. Saavedra, F.M. Ferreira & M.G. Avelar",R.Borges,NA,4453,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
