database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,verbatimEventDate,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,identifiedBy,coordinateUncertaintyInMeters,recordedBy,.scientificName_empty,.basisOfRrecords_notStandard,country_suggested,countryCode,coordinates_transposed,.coordinates_country_inconsistent
GBIF_7807,Leandra hirta Raddi,,,1424241390,2008-04-20T00:00:00Z,BR,Rio de Janeiro,,"Parque Nacional do Itatiaia; trilha para os Três Picos, mata de encosta.",,PRESERVED_SPECIMEN,J.F.A. Baumgratz,,"L.A.F. Santos Filho; J.F.A., Baumgratz; W. Silva; M. Andrade; A.L.O. Moura; M.P. Amorim; S.J. Silva Neto; A.F.N. Brandes",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7808,Solanum granulosoleprosum Dunal,,,1143417575,1987-12-07T00:00:00Z,BR,Paraná,,Chácara Cambé,,PRESERVED_SPECIMEN,"Mentz, L.A.",,"Anami, E.T.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7809,Solanum lycocarpum A.St.-Hil.,,,1089050685,1997-05-15T00:00:00Z,BR,São Paulo,,Sub-distrito de Sousas.,,PRESERVED_SPECIMEN,"Santos, K",,"Santos, K",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7810,Ricinus communis L.,,,1424493437,2005-07-01T00:00:00Z,BR,Rio de Janeiro,,"",,PRESERVED_SPECIMEN,"",,Anderson Oliveira,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7811,Myrcia subalpestris DC.,,,2459907276,1998-12-01T00:00:00Z,BR,Minas Gerais,,"",,PRESERVED_SPECIMEN,"Lima, D.F.",,"Leoni, L.S.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7813,Chamaecrista nictitans Moench,,,1094783761,1997-04-13T00:00:00Z,BR,Pernambuco,,Subida para Serra Negra.,,PRESERVED_SPECIMEN,A.S.Conceição,,"Miranda, A.M.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7815,Evolvulus imbricatus Mart. ex Colla,,,1440661449,2011-11-18T00:00:00Z,BR,Bahia,,Comunidade de Três Lagoas.,,PRESERVED_SPECIMEN,R. Simão-Bianchini,,J.L. Chaves; S. Sena,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7816,Aiouea trinervis Meisn.,,,2459932499,"",BR,Mato Grosso,,"",,PRESERVED_SPECIMEN,"van der Werff, H.",,"Hatschbach, G. et al.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7817,Digitaria swalleniana Henrard,,,416905697,"",BR,Rio Grande do Sul,,"",,PRESERVED_SPECIMEN,-,,"Costa Sacco, J.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7820,Bignonia sciuripabulum (K.Schum.) L.G.Lohmann,,,1077534532,1981-06-09T00:00:00Z,BR,Alagoas,,descida do Morro do Porco ou Morro da Microondas. Margem da capoeira. Solo pedregoso.,,PRESERVED_SPECIMEN,"Silva-Castro, M.M.",,"Bocage, A.; Rita Pereira; Andrade-Lima; Rita Pereira; Andrade-Lima",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7821,Eugenia oblongata O.Berg,,,1424423441,2001-04-10T00:00:00Z,BR,Rio de Janeiro,,Ponto Quadrante 16. Reserva da Petrobras,,PRESERVED_SPECIMEN,M.C.Souza,,S. de V. A. Pesssoa; et al.,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7822,Passiflora quadrifaria Vanderpl.,,,912060384,"",BR,"",,"",,PRESERVED_SPECIMEN,"",,"",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7824,Cerastium commersonianum Ser.,,,1802928814,1985-09-26T00:00:00Z,BR,Rs,,Guaritas,,PRESERVED_SPECIMEN,D. B. Falkenberg,,D. B. Falkenberg,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7825,Briza subaristata Lam.,,,1802887172,1943-01-01T00:00:00Z,BR,Rs,,Vila Manresa,,PRESERVED_SPECIMEN,Longhi & Hickenbick,,"Rambo, B.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7826,Lantana brasiliensis Link,,,2284193887,1972-01-05T00:00:00Z,BR,"",,Do sul do Brasil. Reserva do Turvo -Ten. Portela.,,PRESERVED_SPECIMEN,"",,Bro. A. Sehnem,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7827,Ludwigia octovalvis (Jacq.) P.H.Raven,,,1086633507,1996-04-28T00:00:00Z,BR,Mato Grosso do Sul,,"Lagoa 16 (Baia do Cemitério), Fazenda Nhumirim, Nhecolândia, Pantanal",,PRESERVED_SPECIMEN,"Vieira, A.O.S.",,"Pott, V.J.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7832,Lafoensia vandelliana Cham. & Schltdl.,,,694762801,1969-03-17T00:00:00Z,BR,Goiás,,"",,PRESERVED_SPECIMEN,"",,"Irwin, H.S.|Santos, R.R.|Souza, R.|Fonseca, S.F.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7833,Malpighiaceae,,,1077572634,"",BR,Maranhão,,Povoado de Boi Montado,,PRESERVED_SPECIMEN,"",,"Paiva, F.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7835,Piper lucaeanum Kunth,,,2513843614,1957-11-07T00:00:00Z,BR,"",,"Santa Catarina, Tres Barras, Garuva, S. Francisco do Sul.",,PRESERVED_SPECIMEN,"",,Reitz R; Klein RM,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7836,Oxalis myriophylla A.St.-Hil.,,,1095569127,"",BR,Paraná,,Próximo ao Rio Barigui,,PRESERVED_SPECIMEN,"Dombrowski, L.T.",,"Dombrowski, L.T.; et al.; et al.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7837,Saccharum asperum Steud.,,,1095378940,"",BR,Paraná,,Rio Capivari,,PRESERVED_SPECIMEN,"Renvoize, S.A.",,"Hatschbach, G.; Koczicki, C.; Koczicki, C.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7838,Olyra latifolia L.,,,2464837382,1986-04-05T00:00:00Z,BR,Paraná,,Fazenda Fartura,,PRESERVED_SPECIMEN,"Longhi-Wagner, HM",,"Yuzawa, SK; et al.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7839,Serjania meridionalis Cambess.,,,1989886592,2006-02-27T00:00:00Z,BR,São Paulo,,"Distrito de Sousas, Ribeirão Cachoeira",,PRESERVED_SPECIMEN,"Sprengel-Lima, C.",,"Santos, K. & Rezende, A.A.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7840,Bauhinia holophylla (Bong.) Steud.,,,1322252249,1958-12-30T00:00:00Z,BR,Minas Gerais,,"Arboretum, agronomic institute, belo horizonte",,PRESERVED_SPECIMEN,"",,H. S. Irwin,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7843,Chamaecrista flexuosa Greene,,,1089148548,1977-01-06T00:00:00Z,BR,Piauí,,Posto Experimental de Área Seca-Alto .,,PRESERVED_SPECIMEN,"",,"Viana, JJ",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7845,Imperata brasiliensis Trin.,,,1260316626,1982-01-01T00:00:00Z,BR,Rio de Janeiro,,"Mun. de Magé, antiga Fazenda da Fábrica de Papel (Faz. Pedra Oca), pr. Rio Bananal.",,PRESERVED_SPECIMEN,G. Davidse,,L.S.P. Sarahyba,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7846,Paspalum maritimum Trin.,,,1424390652,1968-04-20T00:00:00Z,BR,Rio de Janeiro,,Restinga de Jacarepaguá.,,PRESERVED_SPECIMEN,"",,"",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7848,Chamaecrista debilis (Vogel) H.S.Irwin & Barneby,,,1095473922,"",BR,Minas Gerais,,Rio das Mortes,,PRESERVED_SPECIMEN,"Hatschbach, G.",,"Ribas, M.O.S.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7849,Cyclopogon organensis (Pabst) Szlach. & Rutk.,,,1707112316,"",BR,"",,Orizaba,,PRESERVED_SPECIMEN,"Szlachetko, Rutkowski, Mytnik-Ejsmont",,Potteri,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7850,Cochlospermum regium (Schrank) Pilg.,,,1089006944,1984-09-06T00:00:00Z,BR,Mato Grosso do Sul,,"Faz. Najib, cerrado pertub. por (carvoej).",,PRESERVED_SPECIMEN,"Kirizawa, M",,"Tamashiro, JY; et al.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7852,Jacaranda micrantha Cham.,,,1090677785,2004-05-17T00:00:00Z,BR,Paraná,,"",,PRESERVED_SPECIMEN,"Lopes, G.L.",,LR,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7854,Serjania laruotteana Cambess.,,,694714023,1949-06-28T00:00:00Z,BR,Rio Grande do Sul,,"",,PRESERVED_SPECIMEN,"",,"Rambo, B.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7855,Aechmea ramosa Mart. ex Schult.f.,,,1090409661,1971-09-30T00:00:00Z,BR,Espírito Santo,,"Vale do Rio Doce. Km 6 da BR-101, ao S.",,PRESERVED_SPECIMEN,L. B. Smith,,T. S. dos Santos,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7856,Evolvulus aurigenius Mart.,,,1272062687,2011-07-01T00:00:00Z,BR,Goiás,,Estrada saindo da Fazendo Oréades(Sítio Arqueológico - Pedra Escrita) para São Jorge - Alto Paraíso do GO.,,PRESERVED_SPECIMEN,"Moreira, ALC",,"Vidal, JRB; et al.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7857,Senecio apensis Cabrera,,,1095502337,1993-02-09T00:00:00Z,BR,Mato Grosso do Sul,,"Ponta Porã, km 22 a oeste na rodovia para Antônio João",,PRESERVED_SPECIMEN,"Hatschbach, G.",,"Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7859,Olacaceae,,,2517924610,2011-01-24T00:00:00Z,BR,Espírito Santo,,"Reserva Biológica Córrego do Veado. Floresta alta de tabuleiro, mata da água limpa.",,PRESERVED_SPECIMEN,"",,"Giaretta,A.O.;Broggio,I.S.,Ribeiro,M.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7860,Tontelea mauritioides A.C.Sm.,,,2235978051,1958-07-01T00:00:00Z,BR,"",,"Mata da Cia Pirelli, Fazenda Uriboca",,PRESERVED_SPECIMEN,"",,J. M. Pires,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7861,Microlicia chrysantha Wurdack,,,1094760332,1999-11-28T00:00:00Z,BR,Bahia,,"Campo da Bicota, próximo a subida do Bicota.",,PRESERVED_SPECIMEN,A.K.A.Santos,,"Conceição, A.S.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7862,Piper carniconnectivum C.DC.,,,1302674102,2003-08-29T00:00:00Z,BR,Par,,"Brasil. Par. Acar. Ala Viria, Km 19.",,UNKNOWN,"",,Elsie F. Guimares,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7863,Lycopodiella alopecuroides (L.) R.Cranfill,,,1094770381,2000-08-21T00:00:00Z,BR,Mato Grosso do Sul,,Fazenda Vera Lúcia.,,PRESERVED_SPECIMEN,"",,"Peralta, D.F.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7864,Luxemburgia glazioviana Beauverd,,,731303900,1882-01-01T00:00:00Z,BR,Rio de Janeiro,,"",,PRESERVED_SPECIMEN,"",,"Glaziou, A.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7865,Anemia phyllitidis (L.) Sw.,,,1321470896,1973-03-05T00:00:00Z,BR,Goiás,,"Chapada dos Veadeiros, 1 km E of Alto Paraiso on road to Nova Roma",,PRESERVED_SPECIMEN,"",,"W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7866,Calolisianthus acutangulus Gilg,,,2005003207,1968-04-06T00:00:00Z,BR,Goiás,,"",,PRESERVED_SPECIMEN,"Guimarães, E.",,"Rizzo, J.A.; Barbosa, A.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7867,Astraea lobata Klotzsch,,,1089159047,1994-01-07T00:00:00Z,BR,Paraíba,,"Serra Água Branca, Caatinga.",,PRESERVED_SPECIMEN,"",,"Agra, MF; Rocha, EA; Castro, C; Baracho, GS",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7868,Ischnosiphon arouma Körn.,,,2365705051,1978-12-01T00:00:00Z,BR,Maranhão,,Turiaçu,,PRESERVED_SPECIMEN,"Rosa, N.A.",,"Rosa, N.A.; Vilar, H.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7869,Cordia globosa (Jacq.) Kunth,,,1086980705,2002-02-23T00:00:00Z,BR,Alagoas,,Boqueirão,,PRESERVED_SPECIMEN,J. I. M. Melo,,"Lyra-Lemos, R.P.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7870,Peixotoa parviflora A.Juss.,,,2452801012,1971-03-27T00:00:00Z,BR,Rio de Janeiro,,Mata do Judio,,PRESERVED_SPECIMEN,"Anderson, CE",,"Sucre, D",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7871,Piper gaudichaudianum Kunth,,,1424061985,1987-12-10T00:00:00Z,BR,Rio de Janeiro,,Pimenteiras.,,PRESERVED_SPECIMEN,E. Guimarães,,Elsie F. Guimarães; Luciana mautone,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7872,Campomanesia Ruiz & Pav.,,,2273332786,1990-12-29T00:00:00Z,BR,Mato Grosso do Sul,,Camping próximo à Base de Pesquisa do Pantanal da UFMS.,,PRESERVED_SPECIMEN,"",,U.M. Resende; J.M.,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7874,Cryptocarya mandioccana Meisn.,,,1087563668,1904-01-01T00:00:00Z,BR,Minas Gerais,,"",,PRESERVED_SPECIMEN,"",,"Schwacke, CAW",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7876,Tradescantia fluminensis Vell.,,,1424208130,1995-12-02T00:00:00Z,BR,Rio de Janeiro,,Vargem Grande. Morro do Manga-Larga.,,PRESERVED_SPECIMEN,M.O.O.Pelegrini,,C. M. Vieira; et al.,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7877,Ilex L.,,,1089019132,1990-03-14T00:00:00Z,BR,Minas Gerais,,Colégio do Caraça,,PRESERVED_SPECIMEN,"",,"Marcondes-Ferreira, W; Martins, AB; Semir, J; Queiroz, LP; Martins, EF; Miotto, STS; Silveira, L",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7878,Poaceae,,,2302401896,2009-05-28T00:00:00Z,BR,Mato Grosso do Sul,,BR-163; em frente à Fecundaria Mundo Novo. Margem da rodovia.; ;.,,PRESERVED_SPECIMEN,A. Guglieri,,A. Guglieri;,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7880,Eugenia punicifolia DC.,,,1456479108,1944-07-07T00:00:00Z,BR,São Paulo,,"",,PRESERVED_SPECIMEN,"",,"",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7881,Diplusodon hexander DC.,,,694332608,1972-02-03T00:00:00Z,BR,Minas Gerais,,"",,PRESERVED_SPECIMEN,"",,"Anderson, W.R.|Stieber, M.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7882,Piper aduncum L.,,,1234541155,1994-09-28T00:00:00Z,BR,São Paulo,,Estrada Riversul - Itaberá,,PRESERVED_SPECIMEN,"Carvalho-Silva, M",,"Tamashiro, JY",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7883,Asplenium auritum Sw.,,,1314882746,1966-12-16T00:00:00Z,BR,Amapá,,Amazonas,,PRESERVED_SPECIMEN,"Lellinger, D.B.",,"Prance, G.T.; Pena, B.S. da",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7884,Aechmea nudicaulis Griseb.,,,1423969475,1977-07-19T00:00:00Z,BR,Minas Gerais,,"Caraça, Serra do Caraça, caminho para o Pico do Inficcionado.",,PRESERVED_SPECIMEN,G. Martinelli,,G. Martinelli,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7885,Adenocalymma Mart. ex Meisn.,,,1090841010,1996-10-24T00:00:00Z,BR,Minas Gerais,,"Parque Estadual do Rio Doce (PERD), Estrada do Aníbal.",,PRESERVED_SPECIMEN,"Udulutsch, R.G.",,"Scudeller, V.V.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7886,Panicum tricholaenoides Steud.,,,1260332324,1977-01-01T00:00:00Z,BR,Mato Grosso,,Faz. Sto Estevão-Dist. Paiaguãs-Mun. Corumbá. Abundante no limente entre o campo sujo e os capões de cerrado. Solo arenoso.,,PRESERVED_SPECIMEN,G. Davidse,,Antonio C. Allem|G. Vieira,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7891,Hyptis tacianae Harley,,,912639614,1963-03-19T00:00:00Z,BR,"",,"Goiás, Brasília,Taguatinga.",,PRESERVED_SPECIMEN,"Harley, R.M.",,"Pereira, E.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7892,Anaxagorea dolichocarpa Sandwith & Sandwith,,,2517284522,1978-11-30T00:00:00Z,BR,Maranhão,,"Brasil, Maranhao, Turiaçu, km 6 da BR 106, Maracaçumá - Santa Helena, Fda. Maracaçumá, Agro Industrial Grupo Mesbla",,PRESERVED_SPECIMEN,Timmerman A,,Rosa NA; Vilar H,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7893,Panicum L.,,,1090833617,1935-04-05T00:00:00Z,BR,Minas Gerais,,E. S. A. V.,,PRESERVED_SPECIMEN,"",,"Kuhlmann, J.G.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7894,Eugenia L.,,,1090147678,2005-10-15T00:00:00Z,BR,Santa Catarina,,"Monte Crista, Rio do Cristo. Mata ciliar.",,PRESERVED_SPECIMEN,"",,"Vieira, FCS",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7896,Crotalaria vitellina Ker Gawl.,,,1095414416,"",BR,São Paulo,,Praia de Itamambuca,,PRESERVED_SPECIMEN,"Flores, A.",,"Tamashiro, J.Y.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7898,Anemia hirsuta (L.) Sw.,,,2459838105,2009-11-28T00:00:00Z,BR,Minas Gerais,,"Setor norte da Serra do Cipó. Fazenda Toucan, travessia entre a trilha João Carrinho e trilha da Captação. Campo rupestre",,PRESERVED_SPECIMEN,"Romão, G.O.",,"Romão, G.O.; Zappi, D.C.; Lewis, G.P.; Flores, T.B.; Savassi-Coutinho, A.P.; Rando, J.G.; Scalon, V.R.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7899,Chaptalia runcinata Kunth,,,416878675,"",BR,Rio Grande do Sul,,Rondinha Nova,,PRESERVED_SPECIMEN,-,,"Mondin, C. A.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7901,Phanera cupreonitens (Ducke) Vaz,,,1077184037,1948-12-01T00:00:00Z,BR,Amazonas,,"",,PRESERVED_SPECIMEN,"",,"Fróes, RL",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7902,Chrysobalanaceae,,,2595620845,1978-03-08T00:00:00Z,BR,Espírito Santo,,"Brasil, Est. Esp. Santo. """"Reserva F. Santo, CVRD Est. 161 B 6, Km 0,300 talhão 604",,PRESERVED_SPECIMEN,"",,J. S.;J. Spada,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7903,Pseudolmedia macrophylla Trécul,,,1213664628,1964-08-18T00:00:00Z,BR,Pará,,"Grounds of Instituto Agronomico de Norte, Belém.",,PRESERVED_SPECIMEN,Flora do Brasil,,"Prance, GT; Silva, NT",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7905,Talinum Adans.,,,2826584377,2009-05-09T00:00:00Z,BR,Mato Grosso do Sul,,Fazenda Arizona,,PRESERVED_SPECIMEN,"",,"Cordeiro, J.; Silva, J.M.; Silva, J.M.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7907,Plathymenia reticulata Benth.,,,1089215937,1980-10-15T00:00:00Z,BR,Piauí,,Estação Ecológica de Uruçuí-Una,,PRESERVED_SPECIMEN,"Fernandes, A.; Bezerra, P.",,"Fernandes, A.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7908,Manihot esculenta Crantz,,,1077263095,1982-06-06T00:00:00Z,BR,Espírito Santo,,"",,PRESERVED_SPECIMEN,"",,L. Krieger,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7910,Viola patrinii Ging.,,,1291652750,"",BR,"",,Native of Temp. Asia. Brasil.,,PRESERVED_SPECIMEN,"",,"Rolfe, R.A.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7915,Acalypha gracilis Spreng.,,,1086612395,1967-09-30T00:00:00Z,BR,Paraná,,Campina do Siqueira,,PRESERVED_SPECIMEN,"Smith, S.F. & Smith, L.B.",,"Stellfeld, C.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7916,Stemodia maritima L.,,,2459943761,1999-03-15T00:00:00Z,BR,Sergipe,,"",,PRESERVED_SPECIMEN,"Souza, V.C.",,"Moura, D. Silva, R.A.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7917,Declieuxia Kunth,,,2514608113,1837-01-01T00:00:00Z,BR,"",,"Brasilia, Curvello (minas geraes) & rio S Francisco.",,PRESERVED_SPECIMEN,"",,Claussen P,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7918,Mendoncia puberula Mart.,,,1424109591,1958-12-16T00:00:00Z,BR,Santa Catarina,,Rio do Oratório.,,PRESERVED_SPECIMEN,D. Wasshausen,,Reitz; Klein,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7919,Stromanthe Sond.,,,1090877753,2007-08-25T00:00:00Z,BR,Espírito Santo,,Guriri.,,PRESERVED_SPECIMEN,"",,"Martins, R.F.A.; Faria, M.B. & Araújo Filho, P.B.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7920,Rhabdodendron amazonicum (Spruce ex Benth.) Huber,,,2515420078,1960-08-14T00:00:00Z,BR,"",,"Territorio Amapa, Rio Oiapoque.",,PRESERVED_SPECIMEN,"",,Irwin HS; Egler W; Westra LYT,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7921,Syngonanthus caulescens Ruhland,,,1095534640,"",BR,Paraná,,Fazenda Santa Rita,,PRESERVED_SPECIMEN,"Moldenke, H.N.",,"Mattos, A.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7923,Hyperbaena domingensis Benth.,,,2236049499,1911-08-17T00:00:00Z,BR,Paraná,,"Serra do Mar, Volta Grande.",,PRESERVED_SPECIMEN,"",,P. K. Dusén,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7924,Gaylussacia oleifolia Dunal,,,1702647067,1989-05-21T00:00:00Z,BR,Minas Gerais,,Serra do Cipó,,PRESERVED_SPECIMEN,"Romão, GO",,"Bidá, A",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7927,Hippeastrum santacatarina (Traub) J.H.A.Dutilh,,,1089110040,1994-11-05T00:00:00Z,BR,Santa Catarina,,Na beira da Rodovia BR-116,,PRESERVED_SPECIMEN,"Oliveira, RS",,"Dutilh, JHA",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7929,Lamanonia ternata Vell.,,,1095366235,2007-11-21T00:00:00Z,BR,Sc,,Carijós lat. 577813 S long. 7083086 O,,PRESERVED_SPECIMEN,"Godoy, MB",,"Godoy, MB; Verdi, M; Dreveck, S",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7930,Bauhinia L.,,,1090717647,1998-09-10T00:00:00Z,BR,Goiás,,Escola Agrícola de Anápolis.,,PRESERVED_SPECIMEN,"Campos, I.F.P.",,"Campos, I.F.P.; Ribeiro, A.A.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7934,Thelypteris Schmidel,,,1986491891,1998-10-29T00:00:00Z,BR,Sp,,represa nova,,PRESERVED_SPECIMEN,A. Vidotto,,D.R.S. Lima,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7936,Cyclopogon congestus (Vell.) Hoehne,,,1252590090,2013-07-16T00:00:00Z,BR,Pr,,Fazenda Escola da UEM,,PRESERVED_SPECIMEN,M.E. Engels,,M.E. Engels,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7937,Sisymbrium officinale (L.) Scop.,,,1090762944,1935-09-19T00:00:00Z,BR,Rio Grande do Sul,,Chácara de Geraldo Oliveira,,PRESERVED_SPECIMEN,"Rau, G",,"Rau, G",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7938,Dicksonia sellowiana (Pr.) Hook.,,,2563082225,2005-11-21T00:00:00Z,BR,Goiás,,Floresta Nacional de Silvânia,,PRESERVED_SPECIMEN,"Proença, C.E.B.",,"Xavier-Santos, S.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7941,Vittaria lineata (L.) Sm.,,,439137665,1829-01-01T00:00:00Z,BR,Rio de Janeiro,,"",,PRESERVED_SPECIMEN,"",,"Gay, C.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7942,Vernonia herbacea (Vell.) Rusby,,,1563409488,2000-11-23T00:00:00Z,BR,São Paulo,,"Martinho Prado, Fazenda Campininha, trilha SPNP2",,PRESERVED_SPECIMEN,"Moraes, MD",,"Moraes, MD; Hayashi, AH",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7943,Tibouchina Aubl.,,,1424217436,1964-03-18T00:00:00Z,BR,Rio de Janeiro,,Estr. Macieiras - Km 18.,,PRESERVED_SPECIMEN,"",,Sócrates de Andrade,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7944,Pouteria jariensis Pires & T.D.Penn.,,,1930983284,1984-12-19T00:00:00Z,BR,Amapá,,"",,PRESERVED_SPECIMEN,T. D. Pennington,,B. V. Rabelo,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7947,Terminalia L.,,,1042538122,1975-11-28T00:00:00Z,BR,Pará,,"Estrada Santarém-Cuiabá, BR 165, Km 103",,PRESERVED_SPECIMEN,"",,Mike Hopkins,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
GBIF_7955,Piper halesiaefolium Kunth,,,437169539,1831-01-01T00:00:00Z,BR,"",,"",,PRESERVED_SPECIMEN,"",,"Gaudichaud, C.",TRUE,TRUE,BRAZIL,BR,TRUE,FALSE
