database_id,scientificName,decimalLatitude,decimalLongitude,occurrenceID,verbatimEventDate,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,identifiedBy,coordinateUncertaintyInMeters,recordedBy,.missing_name,.missing_xy,.invalid_xy,.xy_provenance,country_suggested,countryCode,transposed_xy,.xy_out_country,.summary
SIBBR_5845,Ocotea velloziana,,,512b80b1-a74e-4a70-9e10-0d439353ec2e,1976,"","",,"Rodovia Presidente EpitÃ¡cio-Campo Grande, km 10.",,PreservedSpecimen,"Baitello, J.B.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5846,Pityrogramma trifoliata,,,67969652-b7fa-4481-99e6-b0deea4ea475,1886,"","",,South America. Guanai,,PreservedSpecimen,"Souza, MGM",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5847,Stigmaphyllon blanchetii,,,f2aaefd3-e592-4c70-ae06-1d42781d8efc,1925,"","",,"Tapera, São Bento, campos altos.",,PreservedSpecimen,"Amorim, A.M.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5848,Malvaceae,,,0aa900ad-0b0b-4a8c-8443-429946253386,1982,Brazil,"",,Ca 2km northwest of Rio Itacai√∫nas ferry crossing on the road to AMZA camp Saloro-2.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5850,Lecythis,,,1aacb20f-a77c-4e5a-b437-faf9e6cd692d,2000,"","",,@q,,PreservedSpecimen,"Cordeiro, MR",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5851,Crumenaria erecta,,,e9470903-054c-4a29-8a4e-70f6caa1b42d,,Brazil,"",,Brésil: Parana,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5852,Plantae,,,30d49ce2-17a6-41ad-8106-ef78584b0a45,,"","",,NÃO INFORMADO,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5853,Senna pendula,,,d3784fb0-315b-4c56-ad9d-9dc698d54b03,,"","",,U^,,PreservedSpecimen,"Barneby, R.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5856,Micropterygium parvistipulum,,,6af1c529-717c-45f7-b573-9417d06b6c4d,1979,Brazil,"",,Rio Marié,,PreservedSpecimen,"Peralta, D.F.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5857,Cordiera myrciifolia,,,f23d4346-dabf-48b0-bbaf-3974271d4dcd,2010,"","",,"""""Ilha Romana, restinga próximo à praia, na porção norte da ilha""""",,PreservedSpecimen,U. Mehlig,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5858,Beloperone diclipteroides,,,88309f07-cdd9-44b0-865d-783682299c25,2000,"","",,"Subida da serra , na estrada para Itajubá-MG.",,PreservedSpecimen,C. Kameyama,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5861,Erythrodontium squarrosum,,,b9ef160b-c0e8-4663-8212-a0220db5c82a,1971,"","",,"Gallery forest, near riacho, ca. 3km S. of São João da Aliança, ca. 850m. elev. Serra Geral do Paraná.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5862,Cecropia latiloba,,,bee1544f-2c09-45d9-8676-c14916945392,1957,"","",,*B,,PreservedSpecimen,"Berg, CC",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5868,Erythrina crista-galli,,,c6744239-e79b-4042-a401-65966910cdb5,,"","",,"BR-163, Campo Grande-Dourados-Rio Brilhante.",,PreservedSpecimen,H.C. Lima,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5871,Stemodia durantifolia,,,b02b717b-285f-48f2-8b43-1a3e0a9b8891,1924,"","",,"Monte, litoral, capoeiras.",,PreservedSpecimen,"Giulietti, A.M.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5872,Eriocaulaceae,,,d056d315-a07f-4f93-9492-bfa3e0242abd,1931,Brazil,"",,"Districto Diamantina. Riverside, open candy bank.",,PreservedSpecimen,Killip,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5874,Bulbostylis jacobinae,,,81bb10ef-8312-4274-88e5-c5ee220d8671,1992,"","",,Fazenda Jatobá,,PreservedSpecimen,"Prata, A.P.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5877,Cambessedesia,,,02a54c66-05bb-4a89-8fb5-1dad911cd90e,2009,"","",,Cadeia do EspinhaÃ§o. Large rock outcrop on right-hand side of road from Diamantina to Mendanha at Km 585 and the Caminho dos Escravos.Campo rupestre vegetation.,,PreservedSpecimen,"Taylor, N.P.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5879,Acrostichum danaeifolium,,,2a20d386-d839-4c0f-9d4d-6b1f7c89c4b0,2006,"","",,Lago Trindade,,PreservedSpecimen,M. R. Pietrobom,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5882,Microlicia serpyllifolia,,,7d883bd2-59af-4e75-ad1e-b6e26ea31959,1997,"","",,PoÃ§o da Ponte,,PreservedSpecimen,"Lombardi, J.A.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5884,Eriosema crinitum,,,e5293919-11be-44d3-97cb-7db913ec9145,1982,"","",,<,,PreservedSpecimen,"Cordeiro, MR",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5886,Syngonanthus,,,ea0711be-e5eb-44c4-b516-f7fe5ef05c9f,1906,Brasil,"",,Serra do Caraça,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5888,Apocynaceae,,,68615487-48b7-4fe8-98d7-8443507b4030,1929,Brazil,"",,Manaos.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5890,Peraceae,,,596416c3-3846-4db9-b00d-083af9fe2159,1986,Brasil,"",,"Quissamã, restinga, Fazenda Capão da Mata",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5891,Brosimum guianense,,,20df734e-8fff-40b9-8eb3-419d7e4b7b7e,1972,Brasil,"",,"Guanabara, Restinga de Grumari",,PreservedSpecimen,P. Carauta,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5893,Neoraputia magnifica,,,e4a21895-cb4a-450f-b8cb-0ee59a1b10a3,1992,Brasil,"",,"MUN. DE CACHOEIRA DE MACACU; ESTAÇÃO ECOLÓGICA ESTADUAL DO PARAÍSO, ACIMA DA REPRESA DA CEDAE. Estação Ecológica Estadual do Paraíso",,PreservedSpecimen,J.H.L. El Ottra,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5894,Baccharis punctulata,,,d13bc012-0d42-4098-aeec-31c19dd3434d,1985,"","",,Vale verde.,,PreservedSpecimen,"Heiden, G.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5897,Asteraceae,-22469194,-45075167,a8095641-0a5c-4ce5-8b7f-750aec869371,2013,"","",,Área De Proteção Ambiental Da Serra Da Mantiqueira,,PreservedSpecimen,"",,,TRUE,TRUE,FALSE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5899,Baccharis montana,,,6316301b-068d-472a-95b1-e25abb9c79e6,1997,"","",,Brasil: SP: JundiaÃ­: Serra do Japi: Trilha do Mirante.,,PreservedSpecimen,"Heiden, G.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5900,Baccharis burchellii,,,194bb656-999e-48b4-967f-ffe2de05a35f,1964,Brasil,"",,Estrada do Registro- Km 12.,,PreservedSpecimen,G.Heiden,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5901,Bertholletia excelsa,-10771583,-68667555,7fd4ebaf-3a02-4bba-86c7-88841a1fe04d,2012,"","",,Reserva Extrativista Chico Mendes,,PreservedSpecimen,"",,,TRUE,TRUE,FALSE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5902,Virola elongata,,,71e09116-b428-41ba-a4c7-c193f1de1263,,"","",,Pará,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5903,Anacardiaceae,,,1d24ca42-2c5a-437e-9605-33c1855d4198,1968,Brazil,"",,Km. 214-215 Madeira-Mamor√© railroad near Abuna.,,PreservedSpecimen,J. D. Mitchell,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5905,Myrtaceae,,,64f9ae17-33f6-440b-bd42-20587b717d0b,1974,Brazil,"",,10 km N of town of Rio de Contas on road to Mato Grosso.,,PreservedSpecimen,E. Lucas,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5907,Cinchona pubescens,,,40d74211-c55c-4bad-be4d-305c7d7e6696,1943,"","",,4¸,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5908,Fabaceae,,,8adac439-34a1-4dd3-9289-00981d5aa9b0,1995,Brazil,"",,"Estrada da Rosa - Ramal p/lixeira. Praia Joaquina, 4 km do entrocamento da Amaral Peixoto.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5909,Cassia,,,7b3fdaf2-198b-46ec-b031-0014108d7b8b,1897,"","",,ins.sed.loc.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5911,Poaceae,,,f131bdae-2c74-4cac-bc41-f9ab444ffc39,1982,Brasil,"",,Parque Estadual do Rio Doce. Em solo seco e fraco.,,PreservedSpecimen,"Filgueiras, TS",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5913,Chrysophyllum sanguinolentum,,,c2174a7e-ed01-42fc-96d5-2f083a639561,1983,Brazil,"",,"estrada que da acesso a estação de desmatamento, margem direita do rio Uatumã",,PreservedSpecimen,"Pennington, T.D.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5915,Brassicaceae,,,b631b425-d955-4722-ba83-d778a37c463c,1986,"","",,"Dois Irmãos, Campus da UFRPE.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5917,Pithecellobium,,,6f8cb789-6cb7-4dbb-9828-222953a7042d,,Brazil,"",,Juruá Miry. Rio Juruá.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5918,Phoradendron crassifolium,,,c6f32973-413a-4bb4-bf2d-a856ca08a242,2013,Brasil,"",,Conglomerado 171-Ex6. UTM: E (778496.20m) N (7549202.62m). Fusodo GPS (23K),,PreservedSpecimen,Mario Gomes,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5919,Lonchocarpus sericeus,,,17d5e0eb-12e5-48c9-b0da-19124e6b66f3,1978,"","",,Rio Branco,,PreservedSpecimen,"Pinto, R.B.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5922,Trigonia nivea var. nivea,,,c4c72a9c-72fc-451c-a524-8030bcf31fc6,,"","",,Fazenda Paqueta.,,PreservedSpecimen,A. Schinini,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5923,Oxalidaceae,,,454654ef-ffb2-445b-a9dc-c03afcc12cf7,1970,Brazil,"",,Capivari,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5925,Dilleniaceae,,,c61f5acc-499a-4121-a5e8-de4066fa219c,1838,Brazil,"",,Organ M,,PreservedSpecimen,"Kubitzki, K.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5927,Piptadenia gonoacantha,,,10d02587-02e0-4c85-9ba0-648447519d25,2004,"","",,"Reservatório de Miranda, Cerca de 20 km do centro de Uberlândia.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5928,Plantae,,,849a03b4-585f-4294-be2b-c6e4d41394c4,,"","",,NÃO INFORMADO,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5929,Calycorectes,,,9377b8bd-4c96-439d-91a2-0b1991cde896,1966,"","",,½Ò_x0002_,,PreservedSpecimen,"Sobral, M.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5932,Guapira,,,e6cc1d89-8d88-4950-ac9e-01a668826771,1947,Brasil,"",,Joinvile,,PreservedSpecimen,L.Y.Th.Westra,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5934,Eschweilera atropetiolata,,,748aaa9e-9b65-44a6-a99e-7d3dd1d40a2e,1965,Brazil,"",,"Reserva Florestal Adolfo Ducke, Reserva Florestal  Ducke",,PreservedSpecimen,"Mori, S.A.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5935,Lantana chamissonis,,,af83470f-0b2a-4e54-9ade-393ee0a32b7b,1980,Brazil,"",,Bacia S. Bartolomeu,,PreservedSpecimen,"R.Sanders (BRIT), July",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5936,Mniaceae,,,9b1f8e5f-55c3-4fbb-8063-2a29c0e70bb9,,"","",,Annathal,,PreservedSpecimen,"Dias, M.S.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5938,Fridericia erubescens,,,bbbb8a6c-e000-4952-a518-0d6fd62972da,1950,"","",,Km 34 Itaberaba- Ruy Barbosa.,,PreservedSpecimen,"Queiroz, LP de",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5940,Passiflora holtii,,,d630d34a-b2c9-436d-9d61-31bbba644c7b,1979,"","",,Amazonas,,PreservedSpecimen,"Mezzonato, A.C.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5944,Croton blanchetianus,-7960595,-3943707,d90cf287-79ed-49ba-90c5-43519577e174,2011,"","",,Floresta Nacional Negreiros,,PreservedSpecimen,"",,,TRUE,TRUE,FALSE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5946,Julocroton triqueter var. triqueter,,,5a1134d5-35b6-4fdd-bc0e-9b10ae42cc88,2012,"","",,São Geraldo do Araguaia,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5947,Pagamea duckei,,,27250328-7881-4e74-9610-f3d234e0f292,1959,"","",,Manaus,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5949,Lecythidaceae,,,a5a1b927-716d-4dc2-b455-a5ac85132957,1978,Brazil,"",,"Reserva Florestal da CVRD. Estr. 243 talhao 405, km 0,137",,PreservedSpecimen,S. A. Mori,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5953,Begonia capanemae,,,0f4a837c-ac23-48bf-9a69-8dfc87f9e066,2003,"","",,"Parque Estadual Intervales, Trilha saindo 500m antes da sede do Núcleo Barra Grande em direção à E.E.Xituê. Vegetação bem conservada de Floresta Ombrófila Densa Montana, com escorregamentos naturais e com exploração de palmito",,PreservedSpecimen,"Cavallari Neto, M.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5957,Tabernaemontana,,,f64818b3-ae4d-4f95-a094-79c17c7fc739,1989,"","",,Chapada Diamantina,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5959,Heteropterys campestris,,,edc3eceb-aaad-435d-9bad-10ef41677157,2008,"","",,·w_x0003_,,PreservedSpecimen,"Anderson, C.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5960,Hancornia speciosa,,,ccbfcbf7-df1d-46b1-bb1e-1d85667bbf35,2001,"","",,ESTAÇÃO ECOLÓGICA JATAÍ,,PreservedSpecimen,"TOPPA, R.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5963,Ilex dumosa,,,864a24d2-0aef-4b43-8758-4e39c1d812a0,2018,Brasil,"",,Jardim Anchieta. Floresta de Restinga.,,PreservedSpecimen,"Souza, V.C.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5964,Euphorbiaceae,,,96986df4-5dae-4208-889b-8ef6abb12130,1984,Brazil,"",,1.5 km W of rodoviaria at Jequi√©,,PreservedSpecimen,G. L. Webster,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5966,Malvaceae,,,7e2a578c-7466-4d97-bfd5-0ce243dd8103,1990,Brazil,"",,Road from Gr√£o Mogol at Rio Itacambiracu.,,PreservedSpecimen,J. G. Saunders,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5967,Ricinus communis,,,ef57198e-1698-4750-9db7-bd1476af93ab,1978,Brasil,"",,Campus da UFMG,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5968,Vismia baccifera,,,bbe206ce-b343-4205-bcad-816ea0e34e6b,1907,"","",,s.i.,,PreservedSpecimen,"Berg, M.E. van den",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5969,Euphorbiaceae,,,da98274d-eac0-4097-a95f-97c17e676ee0,,"","",,Province de Rio de Janeiro : Minas,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5970,Ambrosia,,,d56ae055-e0e5-4cd1-b651-13c0d7ed544a,2007,"","",,FZBBH/ Setor Extra,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5971,Monstera adansonii var. klotzschiana,,,ce12e67b-9d8e-4e3a-8428-bf694ac1446d,1993,Brasil,"",,"À 29 km do trevo de Paraty. Estrada para a Praia do Sono, Fazenda do Sr. Gibrail, na trilha para o Fundo do Saco de Mamanguá.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5972,Aegiphila,,,55a37dec-fbdc-47c2-9662-4447d613ac0f,2007,"","",,"Valão de São Pedro, Propriedade do Sr. Luigi Mario",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5973,Tetrastylidium,,,08ef2262-9151-464d-9436-824d540a367a,1922,"","",,"Laranjeiras, reserva florestal da fábrica Aliança.",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5974,Opuntia,,,c0b64c85-0191-4055-bbd5-94c533a7dbe9,1984,"","",,ì¼,,PreservedSpecimen,"Taylor, N.P.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5975,Hypogynium virgatum,,,218420be-d41f-44fc-a795-e54ff65f19ac,1996,"","",,ó,,PreservedSpecimen,"Silveira, GH",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5976,Diplopterys pubipetala,,,6406afd4-5dda-40fe-b99b-08b6fe71e371,1999,"","",,Ca. de 7Km da estrada Abaira/Catolés.,,PreservedSpecimen,A. M. Amorim,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5977,Dictyosphaeria versluysii,,,d6f9c76b-2ef2-4fc8-9704-d4bd3f4060ad,2000,"","",,Praia da Penha,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5978,Simaba guianensis var. ecaudata,,,14793309-066c-48e3-97e8-ea5332738294,1923,Brasil,"",,Rio Tapajós. Morro da Montanha.,,PreservedSpecimen,Edivani Villaron Franceschinelli & K. Yamamoto,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5979,Malpighiaceae,,,89f50926-4aa4-4cc9-9a48-28e9ab89f96c,1963,Brazil,"",,"Guanabara, caminho para Pedra Branca (por Campo Grande)",,PreservedSpecimen,C. E. Anderson,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5980,Asteraceae,,,fca0962f-d820-4781-9e11-bd08e5541029,1965,Brazil,"",,"Fazenda Capao Redondo, Guarapuava",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5981,Centrochloa singularis,,,6a4d87c0-aaf4-429c-8e40-b583d7aa83a6,1985,"","",,3z_x0005_,,PreservedSpecimen,"Valls, J",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5982,Araliaceae,,,4fd9bc17-0566-4e3c-9730-96eb28a8193c,1966,Brazil,"",,"Chapada dos Veadeiros, ca. 30 km N.W. of Veadeiros",,PreservedSpecimen,D. G. Frodin,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5983,Casearia javitensis,,,dc06c86e-0962-499b-82a4-2f24e7699c9d,1999,Brasil,"",,Guaribas.,,PreservedSpecimen,R. Marquete,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5984,Paypayrola,,,a840697e-677f-4fef-a6dd-4362e0069b3c,1956,"","",,%î,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5986,Neesioscyphus argillaceus,,,439c580f-b87c-4877-b85c-19b266c741a2,2010,"","",,Parque da Lajinha,,PreservedSpecimen,P.S.Machado; A.P. Luizi-Ponzo,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5987,Melastomataceae,,,875a8400-cdcf-4ca0-a9fc-2086efe6bc3e,1979,"","",,"Rupununi Distr., foothills of NW Kanuku Mts., near Moco-Moco village.",,PreservedSpecimen,J.J. Wurdack,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5988,Struthanthus polyrhizus,,,c2866212-b52d-4ef5-9c26-d3b328b3dfce,1992,"","",,r°_x0002_,,PreservedSpecimen,"Dettke, GA",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5994,Paullinia trigonia,,,0758aeb8-96f3-4ca2-a1c5-66423e861c26,2003,"","",,Ilha Grande,,PreservedSpecimen,M. Neves,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_5996,Celastraceae,,,a1c37b4e-7e6a-48d0-8591-0964c6a49510,1997,Brazil,"",,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Próximo a torre. Planta fichada: 4879-73",,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_5997,Senna silvestris,,,b49783ab-abd0-469b-a23b-2a1d79046c96,1980,"","",,"Rod. Nilo Pecanha/Cairu, Km 4.",,PreservedSpecimen,R. C. Barneby,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6000,Sapindaceae,,,8c8940ee-404c-4cf6-94b2-162c8b23c6ac,2010,Brasil,"",,Restinga da Marambaia.,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6001,Clitoria amazonum,,,330b0b25-e590-45fe-804b-f002e26337af,2006,Brasil,"",,Rio Cuieiras. Margem esquerda. Braço Mucura,,PreservedSpecimen,Equipe Guia Igapó,,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6002,Solanaceae,,,c5709754-01e3-4b15-91ec-eb64f1c6e810,2000,Brazil,"",,"Mpio de Una, Reserva Biol√≥gica do Mico-leao (IBAMA). Entrada no km 46 km 46 da Rod. BA 001 Ilh√©us/Una, Regiao de Mata Higr√≥fila Sul Baiana. Coletas efetuadas no entorno da REBIO de Una, a ca. 8 km no ramal de acesso ao Ecoparque de Una.",,PreservedSpecimen,"M. Nee,",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6003,Anthurium parasiticum,,,39a6dd49-4d19-475a-a18c-e60e4fa10113,2000,"",Espírito Santo  es,,Nova Almeida - Sítio São José.,,PreservedSpecimen,"Valadares, R.T.",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6004,Duranta erecta,,,131e0ed5-0495-4c4f-8edd-8d3f78f8788c,1988,"","",,Mata da CONFEPAR,,PreservedSpecimen,"",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6005,Convolvulaceae,,,541e8b2a-fbcf-4d76-a25a-f25a7a637a60,,Brazil,"",,R√≠o Padawire  Rio Negro,,PreservedSpecimen,"Austin, D.F.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6006,Cenchrus incertus,,,970712f4-f9ec-43ea-8dfd-363df12ae3d1,,"","",,Îå_x0001_,,PreservedSpecimen,F.A. Silva F.,,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
SIBBR_6007,Parahancornia,,,8aa09206-e2ab-4adc-a83e-b7f32ca3ad71,1975,Brazil,"",,"Estrada Torquato Tapajós km 182, a 2.500 metros da margem da estrada solo arenoso de caatinga.",,PreservedSpecimen,"Perdiz, R.O.",,,TRUE,FALSE,TRUE,TRUE,BRAZIL,BR,TRUE,FALSE,FALSE
SIBBR_6008,Citrus x sinensis,,,1080cfdf-5b90-4110-a4d8-794aa8532464,1928,"","",,Santo Amaro. Cultivado.,,PreservedSpecimen,"Pirani, JR",,,TRUE,FALSE,TRUE,TRUE,,,TRUE,FALSE,FALSE
