database_id,occurrenceID,scientificName,decimalLatitude,decimalLongitude,eventDate,family,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,taxonRank,identifiedBy,coordinateUncertaintyInMeters,recordedBy,cntr_suggested,cntr_iso2c,.inverted_xy,iso2c,iso3c,.invalid_xy,.outside_xy,.no_xy,.no_name,.doubtful_provenance,.locality_no_xy
GBIF_88,1077197642,Coccoloba marginata Benth.,NA,NA,1993-08-13T00:00:00Z,Polygonaceae,BR,Bahia,NA,Baixo Sul,NA,PRESERVED_SPECIMEN,SPECIES,"Melo, E",NA,"Guedes, ML; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_90,1094862515,Inga capitata Desv.,NA,NA,2005-10-28T00:00:00Z,Fabaceae,BR,Bahia,NA,Parque Metropolitano de Pituaçu.,NA,PRESERVED_SPECIMEN,SPECIES,L.P.de Queiroz,NA,"Matos, V.R.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_91,2237769197,Baccharis helichrysoides DC.,NA,NA,2003-02-25T00:00:00Z,Asteraceae,BR,Paraná,NA,Conceição dos Túlios.,NA,PRESERVED_SPECIMEN,SPECIES,O.S. Ribas,NA,O.S. Ribas; J. Cordeiro; E.F. Costa,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_92,2243331697,Eugenia florida DC.,NA,NA,2016-03-07T00:00:00Z,Myrtaceae,BR,Pernambuco,NA,"Sitio dos Pintos, Associaçao Aguas do Nordeste (ANE).",NA,PRESERVED_SPECIMEN,SPECIES,"Sobral, M",NA,"Silva Filha, MJ; Silva, EJ da",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_96,2515145907,Nectandra lanceolata Nees & Mart. ex Nees,NA,NA,2002-01-24T00:00:00Z,Lauraceae,BR,NA,NA,RS - Mun. de Caxias do Sul - Forqueta.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,Kegler A,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_99,216041464,Portulaca L.,NA,NA,NA,Portulacaceae,BR,NA,NA,Bahia; Mpio. Rio do Antonio; 660 m,NA,PRESERVED_SPECIMEN,GENUS,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_101,2514560187,Inulopsis stenophylla Dusén,NA,NA,1960-10-21T00:00:00Z,Asteraceae,BR,NA,NA,Est Parana. Mun Guarapuava. Rio Campo Real.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,Hatschbach GG,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_102,1252616930,Struthanthus concinnus Mart.,NA,NA,1995-07-25T00:00:00Z,Loranthaceae,BR,São Paulo,NA,APA Parque e Fazenda do Carmo,NA,PRESERVED_SPECIMEN,SPECIES,"Sugiyama, M",NA,"Godoy, SAP",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_103,1208836322,Herissantia crispa (L.) Brizicky,NA,NA,2008-07-08T00:00:00Z,Malvaceae,BR,Pernambuco,NA,Fazenda Itapemirim,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,A. M. Miranda,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_105,1424255226,Cassia fragilis H.S.Irwin & Barneby,NA,NA,1912-08-01T00:00:00Z,Fabaceae,BR,Goiás,NA,"Pinguella, Campinas.",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Luetzelburg, P.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_109,2452820564,Vriesea paratiensis E.Pereira,NA,NA,1982-04-29T00:00:00Z,Bromeliaceae,BR,São Paulo,NA,"Ilha do Cardoso, Restinga do Pereirinha.",NA,PRESERVED_SPECIMEN,SPECIES,"Costa, A",NA,"Duarte, LSR",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_111,1424342858,Smilax hilariana A.DC. & C.DC.,NA,NA,1992-10-12T00:00:00Z,Smilacaceae,BR,Rio de Janeiro,NA,Morro do Miranda.,NA,PRESERVED_SPECIMEN,SPECIES,R.Andreata,NA,Mario Gomes,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_114,1095334342,Colanthelia rhizantha (Hack.) McClure,NA,NA,2007-10-18T00:00:00Z,Poaceae,BR,Rs,NA,Jardim Botânico de Lajeado,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Schmidt, R",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_115,1094856442,Macroptilium lathyroides (L.) Urb.,NA,NA,1979-06-02T00:00:00Z,Fabaceae,BR,Ceará,NA,Serra da Ibiapaba - Entre Campo da Cruz e Guaraciaba do Norte.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Fernandes, A.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_116,1042492837,Croton viroleoides P.E.Berry & Secco,NA,NA,1979-11-20T00:00:00Z,Euphorbiaceae,BR,Amazonas,NA,"Estrada Manaus-Itacoatiara, km 150.",NA,PRESERVED_SPECIMEN,SPECIES,"Berry, P.E.; Riina, R.",NA,Mike Hopkins,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_118,1319071305,Diatenopteryx sorbifolia Radlk.,NA,NA,1957-01-01T00:00:00Z,Sapindaceae,BR,Santa Catarina,NA,"Mun. Dionísio Cerqueira: Pinheiral, Guarujá, 27 km S of Dionísio Cerqueria.",NA,PRESERVED_SPECIMEN,SPECIES,"Reitz, R.",NA,L. B. Smith & R. Reitz,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_120,1042562668,Bulbostylis capillaris (L.) Kunth ex C.B.Clarke,NA,NA,1997-08-10T00:00:00Z,Cyperaceae,BR,Roraima,NA,Savana.,NA,PRESERVED_SPECIMEN,SPECIES,"Costa, J.C. da",NA,Mike Hopkins,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_122,2236017435,Sagittaria rhombifolia Cham.,NA,NA,1999-02-15T00:00:00Z,Alismataceae,BR,Minas Gerais,NA,Parque Nacional Grande Sertão Veredas. Próximo ao Riacho Santa Rita,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"R. C. Mendonça, A. C. Sevilla, J. M. Felfili, C. Fagg, E. Cardoso & N. R. Oliveira",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_124,1087589614,Cuphea carthagenensis (Jacq.) J.F.Macbr.,NA,NA,NA,Lythraceae,BR,Minas Gerais,NA,Estação Ecológica da UFMG,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,NA,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_127,1087176350,Acanthospermum australe (Loefl.) Kuntze,NA,NA,1992-08-19T00:00:00Z,Asteraceae,BR,Es,NA,Patrimônio de Penha Divino,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Soares, M.E.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_129,1291011726,Amaioua Aubl.,NA,NA,2007-11-01T00:00:00Z,Rubiaceae,BR,Mato Grosso,NA,Rio Juruena,NA,PRESERVED_SPECIMEN,GENUS,NA,NA,"Sobral, M; Gallo Silveira, A; Irgang, GV",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_130,1252592625,Bromus auleticus Trin. ex Nees,NA,NA,1971-09-25T00:00:00Z,Poaceae,BR,Rs,NA,"Morro da Polícia, pouco frequente, declive sul",NA,PRESERVED_SPECIMEN,SPECIES,"Longhi, H",NA,"Valls, J",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_133,1702762508,Diodia schumannii Standl. ex Bacigalupo,NA,NA,1972-04-04T00:00:00Z,Rubiaceae,BR,NA,NA,"Gb, lagoa Uarapendi, Estrada do Altodromo, Terreno arenoso.",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,J. Almeida,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_138,1095410502,Lessingianthus polyphyllus (Sch.Bip. ex Baker) H.Rob.,NA,NA,1960-08-22T00:00:00Z,Asteraceae,BR,Paraná,NA,Colônia Abranches,NA,PRESERVED_SPECIMEN,SPECIES,"Barroso, G.M.",NA,"Hatschbach, G.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_141,1291652707,Viola subdimidiata A.St.-Hil.,NA,NA,NA,Violaceae,BR,NA,NA,Environs de Rio Janeiro.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Glaziou, A.F.M.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_143,1230812762,Hyptidendron asperrimum (Sprengel) Harley,NA,NA,NA,Lamiaceae,BR,NA,NA,Ad Rufinha de Chapea d' Uras & prasertim [...],NA,PRESERVED_SPECIMEN,SPECIES,Guilherme Antar 2020-02,NA,"Pohl,J.B.E.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_150,1424460140,Neogardneria murrayana (Gardner ex Hook.) Garay,NA,NA,1942-02-16T00:00:00Z,Orchidaceae,BR,Rio de Janeiro,NA,P.N.I. Lote 17.,NA,PRESERVED_SPECIMEN,SPECIES,Luiz Menini,NA,W.D. Ramos,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_151,1314795693,Ludwigia decurrens Walter,NA,NA,1904-09-01T00:00:00Z,Onagraceae,BR,Pará,NA,Belém,NA,PRESERVED_SPECIMEN,SPECIES,"Ramamoorthy, T.P.",NA,"Huber, J.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_152,1089005870,Smilax polyantha Griseb.,NA,NA,1984-07-25T00:00:00Z,Smilacaceae,BR,São Paulo,NA,"Broa, Cerrado junto à Represa do Lobo",NA,PRESERVED_SPECIMEN,SPECIES,"Andreata, RHP",NA,"Arasaki, FR",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_153,1089042524,Trema micrantha Blume,NA,NA,1991-08-28T00:00:00Z,Cannabaceae,BR,São Paulo,NA,"Parque Ecológico - Arboreto, UEC.",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Santin, DA",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_156,1089037017,Stylosanthes scabra Vogel,NA,NA,1995-04-26T00:00:00Z,Fabaceae,BR,São Paulo,NA,"Estação Experimental do IAC, Região de matas.",NA,PRESERVED_SPECIMEN,SPECIES,"Brandão, M",NA,"Bernacci, LC; Sciamarelli, A; Grecco, MDN; Andrade, PRP; Belinello, R; Falivene, SMP",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_161,1094836202,Inga laurina (Sw.) Willd.,NA,NA,2005-09-05T00:00:00Z,Fabaceae,BR,Minas Gerais,NA,Metal Sider - Faz. São Gonçalo do Abaeté.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Vidal, C.V.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_162,1424307177,Pachira humilis Decne.,NA,NA,1979-08-08T00:00:00Z,Malvaceae,BR,Amazonas,NA,"BR 174, estrada Manaus-Caracaraí Km 97, estrada da Balbina Km 69, próximo ao canteiro de obra da Hidreletrica.",NA,PRESERVED_SPECIMEN,SPECIES,V.N. Yoshikawa,NA,"C.A.Cid; W.R.Buck, B.W.Nelson, F.Almeida, C.D.A. Mota & J. Lima",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_164,1424111913,Chrysophyllum imperiale Benth. & Hook.f.,NA,NA,1927-11-04T00:00:00Z,Sapotaceae,BR,NA,NA,"MATTAS DA FABRICA CARIOCA, PEDRA D´ÁGUA, PERTO DA SEDE DO HORTO FLORESTAL.",NA,PRESERVED_SPECIMEN,SPECIES,L.F. Lima,NA,PESSOAL DO HORTO FLORESTAL ( AUTENOR),BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_165,1802899414,Forsteronia glabrescens Müll.Arg.,NA,NA,1948-12-01T00:00:00Z,Apocynaceae,BR,Rs,NA,Vila Manresa,NA,PRESERVED_SPECIMEN,SPECIES,Emrich-Rambo,NA,"Rambo, B.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_167,1095210804,Banisteriopsis malifolia (Nees & Mart.) B.Gates,NA,NA,1996-03-07T00:00:00Z,Malpighiaceae,BR,Ma,NA,Projeto de Balsas; condomínio Kissy; lote 23.,NA,PRESERVED_SPECIMEN,SPECIES,B. M. T. Walter,NA,Glocimar Pereira-Silva,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_169,1303583807,Peltogyne Vogel,NA,NA,2013-01-16T00:00:00Z,Fabaceae,BR,Bahia,NA,Serra do Papuã; APA do Pratigi,NA,PRESERVED_SPECIMEN,GENUS,NA,NA,"Victor Jr., V.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_174,2459945850,Nothochilus coccineus Radlk.,NA,NA,2001-08-27T00:00:00Z,Orobanchaceae,BR,Minas Gerais,NA,Parque Nacional do Caparaó. Trilha entre o Terreirão e o Pico da Bandeira. Campo de altitude.,NA,PRESERVED_SPECIMEN,SPECIES,"Souza, V.C.",NA,"Souza, V.C.; Mazine, F.F.; Tsuji, R.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_175,2269104999,Rourea chrysomala Glaziou,NA,NA,1999-10-05T00:00:00Z,Connaraceae,BR,Distrito Federal,NA,"Gama. Área pertencente ao CINDACTA, pouco depois do balão de entrada do Gama.",NA,PRESERVED_SPECIMEN,SPECIES,"Milhomens, L.C.; Goetghebeur, P.",NA,"Irwin, H.S.; Milhomens, L.C.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_179,1090885421,Inga striata Benth.,NA,NA,1995-02-01T00:00:00Z,Fabaceae,BR,Espírito Santo,NA,Sítio Guaçuvirá - ICEB.,NA,PRESERVED_SPECIMEN,SPECIES,A.P. Chagas,NA,"Folli, D.A.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_181,2452916328,Jatropha mutabilis Baill.,NA,NA,2001-03-02T00:00:00Z,Euphorbiaceae,BR,Bahia,NA,"Reserva Biológica de Canudos, Raso da Catarina.&nf;Caatinga arbustiva e aberta, solo arenoso com afloramentos rochosos, arenito vermelho.",NA,PRESERVED_SPECIMEN,SPECIES,"Cordeiro, I",NA,"Ribeiro Filho, AA; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_186,2452948862,Ocotea Aubl.,NA,NA,1945-09-18T00:00:00Z,Lauraceae,BR,Minas Gerais,NA,Estação Experimental,NA,PRESERVED_SPECIMEN,GENUS,"Ribeiro, HL",NA,"Heringer, EP; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_187,1051227937,Centrosema venosum Mart.,NA,NA,NA,Fabaceae,BR,NA,NA,"Prov. St Paul and Rio, South Brazil.",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Weir, J.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_188,2027491612,Leguminosae,NA,NA,2016-02-16T00:00:00Z,Fabaceae,BR,São Paulo,NA,"Cidade Universitária Armando de Salles Oliveira, Atrás do Bloco A do Instituto de Matemática e Estatística da USP.",NA,PRESERVED_SPECIMEN,FAMILY,"Colli-Silva, M",NA,"Colli-Silva, M",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_191,1077489140,Solidago chilensis Meyen,NA,NA,1992-03-22T00:00:00Z,Asteraceae,BR,Rio Grande do Sul,NA,Lagoa da Harmonia,NA,PRESERVED_SPECIMEN,SPECIES,"Robinson, H.",NA,"Molon, R.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_192,1314780817,Dulacia candida Kuntze,NA,NA,2003-08-01T00:00:00Z,Olacaceae,BR,Pará,NA,Oriximiná,NA,PRESERVED_SPECIMEN,SPECIES,"Lobato, L.C.B.",NA,"Lobato, L.C.B.; Salomão, R.P.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_193,1095597700,Eschweilera ovata Mart ex Miers,NA,NA,1988-01-09T00:00:00Z,Lecythidaceae,BR,Sergipe,NA,Horto do IBDF,NA,PRESERVED_SPECIMEN,SPECIES,"Catharino, E.L.M.",NA,"Catharino, E.L.M.; et al.; et al.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_196,1252596754,Habenaria macronectar (Vell.) Hoehne,NA,NA,1999-02-19T00:00:00Z,Orchidaceae,BR,Paraná,NA,Serra da Bocaina,NA,PRESERVED_SPECIMEN,SPECIES,"Batista, JAN",NA,"Silva, JM; Abe, LM",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_197,417008096,Trichanthecium wettsteinii (Hack.) Zuloaga & Morrone,NA,NA,NA,Poaceae,BR,São Paulo,NA,"Município de São Carlos: 222 Km along road Washington Luiz, entrance for Analandia.",NA,PRESERVED_SPECIMEN,SPECIES,-,NA,"Sendulsky, T.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_200,1087633056,Stanhopea lietzei Schltr.,NA,NA,2004-11-15T00:00:00Z,Orchidaceae,BR,Minas Gerais,NA,Serra do Caraça,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Mota, RC da",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_201,1087241080,Cordia sprucei Mez,NA,NA,1954-09-08T00:00:00Z,Ehretiaceae,BR,Amazonas,NA,"Campos Sales, BR 17",NA,PRESERVED_SPECIMEN,SPECIES,"Stapf, M",NA,"Chagas, JA",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_207,1424089238,Borreria latifolia var. sideritis K.Schum.,NA,NA,1948-08-17T00:00:00Z,Rubiaceae,BR,Ceará,NA,Serra do Araripe.,NA,PRESERVED_SPECIMEN,VARIETY,D.Sucre,NA,A.P.Duarte,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_211,1086889780,Myrcia DC.,NA,NA,1996-11-16T00:00:00Z,Myrtaceae,BR,Sp,NA,Parque Estadual da Ilha Anchieta,NA,PRESERVED_SPECIMEN,GENUS,M.L.Kawasaki,NA,M.J.Robim,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_212,1252595189,Cordia monosperma (Jacq.) Roem. & Schult.,NA,NA,2012-10-17T00:00:00Z,Ehretiaceae,BR,Rs,NA,"Águas Claras, Banhado dos Pachecos",NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Schmidt-Silveira, F",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_213,1090850546,Senegalia monacantha (Willd.) Seigler & Ebinger,NA,NA,2009-11-01T00:00:00Z,Fabaceae,BR,Minas Gerais,NA,Br,NA,PRESERVED_SPECIMEN,SPECIES,"Terra, V.",NA,"Fernandes, J.M.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_214,1314929415,Tocoyena foetida Poepp. & Endl.,NA,NA,1980-07-22T00:00:00Z,Rubiaceae,BR,Amapá,NA,Macapá,NA,PRESERVED_SPECIMEN,SPECIES,"Rabelo, B.V.",NA,"Rabelo, B.V.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_215,2517139655,Solanum commersonii Dunal,NA,NA,2002-05-22T00:00:00Z,Solanaceae,BR,Rio Grande do Sul,NA,"RS-Mun. Caxias do Sul - Santa Justina, no potreiro.",NA,PRESERVED_SPECIMEN,SPECIES,Spooner DM,NA,Scur L,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_216,1087702754,Boerhavia diffusa L.,NA,NA,2009-11-15T00:00:00Z,Nyctaginaceae,BR,Bahia,NA,Comunidade de Cágados; quintal de D. Dú,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,"Santos, J.S.; Lima, D.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_220,2452858225,Tibouchina minor Cogn.,NA,NA,1989-01-29T00:00:00Z,Melastomataceae,BR,São Paulo,NA,Morro Pedra de Fogo,NA,PRESERVED_SPECIMEN,SPECIES,"Meyer, FS",NA,"Jouy, A",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_221,2452824818,Piper gaudichaudianum Kunth,NA,NA,1984-05-28T00:00:00Z,Piperaceae,BR,São Paulo,NA,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica.",NA,PRESERVED_SPECIMEN,SPECIES,"Guimarães, E",NA,"Romaniuc Neto, S",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_224,1095354671,Elaphoglossum sellowianum (Pr.) T.Moore,NA,NA,NA,Dryopteridaceae,BR,Rj,NA,Ribeirão das Flores.,NA,PRESERVED_SPECIMEN,SPECIES,"Kieling-Rubio, MA",NA,"Brade, AC; Tamandaré, F",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_225,1042522995,Anemia longistipes (Liebm.) C.Chr.,NA,NA,1992-03-17T00:00:00Z,Anemiaceae,BR,Pará,NA,"Região dos Tiriós, rio Paru do Oeste, Serra Macupina, Terreno firme, argiloso, campo.",NA,PRESERVED_SPECIMEN,SPECIES,"Barros, I.C.L.",NA,Mike Hopkins,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_226,1123784784,Moquiniastrum polymorphum (Less.) G.Sancho,NA,NA,1984-04-03T00:00:00Z,Asteraceae,BR,Espírito Santo,NA,Morro do Cruzeiro,NA,PRESERVED_SPECIMEN,SPECIES,A.M. Teles/VIII-2015,NA,W. Pizziolo,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_227,1089230147,Acalypha poiretii Spreng.,NA,NA,1996-05-10T00:00:00Z,Euphorbiaceae,BR,Ceará,NA,"residência militar, batalhão de infantaria.",NA,PRESERVED_SPECIMEN,SPECIES,"Pinto, L.J.S.",NA,"Cavalcanti, F.S.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_228,1802888492,Orthopappus angustifolius Gleason,NA,NA,1945-01-01T00:00:00Z,Asteraceae,BR,Rs,NA,Fazenda do Jarau,NA,PRESERVED_SPECIMEN,SPECIES,Emrich-Rambo,NA,"Rambo, B.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_229,1077440784,Vernonia Schreb.,NA,NA,1990-12-01T00:00:00Z,Asteraceae,BR,Rio Grande do Sul,NA,"Parna Lagoa do Peixe, Fazenda Haroldo Brum",NA,PRESERVED_SPECIMEN,GENUS,NA,NA,"Silveira, N.",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_231,2452814299,Euphorbia heterophylla L.,NA,NA,1980-11-21T00:00:00Z,Euphorbiaceae,BR,São Paulo,NA,"arredores do Castelinho do Instituto de Botânica de SP.&nf;Mata de terra firme, relevo ondulado.",NA,PRESERVED_SPECIMEN,SPECIES,"Cordeiro, I",NA,"Rosa, NA; Murça Pires, J",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_232,1258251173,Tabebuia umbellata (Sond.) Sandwith,NA,NA,1951-10-21T00:00:00Z,Bignoniaceae,BR,Rio Grande do Sul,NA,S. Leopoldo.,NA,PRESERVED_SPECIMEN,SPECIES,NA,NA,Balduino Rambo,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_235,1077269798,Indigofera hirsuta L.,NA,NA,1943-05-12T00:00:00Z,Fabaceae,BR,São Paulo,NA,Fazenda Experimental Santa Elisa,NA,PRESERVED_SPECIMEN,SPECIES,J.L. de Arruda Moreira,NA,J.Santoro,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_237,1304640721,Panicum L.,NA,NA,NA,Poaceae,BR,Rio de Janeiro,NA,Rio Janeiro,NA,UNKNOWN,GENUS,NA,NA,A. F. M. Glaziou,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_238,1086970761,Entada polystachya (L.) DC.,NA,NA,1980-10-10T00:00:00Z,Fabaceae,BR,Piauí,NA,"Rodovia PI - 130, Entre Teresina e Palmeirais",NA,PRESERVED_SPECIMEN,SPECIES,C. Carvalho,NA,A. Fernandes,BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
GBIF_239,1213660050,Euphorbia heterophylla L.,NA,NA,2013-04-04T00:00:00Z,Euphorbiaceae,BR,Goiás,NA,Fazenda Canadá,NA,PRESERVED_SPECIMEN,SPECIES,"Soares-Feitosa, GL",NA,"Faria, JEQ; Proença, CEB; Harris, SA; Mello, TRB",BRAZIL,BR,FALSE,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
