database_id,occurrenceID,scientificName,decimalLatitude,decimalLongitude,eventDate,family,country,stateProvince,county,locality,coordinatePrecision,basisOfRecord,taxonRank,identifiedBy,coordinateUncertaintyInMeters,recordedBy,cntr_suggested,cntr_iso2c,decimalLongitude_modified,decimalLatitude_modified,iso2c,iso3c,.xy_issue
SIBBR_5441,2530356,Bignoniaceae Cuspidaria sceptrum (Cham.) L.G.Lohmann,NA,NA,2/3/1965,Bignoniaceae,Brasil,Distrito Federal,Brasília,Between Hotel Planalto and University.,NA,PreservedSpecimen,ESPECIE,M.M. Silva-Castro,NA,";Clayton, W.D.,W.D. Clayton",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5451,urn:catalog:JBRJ:RB:817416,Casearia sylvestris Sw.,NA,NA,20/07/2012,Salicaceae,Brasil,Minas Gerais,Viçosa,"Estação de Pesquisa, Treinamento e Educação Ambiental Mata do Paraíso.",NA,PreservedSpecimen,sp.,M.V.R.C. Simão,NA,M.V.R.C. Simão,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5454,1241405,Myrtaceae Calyptranthes obovata Kiaersk.,NA,NA,3/2/1889,Myrtaceae,Brésil,NA,NA,Alto Macahé (Rio),NA,PreservedSpecimen,ESPECIE,NA,NA,Glaziou;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5455,3847108,Boraginaceae Heliotropium amplexicaule Vahl,NA,NA,30/7/1972,Boraginaceae,USA,NA,NA,NA,NA,PreservedSpecimen,ESPECIE,"Kral, R.",NA,"Kral, R.;",UNITED STATES,US,NA,NA,NA,NA,TRUE
SIBBR_5458,urn:catalog:JBRJ:RB:517018,Poecilanthe parviflora Benth.,NA,NA,07/11/2002,Leguminosae,Brasil,São Paulo,Bauru,"Jardim Botânico Municipal de Bauru, Arboreto.",NA,PreservedSpecimen,sp.,V. de L. Weiser,NA,V. de L. Weiser; N. C. Venancio,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5459,2626064,Asteraceae Piptocarpha,NA,NA,NA,Asteraceae,Brasil,São Paulo,Nazaré Paulista,Estrada em torno da Represa Atibainha. Mata mesófila semidecídua.,NA,PreservedSpecimen,GENERO,NA,NA,"Souza, V.C.;Souza, J.P.,Rodrigues, R.R.,Magossi, R.,Sanches, I.D.,Petrini, M.,Astorino, A.,Tavares Jr., J.E.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5460,2813714,Asteraceae Nassauvia pyramidalis Meyen,NA,NA,NA,Asteraceae,Chile,NA,NA,Valle del [Yeso],NA,PreservedSpecimen,ESPECIE,Administrador,NA,s.coll.;,CHILE,CL,NA,NA,NA,NA,TRUE
SIBBR_5463,2795490,Onagraceae Lopezia racemosa Cav.,NA,NA,11/9/1898,Onagraceae,NA,NA,NA,Sierra Madre near La Providencia,NA,PreservedSpecimen,ESPECIE,NA,NA,"Nelson, E.W.;",NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5464,urn:catalog:JBRJ:RB:169135,Andira ormosioides Benth.,NA,NA,04/09/1989,Leguminosae,Brasil,Minas Gerais,São Gonçalo do Rio Abaixo,NA,NA,PreservedSpecimen,sp.,R.D. Ribeiro,NA,J.R.Stehmann; S.T.Meyer,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5466,3350774,Solanaceae Solanum lycocarpum A.St.-Hil.,NA,NA,NA,Solanaceae,Brésil,NA,NA,"Frueta de Lobo, prov. Minas Geraes",NA,PreservedSpecimen,ESPECIE,Silva,NA,Saint-Hilaire;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5467,2614636,Rubiaceae Tocoyena formosa,NA,NA,NA,Rubiaceae,Brasil,Distrito Federal,Brasilia,NA,NA,PreservedSpecimen,ESPECIE,"Matos, M.Q.",NA,"Matos, M.Q.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5469,2403552,Acanthaceae Justicia pectoralis Jacq.,NA,NA,1/1/1832,Acanthaceae,Colômbia,NA,NA,Ead de Carthago.,NA,PreservedSpecimen,ESPECIE,NA,NA,Brongniart;,COLOMBIA,CO,NA,NA,NA,NA,TRUE
SIBBR_5471,2878601,Myrtaceae Myrcia pubipetala Miq.,NA,NA,7/3/1880,Myrtaceae,Brasil,Rio de Janeiro,Rio de Janeiro,Corcovado.,NA,PreservedSpecimen,ESPECIE,NA,NA,Glaziou;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5473,urn:catalog:JBRJ:RB:566286,Cestrum amictum Schltdl. var. amictum,NA,NA,13/01/1956,Solanaceae,Brasil,São Paulo,São Paulo,Mata Natural do Jardum Botânico (Parque di Estado).,NA,PreservedSpecimen,var.,L.F. de Carvalho,NA,Moysés Kuhlmann,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5475,4192004,Orchidaceae polystachya concreta (jacq.) garay & h.r.sweet,NA,NA,--/--/1840,Orchidaceae,Guyane Française,NA,NA,Guyane Française,NA,PreservedSpecimen,ESPECIE,NA,NA,Leprieur;,NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5476,2615706,Annonaceae Xylopia langsdorffiana,NA,NA,NA,Annonaceae,Brasil,São Paulo,Cananéia,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,"Sampaio, D.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5477,4355705,Malpighiaceae Byrsonima sericea DC.,-207.876944444444,-405.798888888889,--/--/2000,Malpighiaceae,Brasil,Espírito Santo,NA,"Samarco, Área A",NA,PreservedSpecimen,ESPECIE,NA,NA,J. Dalmaschio;et al,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5478,3839619,Fabaceae Clitoria rubiginosa Juss. ex Pers.,NA,NA,NA,Fabaceae,Brazil,Paran,S  o Mateus do Sul,Fazenda do Durgo,NA,PreservedSpecimen,ESPECIE,"Hatschbach, G.",NA,"Motta, J.T.;et al.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5479,2439033,Malpighiaceae Byrsonima nitidifolia A.Juss.,NA,NA,1838/8/1838,Malpighiaceae,Brazil,Ceará,NA,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,G. Gardner;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5482,urn:catalog:JBRJ:RB:491891,Ludwigia nervosa (Poir.) H.Hara,NA,NA,05/03/1988,Onagraceae,Brasil,Paraná,Colorado,rodovia para Santo Inácio.,NA,PreservedSpecimen,sp.,A.O.S. Vieira,NA,G. Hatschbach; A. Manosso,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5484,2602839,Annonaceae Annona sylvatica A.St.-Hil.,NA,NA,NA,Annonaceae,Brasil,São Paulo,Corumbataí,NA,NA,PreservedSpecimen,ESPECIE,"Lopes, J.C.",NA,"Assis, M.A. et al.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5485,3634069,Urticaceae Boehmeria caudata Sw.,NA,NA,16/10/1963,Urticaceae,Brasil,Minas Gerais,Lagoa Santa,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,"Warming, E.  (Warming, Johannes Eugen  (ius) Bülow);",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5486,2403671,Acanthaceae Justicia amazonica Lindau,NA,NA,NA,Acanthaceae,NA,NA,NA,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,;,NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5487,2854936,Poaceae Chusquea,NA,NA,19/11/2006,Poaceae,Brasil,Rio de Janeiro,Teresópolis,"Parque Nacional da Serra dos Órgãos, trilha para a Pedra do Sino.",NA,PreservedSpecimen,GENERO,NA,NA,";Lucas, E.J.,E.J. Lucas",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5489,3139347,Bromeliaceae Vriesea amazonica (Baker) Mez,NA,NA,5/8/1952,Bromeliaceae,Brazil,Para,NA,Grounds of the Instituto Agronomico do Norte,NA,PreservedSpecimen,ESPECIE,NA,NA,L. B. Smith;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5492,3420562,Asteraceae Baccharis semiserrata DC.,NA,NA,NA,Asteraceae,Brazil,Rio Grande do Sul,Caxias do Sul,Ana Rech.,NA,PreservedSpecimen,ESPECIE,"G. Heiden,",NA,A. Kegler;Thomas B. Croat,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5495,urn:catalog:JBRJ:RB:386795,Allophylus,NA,NA,02/1880,Sapindaceae,Madagascar,NA,Madagascar,NA,NA,PreservedSpecimen,gen.,María S. Ferrucci & Genise V. Somner,NA,J. M. Hildebrandt; C. Rensch.,MADAGASCAR,MG,NA,NA,NA,NA,TRUE
SIBBR_5498,2083572,Poaceae Paspalum paniculatum L.,NA,NA,1/1/1839 até 31/12/1840,Poaceae,Peru,NA,NA,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,"C. Gay;,Gay",PERU,PE,NA,NA,NA,NA,TRUE
SIBBR_5499,4626453,Polygalaceae polygala molluginifolia st. hil.,NA,NA,18/11/2000,Polygalaceae,Brasil,Mato Grosso do Sul,Corumbá,BEP-Base de Estudos do Pantanal. Paratudal; Argilo-arenoso; Plano.,NA,PreservedSpecimen,ESPECIE,NA,NA,"Moura,M.A.D.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5500,2981246,Convolvulaceae Bonamia burchellii (Choisy)Hallier f.,NA,NA,NA,Convolvulaceae,Brasil,Bahia,SENTO SÉ,"26Km ao NW de Lagoinha(5.5Km SW de Delfino, Rod. para Minas do Mimoso.",NA,PreservedSpecimen,ESPECIE,L. V. Vasconcelos,NA,R. M. Harley;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5502,2666026,Pteridaceae Adiantum latifolium,NA,NA,NA,Pteridaceae,NA,NA,NA,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,;,NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5503,3338331,Lamiaceae Clinopodium vulgare L.,NA,NA,16/1/1964,Lamiaceae,Brasil,Rio Grande do Sul,NA,Prox. ao Rio das Antas,NA,PreservedSpecimen,ESPECIE,NA,NA,;E. Pereira,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5507,urn:catalog:JBRJ:RB:658402,Luetzelburgia bahiensis Yakovlev,NA,NA,23/05/2010,Leguminosae,Brasil,Bahia,Pilão Arcado,"BA-161, sentido Pilão Arcado- Remanso. Caatinga arbustiva arborea sobre solo arenoso.",NA,PreservedSpecimen,sp.,NA,NA,"Cardoso, D; L.P. de Queiroz, R.M. Salas & P.G. Ribeiro",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5509,3339584,Lamiaceae Hyptis campestris Harley & J.F.B. Pastore,NA,NA,22/2/1986,Lamiaceae,Brasil,Minas Gerais,Lavras,Reserva Ecológica do Poco Bonito. Estrada para Luminárias,NA,PreservedSpecimen,ESPECIE,NA,NA,;A.M. Carvalho,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5510,2397337,Acanthaceae Pachystachys coccinea (Aubl.) Nees,NA,NA,1/1/1857,Acanthaceae,Guiana Francesa,NA,NA,Cayenne.,NA,PreservedSpecimen,ESPECIE,NA,NA,[Leguillou];,NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5511,urn:catalog:JBRJ:RB:1267466,Erythroxylum,NA,NA,NA,Erythroxylaceae,Brasil,Rio de Janeiro,Rio de Janeiro,NA,NA,PreservedSpecimen,gen.,NA,NA,"Oliveira,C.A.L.de",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5514,5175236,Rubiaceae Uncaria guianensis,NA,NA,NA,Rubiaceae,NA,NA,NA,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,;,NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5515,3345819,Melastomataceae Tibouchina aegopogon (Naudin) Cogn.,NA,NA,25/1/1895,Melastomataceae,Brésil,NA,NA,"Province de Goyaz: Entre As Brancas et Cocal, dans les paturages",NA,PreservedSpecimen,ESPECIE,Wurdack,NA,Glaziou;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5518,3413540,Fabaceae Chamaecrista ramosa (Vogel) H.S. Irwin & Barneby,NA,NA,4/12/1991,Fabaceae,Brazil,Bahia,NA,Ca. 5 km na estrada Comandatuba. Àrea de vegetacão aberta assemelhando-se um Cerrado.,NA,PreservedSpecimen,ESPECIE,"R. Barneby,",NA,"André M. Amorim;Israel G. Vargas C.,et al.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5519,3924297,Chrysobalanaceae Hirtella racemosa Lam.,NA,NA,20/3/1943,Chrysobalanaceae,Brasil,Amazonas,Manaus,Cachoeira Grande,NA,PreservedSpecimen,ESPECIE,NA,NA,"Ducke, A.  (Ducke, Adolpho);",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5520,urn:catalog:JBRJ:RB:358599,Psychotria,NA,NA,02/1880,Rubiaceae,Madagascar,Nosi-lé,Nosi-lé,NA,NA,PreservedSpecimen,gen.,"Joseph H. Kirkbride, Jr.",NA,J.M. Hildebrandt,MADAGASCAR,MG,NA,NA,NA,NA,TRUE
SIBBR_5521,urn:catalog:JBRJ:RB:1378627,Clitoria ternatea L.,NA,NA,05/09/2012,Leguminosae,Brasil,Alagoas,Maceió,Tabuleiro dos Martins. Campus UFAL,NA,PreservedSpecimen,sp.,M.C.S.Mota,NA,M.C.S. Mota; E.C.O.Chagas,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5527,urn:catalog:JBRJ:RB:691121,Selaginella decomposita Spring,NA,NA,22/05/1935,Selaginellaceae,Brasil,Rio de Janeiro,Itatiaia,Maromba.,NA,PreservedSpecimen,sp.,Iván A. Valdespino,NA,A. C. Brade,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5530,2632016,Bignoniaceae Podranea ricasoliana,NA,NA,NA,Bignoniaceae,Brasil,São Paulo,Piracicaba,NA,NA,PreservedSpecimen,ESPECIE,"Castro, R.T.O.",NA,"Castro, R.T.O.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5533,3818876,Fabaceae Rhynchosia corylifolia Mart. ex Benth.,NA,NA,NA,Fabaceae,Brazil,Mato Grosso,NA,Rio Brilhante,NA,PreservedSpecimen,ESPECIE,"Fortunato, R.H.",NA,"Gibbs, P.E.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5536,3810389,Cyperaceae Bulbostylis juncoides var. lorenzii (Boeck.) Kukenth.,NA,NA,15/11/1957,Cyperaceae,Brazil,Paran,Guarapuava,Estrada para Laranjeiras do Sul,NA,PreservedSpecimen,VARIEDADE,"Barros, M.",NA,"Hatschbach, G.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5540,4994508,Dioscoreaceae Dioscorea sinuata Vell.,NA,NA,27/7/1930,Dioscoreaceae,Brazil,Minas Gerais,NA,"Brazil. State of Minas Geraes. Viçosa. Road to São Miguel, near Km. 8; Coringa Sujo;",NA,PreservedSpecimen,ESPECIE,Standley,NA,Ynes Mexia;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5542,4186739,Fabaceae Pomaria stipularis (Vogel) B.B.Simpson & G.P.Lewis,NA,NA,1/1/1816,Fabaceae,Brésil,NA,NA,s.l.,NA,PreservedSpecimen,ESPECIE,Gagnon,NA,Saint-Hilaire;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5543,urn:catalog:JBRJ:RB:117201,Desmanthus virgatus (L.) Willd.,NA,NA,17/01/1967,Leguminosae,Brasil,Rio de Janeiro,Cabo Frio,Terreno de Pastoreio.,NA,PreservedSpecimen,sp.,NA,NA,D.Sucre,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5544,urn:catalog:JBRJ:RB:703302,Bunchosia maritima (Vell.) J.F.Macbr.,NA,NA,24/02/1999,Malpighiaceae,Brasil,Rio de Janeiro,Niterói,"Itaipu, Parque Estadual da Serra da Tiririca, Córrego dos Colibris, trilha à esquerda próximo ao bananal. Parque Estadual da Serra da Tiririca",NA,PreservedSpecimen,sp.,Pollyana Wendhausen Feteira,NA,"L.J.S. Pinto; M.C.F. dos Santos, L.O.F. Sousa, R.S. Oliveira e A.P.M. Guimarães",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5547,2852550,Plantaginaceae Plantago coriacea Cham. & Schltdl.,NA,NA,--/--/1892,Plantaginaceae,Brasil,São Paulo,NA,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,";A. Glaziou,Glaziou, A.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5548,urn:catalog:JBRJ:RB:451363,Cissus sulcicaulis (Baker) Planch.,NA,NA,26/01/1966,Vitaceae,Brasil,Distrito Federal,Distrito Federal,"Steep wooded slopes, côrrego Landim, ca. 25 Km. N. of Brasilia.",NA,PreservedSpecimen,sp.,J.A. Lombardi,NA,"H.S. Irwin; R. Souza, R. Reis dos Santos.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5552,urn:catalog:JBRJ:RB:88940,Phyllanthus acuminatus Vahl,NA,NA,06/03/1988,Euphorbiaceae,Brasil,Minas Gerais,Patrocínio,NA,NA,PreservedSpecimen,sp.,I. CORDEIRO,NA,J.R.STEHMANN; G.PEDRALLI E M.C. TEIXEIRA,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5553,3098634,Dryopteridaceae Stigmatopteris heterocarpa (Fée) Rosenst.,NA,NA,12/9/1910,Dryopteridaceae,Brazil,Paraná,NA,Porto de Cima.,NA,PreservedSpecimen,ESPECIE,R. C. Moran,NA,P. K. H. Dusén;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5556,4193635,Solanaceae Cestrum parqui L'Hér.,NA,NA,--/4/1876,Solanaceae,Argentine,NA,NA,"Las Mollas, prov. Buenos Ayres",NA,PreservedSpecimen,ESPECIE,Nee,NA,Calot;,ARGENTINA,AR,NA,NA,NA,NA,TRUE
SIBBR_5558,3052677,Dilleniaceae Doliocarpus dentatus (Aubl.) Standl. subsp. dentatus,NA,NA,NA,Dilleniaceae,Brasil,Mato Grosso,Porto dos Gaúchos,NA,NA,PreservedSpecimen,SUB_ESPECIE,"Aymard, D.",NA,"Nave, A.G. et al.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5559,urn:catalog:JBRJ:RB:452273,Cissus verticillata (L.) Nicolson & C.E.Jarvis ssp. verticillata,NA,NA,03/12/1970,Vitaceae,Capital,Corrientes,Corrientes,Dep. Santo Tomé. Colonia Garabí. En parte de la barranca del río Uruguay.,NA,PreservedSpecimen,subsp.,L.C.Giordano,NA,A. Krapovickas; C.L. Cristóbal,NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5560,2684276,Acanthaceae Pachystachys coccinea (Aubl.) Nees,NA,NA,29/11/1976,Acanthaceae,Brazil,Amap,Porto Grande,Vila Nova,NA,PreservedSpecimen,ESPECIE,"Rosa, N.A.",NA,"Rosa, N.A.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5561,urn:catalog:JBRJ:RB:585037,Senna silvestris (Vell.) H.S.Irwin & Barneby,NA,NA,09/02/1990,Leguminosae,Brasil,São Paulo,Cajuru,Fazenda Santa Carlota.,NA,PreservedSpecimen,sp.,NA,NA,L.M.de Souza; W.Marcondes-Ferreira,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5564,3387786,Asteraceae conyza viscosa,NA,NA,NA,Asteraceae,NA,Veracruz,NA,NA,NA,PreservedSpecimen,ESPECIE,Administrador,NA,"Houstoun, William;",NA,NA,NA,NA,NA,NA,TRUE
SIBBR_5565,urn:catalog:JBRJ:RB:773407,LEGUMINOSAE,NA,NA,1981-12-16,LEGUMINOSAE,Brasil,Espírito Santo,Linhares,NA,NA,PreservedSpecimen,family,NA,NA,NA,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5566,urn:catalog:JBRJ:RB:481239,Fuirena umbellata Rottb.,NA,NA,25/11/1967,Cyperaceae,Brasil,Rio de Janeiro,Rio de Janeiro,Alto da Boa Vista. Propriedade do Frank Iken.,NA,PreservedSpecimen,sp.,A.P. Prata,NA,D. Sucre,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5567,3400713,Asteraceae,NA,NA,NA,Asteraceae,Brasil,Bahia,seabra,na estrada para a lagoa da Boa Vista.,NA,PreservedSpecimen,NA,NA,NA,L. A. M. Silva;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5568,3638200,Fabaceae Senna obtusifolia (L.) H.S. Irwin & Barneby,NA,NA,18/10/2010,Fabaceae,Brasil,Sergipe,Gararu,"Fazenda Arrastador """"Flor da   ndia",NA,PreservedSpecimen,ESPECIE,NA,NA,"Machado, WJ;Carregosa, T,Melo, DS",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5569,2967965,Malvaceae Pavonia macrostyla Gürke,NA,NA,26/4/1994,Malvaceae,Brasil,Bahia,Abaíra,"Serra da Serrinha, caminho Capão-Serrinha-Bicota.",NA,PreservedSpecimen,ESPECIE,NA,NA,";W. Ganev,Ganev, W.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5570,4502617,Lindsaeaceae Lindsaea guianensis subsp. lanceastrum K.U. Kramer,NA,NA,NA,Lindsaeaceae,Brazil,NA,NA,NA,NA,PreservedSpecimen,SUB_ESPECIE,NA,NA,ex herb. Mus. St. Petersburg;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5573,urn:catalog:JBRJ:RB:677168,Mikania guaco Kunth,NA,NA,NA,Asteraceae,Brasil,Rio de Janeiro,Rio de Janeiro,"Botafogo, morro Mundo Novo - vertente leste.",NA,PreservedSpecimen,sp.,NA,NA,F.F. Barbosa,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5576,4568867,Fabaceae Inga,NA,NA,30/5/2011,Fabaceae,Brasil,Espírito Santo,Aracruz,Barra do Riacho.,NA,PreservedSpecimen,GENERO,NA,NA,"Vervloet, R.R.;Silva, J.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5579,3366207,Lythraceae cuphea linarioides var. nana,NA,NA,--/--/1816,Lythraceae,Brésil,NA,NA,Un paturage récemment brulé près Taroba dans le Sertao de Minas.,NA,PreservedSpecimen,VARIEDADE,NA,NA,Saint-Hilaire;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5580,2736611,Flacourtiaceae Casearia arborea (Rich.)Urb.,NA,NA,NA,Flacourtiaceae,Brasil,Bahia,IGRAPIÚNA,Litoral Sul. Caminho para Assentamento Mirante.,NA,PreservedSpecimen,ESPECIE,R. Marquete,NA,D. L. Santana;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5582,urn:catalog:JBRJ:RB:593594,Lamanonia,NA,NA,NA,Cunoniaceae,Brasil,Rio de Janeiro,Petrópolis,"A.P.A. Petrópolis. Vale das Videiras, Serra da Maria Comprida, Morro do Cuca.",NA,PreservedSpecimen,gen.,R. Borges,NA,M.A. Moraes; E. Fernandez,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5586,2394158,Asteraceae Vernonia discolor (Spreng.) Less.,NA,NA,18/10/1891,Asteraceae,Brasil,Rio de Janeiro,Nova Friburgo,Brésil. Alto Macahé.,NA,PreservedSpecimen,ESPECIE,Nakajima,NA,"A. Glaziou;,Glaziou",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5589,urn:catalog:JBRJ:RB:430390,Piper crassinervium Kunth,NA,NA,08/05/1996,Piperaceae,Brasil,Minas Gerais,Viçosa,Da UFV.,NA,PreservedSpecimen,sp.,E. F. Guimarães,NA,M. Simonelli,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5591,2716499,Cyperaceae cyperus haspan subsp. juncoides (lam.)kuek.,NA,NA,NA,Cyperaceae,Brasil,Bahia,SENTO SÉ,18Km ao NW Lagoinha (5.5Km ao SW Delfino) Rod. p/ Minas do Mimoso.,NA,PreservedSpecimen,SUB_ESPECIE,T. Koyama,NA,R. M. Harley;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5592,3267165,Lauraceae Ocotea opifera Mart.,NA,NA,20/3/1906,Lauraceae,Brasil,Amazonas,Manaus,Brésil. Environ de Manaos,NA,PreservedSpecimen,ESPECIE,NA,NA,Labroy;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5593,3350124,Solanaceae Solanum alternato-pinnatum Steud.,NA,NA,18/11/1878,Solanaceae,Brésil,NA,NA,"in sylva prope Antonio Perreira, Minas Geraes",NA,PreservedSpecimen,ESPECIE,NA,NA,Schwacke;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5595,4328602,Poaceae axonopus obtusifolius var. rolfsii g.a. black,NA,NA,NA,Poaceae,Brazil,Minas Gerais,NA,Vicosa.,NA,PreservedSpecimen,VARIEDADE,NA,NA,A. Chase;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5599,2644764,Melastomataceae Ossaea brachystachya,NA,NA,NA,Melastomataceae,Brasil,São Paulo,Bertioga,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,"Lima, R.A.F.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5602,2992544,Boraginaceae Cordia poliophylla Fresen,NA,NA,NA,Boraginaceae,Brasil,Bahia,porto seguro,"Reserva Florestal da cidade - CVRD/BA. Est. Municipal, Km 9, 100, a direita.",NA,PreservedSpecimen,ESPECIE,T. S. dos Santos,NA,G. L. Farias;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5604,urn:catalog:JBRJ:RB:485159,Verbenaceae,NA,NA,06/01/1993,Verbenaceae,Brasil,Goiás,Niquelândia,Companhia de Niquel Tocantins.,NA,PreservedSpecimen,fam.,NA,NA,"R.C.Mendonça; P.E.Nogueira Silva, M.Claudio da Silva Jr.",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5606,urn:catalog:JBRJ:RB:591879,Pueraria phaseoloides (Roxb.) Benth.,NA,NA,06/05/2007,Leguminosae,Brasil,Acre,Rio Branco,"Parque Municipal Chico Mendes,Rodovia AC-40 Km 10.",NA,PreservedSpecimen,sp.,G.P.LEWIS,NA,J.L.Freitas Jr.; et al.,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5607,3180288,Polypodiaceae Polypodium hirsutissimum Raddi,NA,NA,16/10/1977,Polypodiaceae,Brazil,Rio de Janeiro,NA,Serra da Estrela,NA,PreservedSpecimen,ESPECIE,K. U. Kramer,NA,P. J. M. Maas;,BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5608,2609105,Lauraceae Beischmedia emarginata,NA,NA,NA,Lauraceae,Brasil,Rio de Janeiro,NA,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,"Vattimo, I.;",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5611,urn:catalog:JBRJ:RB:1053310,Serjania littoralis Somner & Ferrucci,NA,NA,14/08/1986,Sapindaceae,Brasil,Rio de Janeiro,Cabo Frio,Praia de Fornos.,NA,PreservedSpecimen,sp.,Maria S. Ferrucci,NA,"P. Acevedo R.; G. Martinelli, A. F. da Costa, T. F. Alves et al",BRAZIL,BR,NA,NA,NA,NA,TRUE
SIBBR_5612,3448609,Melastomataceae Miconia sclerophylla Triana,NA,NA,NA,Melastomataceae,Brazil,NA,NA,NA,NA,PreservedSpecimen,ESPECIE,NA,NA,REFLORA provisional entry;,BRAZIL,BR,NA,NA,NA,NA,TRUE
