SpName,Longitude,Latitude
Baccharis oxyodonta,-46.39,-21.92
Baccharis dentata,-54.6464,-20.4428
Vitex triflora,-56.0922,-2.15222
Stylogyne pauciflora,-47.88,-24.71
Lafoensia pacari,-47.52,-14.71
Tibouchina stenocarpa,-48.2325,-18.913889
Capsicum flexuosum,-50.3261,-27.8161
Faramea axilliflora,-39.0247,-16.2781
Piper crassinervium,-41.39,-12.5631
Cestrum strigilatum,-53.389167,-19.828056
Citharexylum myrianthum,-46.91,-23.6
Cestrum axillare,-36.135,-7.48167
Libidibia ferrea,-41.7092,-3.92806
Mimosa caesalpiniifolia,-40.6775,-5.17833
Myrcia splendens,-41.85,-13.3
Miconia latecrenata,-47.092482,-23.714883
Myrcia variabilis,-43.8067,-19.8864
Psychotria stachyoides,-49.34,-24.11
Pimenta pseudocaryophyllus,-46.866667,-23.183333
Pluchea sagittalis,-39.166667,-14.8
Eugenia punicifolia,-45.94,-15.34
Alibertia edulis,-40.7189,-4.54167
Cupania scrobiculata,-61.333333,3.366667
Astrocaryum aculeatissimum,-48.03333333,-24.26666667
Solanum pseudoquina,-52.318944,-24.208194
Trichilia elegans,-48.59,-23.79
Salacia elliptica,-56.833333,-17.3
Machaerium scleroxylon,-43.2075,-22.9028
Ossaea amygdaloides,-43.9325,-20.3016667
Spondias mombin,-38.9014,-4.47
Trema micrantha,-50.9131,-23.07
Myrceugenia glaucescens,-48.84,-24.5
Clethra scabra,-49.2242,-25.2917
Clidemia hirta,-48.75,-17.8
Miconia latecrenata,-43.3503,-21.7642
Hirtella glandulosa,-48.88,-13.65
Eugenia mosenii,-44.835,-23.336667
Eugenia francavilleana,-47.042331,-22.801017
Maprounea guianensis,-45.81388889,-12.70555556
Hymenaea courbaril,-37.379167,-7.248333
Ixora muelleri,-39.6372,-14.7053
Manihot caerulescens,-41.365278,-12.544722
Cyathea atrovirens,-48.870278,-27.539444
Siparuna brasiliensis,-40.633333,-19.915556
Endlicheria paniculata,-47.0877,-23.715
Tabernaemontana catharinensis,-36.42,-9.25
Guettarda viburnoides,-47.55,-24.7
Picramnia sellowii,-55.1983,-9.95028
Erythroxylum campestre,-45.2236,-21.4608
Sloanea lasiocoma,-51.165833,-23.165
Bauhinia dumosa,-48.45,-14.466667
Styrax martii,-41.2,-11.59
Inga vulpina,-43.4327778,-19.4319445
Ocotea glomerata,-36.8561,-10.7378
Zeyheria tuberculosa,-40.07,-19.39
Hieronyma alchorneoides,-55.7497,-15.4606
Psychotria suterella,-49.408889,-28.621944
Sorocea guilleminiana,-43.1786,-22.505
Hymenaea courbaril,-60.9442,-2.62139
Eugenia hiemalis,-46.653611,-20.434444
Manihot caerulescens,-41.866667,-11.233333
Cedrela fissilis,-50.575556,-29.420556
Tabebuia cassinoides,-38.2992,-12.5303
Myrcia splendens,-35.55,-7.64139
Psidium oligospermum,-37.053817,-10.890033
Miconia latecrenata,-40.683611,-19.931111
Ficus guaranitica,-48.36,-21.6
Aspidosperma pyrifolium,-37.0978,-6.45833
Bowdichia virgilioides,-48.416667,-22.75
Spondias tuberosa,-41.125,-7.353889
Psidium sartorianum,-52.883333,-22.583333
Goniorrhachis marginata,-41.8166667,-13.6166667
Croton urucurana,-51.7144,-17.8814
Guarea kunthiana,-49.516667,-19.916667
Pseudobombax grandiflorum,-50.2072,-29.675
Magnolia ovata,-46.3861,-21.9236
Psychotria schlechtendaliana,-39.09,-14.77
Clidemia biserrata,-45.0694,-16.3686
Pseudopiptadenia contorta,-41.946944,-12.376667
Solanum paludosum,-67.81,-9.97472
Ocotea odorifera,-50.16,-25.1
Lecythis lurida,-46.7656,-1.05361
Kielmeyera coriacea,-49.071944,-24.063333
Eugenia handroana,-49.078889,-26.905278
Solanum mauritianum,-46.5419,-22.9519
Guapira opposita,-49.016667,-28.6
Miconia albicans,-48.28,-15.16
Guatteria australis,-49.9497,-23.7783
Erythroxylum cuneifolium,-52.0494,-27.6972
Henriettea saldanhaei,-41.7869,-22.3708
Psychotria officinalis,-40.3697,-19.8319
Hortia brasiliana,-48.8086,-15.9236
Solanum variabile,-49.116278,-25.380667
Scutia buxifolia,-49.49,-27.8
Ocotea velloziana,-48.17,-21.79
Rhamnidium elaeocarpum,-47.47,-20.25
Miconia cubatanensis,-48.87,-27.45
Ocotea puberula,-43.9758,-21.1869
Piper aduncum,-49.229444,-26.820833
Nectandra megapotamica,-48.9072,-21.1858
Eugenia subavenia,-46.44,-22.79
Byrsonima crispa,-52.35,-12.36
Dendropanax cuneatus,-43.8467,-19.9856
Guettarda viburnoides,-52.2,-14.6
Myrceugenia myrcioides,-49.4892,-27.7972
Machaerium stipitatum,-51.964167,-27.234444
Trichilia catigua,-45.6511111,-20.3808334
Pterodon emarginatus,-50.5436,-18.9911
Miconia chamissois,-51.766667,-20.983333
Anacardium occidentale,-39.25,-17.33
Coutarea hexandra,-35.235,-6.132222222
Copaifera langsdorffii,-39.4094,-7.23417
Coutarea hexandra,-40.491111,-12.321389
Miconia ligustroides,-47.47,-21.85
Phyllanthus acuminatus,-47.58,-20.89
Allophylus puberulus,-42.0833333,-22.9333333
Hamelia patens,-56.4819,-21.1211
Ocotea lancifolia,-40.166123,-19.006944
Tapirira guianensis,-51.1453,-18.2989
Eugenia involucrata,-44.015167,-19.477194
Balfourodendron riedelianum,-48.83,-26.9
Eugenia cerasiflora,-46.58,-23.31
Gymnanthes glabrata,-39.0494,-14.7889
Piper aduncum,-67.83,-2.88
Samanea tubulosa,-38.5431,-3.71722
Senegalia piauhiensis,-40.518611,-14.409444
Clethra scabra,-43.9044444,-21.7222222
Helicostylis tomentosa,-49.083333,-5.616667
Hirtella glandulosa,-41.85,-13.3
Cereus hildmannianus,-51.225,-27.4017
Citharexylum myrianthum,-49.59,-28.62
Geonoma pauciflora,-39.277778,-14.789167
Psychotria capitata,-34.8811,-8.05389
Calyptranthes brasiliensis,-34.978056,-7.114167
Aniba heringeri,-48.216667,-13.666667
Pouteria torta,-49.22,-18.42
Solanum paniculatum,-35.84266667,-8.735
Casearia javitensis,-48.4630556,-6.3061111
Cassia ferruginea,-44.1961,-21.4686
Trichilia claussenii,-51.1628,-23.3103
Lafoensia pacari,-48.246111,-10.063056
Mimosa bimucronata,-51.15,-29.76
Ocotea corymbosa,-49.2656,-26.1925
Brosimum guianense,-41.9916666,-22.7541667
Amaioua guianensis,-39.71,-13.59
Psychotria capitata,-47.51,-14.13
Piper lhotzkyanum,-41.440278,-12.459722
Margaritopsis cephalantha,-42.2042,-22.4806
Miconia cinnamomifolia,-40.697222,-20.043333
Caraipa densifolia,-55.802306,-9.497944
Asclepias curassavica,-50.9494,-24.2083
Diatenopteryx sorbifolia,-46.71,-21.93
Senna aversiflora,-35.9761,-8.28333
Aloysia virgata,-53.28,-27.18
Esenbeckia grandiflora,-38.8828,-15.8631
Psychotria mapourioides,-46.78,-24.18
Ficus pertusa,-59.4594,-10.1667
Galipea jasminiflora,-48.9592,-15.8525
Siparuna guianensis,-49.0931,-16.7081
Parinari obtusifolia,-48.139722,-13.416389
Miconia sellowiana,-49.0633,-25.4417
Esenbeckia febrifuga,-48.05,-23.59
Bredemeyera floribunda,-39.4094,-7.23417
Byrsonima crassifolia,-44.7131,-23.2178
Albizia pedicellaris,-40.2733,-19.8203
Brosimum guianense,-42.8186,-22.9194
Actinostemon concolor,-50.5842,-25.0239
Athenaea pogogena,-52.4161,-25.4078
Bactris setosa,-39.0666667,-15.3
Pouteria ramiflora,-45.2417,-18.2064
Eschweilera ovata,-35.5647,-8.20111
Psychotria nemorosa,-48.95,-26.8
Augusta longifolia,-48.26666667,-13.88333333
Salzmannia nitida,-37.4,-11.35
Diospyros inconstans,-37.1231,-9.11139
Calophyllum brasiliense,-42.3917,-22.6508
Myrcia hartwegiana,-52.3425,-31.7719
Matayba intermedia,-48.9666667,-25.8688889
Solanum campaniforme,-43.7022,-6.495
Myrcia oligantha,-49.26,-26.19
Rhamnus sphaerosperma,-50.174444,-29.471389
Eugenia aurata,-50.75,-11.58
Ocotea bicolor,-49.0769,-25.3656
Copaifera langsdorffii,-47.5,-22.03333333
Cassia ferruginea,-47.2928,-19.3528
Trixis antimenorrhoea,-47.06,-22.9
Piptocarpha rotundifolia,-44.6367,-13.3433
Myrsine loefgrenii,-49.233611,-27.63
Poecilanthe ulei,-39.3328,-10.4378
Hortia brasiliana,-43.431333,-19.414444
Senna multijuga,-44.7131,-23.2178
Dalbergia miscolobium,-47.856111,-15.766111
Hedyosmum brasiliense,-39.343611,-15.161944
Solanum mauritianum,-50.938012,-26.371178
Cnidoscolus pubescens,-41.591667,-12.428056
Lantana camara,-51.9792,-23.9161
Geonoma pohliana,-45.070833,-23.434167
Baccharis dracunculifolia,-47.81,-21.17
Psychotria vellosiana,-43.452222,-20.136944
Inga cayennensis,-37.2064,-11.0147
Randia armata,-49.37,-20.82
Licania kunthiana,-39.09,-14.78
Coussarea albescens,-39.083333,-15.15
Bowdichia virgilioides,-36.29222222,-9.798611111
Athenaea pogogena,-40.5183,-11.1806
Endlicheria paniculata,-46.9061,-16.3575
Miconia macrothyrsa,-47.06722222,-11.57833333
Machaerium punctatum,-44.046944,-19.827778
Solanum stipulaceum,-35.5647,-8.20111
Siparuna guianensis,-64.83,-3.22
Guettarda platypoda,-38.51,-12.97
Eugenia florida,-56.381111,-21.101667
Davilla rugosa,-40.683056,-20.413056
Piptocarpha macropoda,-43.8064,-20.9536
Myrceugenia euosma,-53.5017,-28.2925
Qualea multiflora,-46.9422,-22.3722
Mimosa caesalpiniifolia,-39.1925,-4.23222
Myrcia splendens,-55.1983,-9.95028
Senegalia tenuifolia,-50.078333,-17.721389
Indigofera suffruticosa,-57.6533,-19.0092
Erythroxylum cuneifolium,-49.37,-20.82
Handroanthus serratifolius,-35.7286,-8.47028
Cryptocarya moschata,-48.0844,-24.2356
Leandra rufescens,-39.054722,-15.159722
Centrolobium tomentosum,-39.527778,-15.872222
Albizia niopoides,-41.9031,-2.89
Palicourea crocea,-52.2064,-3.20333
Abutilon rufinerve,-43.4075,-20.0747
Senna spectabilis,-39.8889,-14.0189
Erythroxylum vacciniifolium,-37.010278,-8.4325
Posoqueria latifolia,-35.01361111,-7.843888889
Xylopia aromatica,-56.24,-10.37
Leandra laevigata,-40.054444,-16.403611
Piper xylosteoides,-48.87,-28.44
Cupania racemosa,-43.2075,-22.9028
Byrsonima sericea,-40.55083333,-19.34805556
Palicourea blanchetiana,-36.0936,-9.78111
Sideroxylon obtusifolium,-38.720556,-8.896389
Syagrus schizophylla,-36.8561,-10.7378
Persea splendens,-39.0247,-16.2781
Ilex dumosa,-47.55,-24.7
Ocotea notata,-42.9,-16.5833333
Tovomitopsis paniculata,-46.53,-23.66
Psychotria bracteocardia,-63.36,0.7
Pluchea sagittalis,-38.916667,-12.266667
Mimosa scabrella,-47.0608,-22.9056
Xylopia aromatica,-63.233333,-4.133333
Ocotea pulchella,-46.9422,-22.3722
Miconia rubiginosa,-60.15,-12.74
Simaba ferruginea,-36.8011,-10.3467
Croton sonderianus,-39.5783,-8.09056
Croton urucurana,-47.2511,-22.1453
Solanum asterophorum,-36.0317,-9.6181
Baccharis calvescens,-48.69,-27.45
Agonandra excelsa,-49.115,-25.2061
Tibouchina fothergillae,-46.79,-21.96
Maytenus gonoclada,-49.07,-24.062222
Cupania oblongifolia,-42.8819,-20.7539
Myrsine coriacea,-52.3425,-31.7719
Laplacea fructicosa,-41.883333,-13.3
Anadenanthera peregrina,-51.9386,-23.4253
Miconia stenostachya,-47.916667,-18.163056
Aureliana fasciculata,-39.47,-12.85
Ouratea fieldingiana,-39.7242,-7.51194
Solanum paniculatum,-37.0939,-7.29056
Inga lentiscifolia,-46.78,-24.18
Virola sebifera,-60.98,-12.22
Rourea induta,-60.17,-12.75
Senna silvestris,-60.5975,2.61028
Bixa orellana,-51.701667,-22.688333
Cupania emarginata,-43.8467,-19.9856
Aniba canelilla,-40.0722,-19.3911
Matayba guianensis,-43.71,-19.17
Ocotea corymbosa,-53.5,-22.2833333
Trichilia elegans,-50.67,-28.260278
Dendropanax cuneatus,-43.8278,-22.0892
Piper hispidum,-39.3,-15.15
Parapiptadenia rigida,-53.0781,-26.3942
Vitex megapotamica,-50.9778,-25.2131
Vochysia tucanorum,-48.7,-17.71666667
Leandra acutiflora,-43.4666667,-22.5666667
Leptolobium dasycarpum,-48.46,-14.47
Clusia criuva,-41.6636,-13.2497
Symplocos tenuifolia,-49.497222,-28.529167
Mimosa arenosa,-39.228889,-10.330833
Albizia pedicellaris,-46.56,-23.69
Austroeupatorium inulaefolium,-49.08,-26.910278
Tabernaemontana salzmannii,-39.731944,-19.209639
Eugenia platysema,-48.85,-26.3
Calliandra brevipes,-50.256944,-30.227778
Nectandra angustifolia,-53.61,-23.4
Piper mollicomum,-46.675,-22.7080556
Aspidosperma pyrifolium,-43.141944,-9.485
Piper xylosteoides,-49.9475,-26.549722
Kielmeyera coriacea,-47.95,-15.95
Myrcia multiflora,-50.935556,-29.599722
Cassia ferruginea,-43.3652778,-19.8925
Psychotria racemosa,-42.6,-19.7833333
Esenbeckia febrifuga,-47.65,-22.1166667
Gaylussacia brasiliensis,-40.4939,-12.2839
Lantana undulata,-48.486167,-27.154917
Sorocea bonplandii,-44.5633,-22.4961
Casearia sylvestris,-40.9169445,-20.1766667
Trichilia pallida,-61.42,3.37
Piper corcovadensis,-47.5,-23.96
Prockia crucis,-51.366667,-23.4
Myrsine coriacea,-49.3697,-28.6775
Xylopia aromatica,-47.56666667,-21.6
Ocotea diospyrifolia,-56.783333,-19.066667
Tabernaemontana linkii,-67.7,-10.37
Maytenus obtusifolia,-38.2992,-12.5303
Trichilia catigua,-53.2669,-22.7722
Cynophalla flexuosa,-38.5553,-6.89028
Pilocarpus spicatus,-44.2467,-19.4658
Coussapoa microcarpa,-41.048667,-20.936083
Miconia splendens,-49.1178,-5.36861
Miconia albicans,-43.3117,-22.7856
Vochysia tucanorum,-47.51,-14.13
Guapira pernambucensis,-35.1161,-8.59083
Piper arboreum,-46.05,-20.6153
Campomanesia guaviroba,-40.683611,-19.931111
Tibouchina granulosa,-44.2617,-21.1356
Leandra variabilis,-39.2,-14.77
Xylopia aromatica,-55.8,-20.516667
Tetrorchidium rubrivenium,-50.3222,-26.1064
Spondias tuberosa,-37.5622,-10.0272
Myrcia guianensis,-46.63,-23.54
Urera nitida,-39.0147,-14.1031
Schinus terebinthifolius,-34.8811,-8.05389
Lacmellea aculeata,-50.8,-3.37
Annona crassiflora,-35.0225,-8.525
Inga marginata,-49.6228,-27.0506
Asclepias curassavica,-44.9853,-21.7222
Ocotea longifolia,-56.2997222,-4.5186111
Piper amalago,-54.1906,-23.065
Leandra glazioviana,-48.84,-24.5
Pouteria grandiflora,-42.5103,-22.92
Hedyosmum brasiliense,-48.9811,-27.0858
Xylosma pseudosalzmannii,-47.1353,-23.5292
Cyathea corcovadensis,-49.770818,-26.549889
Miconia minutiflora,-52.143611,-14.846389
Cyathea delgadii,-51.9264,-18.9653
Erythrina velutina,-35.54,-6.755
Cupania scrobiculata,-72.8958,-7.61417
Myrcia vittoriana,-40.683056,-20.413056
Casearia arborea,-67.81,-9.97472
Gochnatia oligocephala,-40.515806,-11.161944
Eugenia pisiformis,-40.448333,-20.103067
Dasyphyllum brasiliense,-46.3861,-21.9236
Endlicheria paniculata,-48.67,-27.65
Celtis iguanaea,-51.08,-26.24
Handroanthus impetiginosus,-44.2617,-21.1356
Maytenus ilicifolia,-46.835556,-13.601667
Trema micrantha,-40.144444,-10.551667
Aureliana fasciculata,-46.58,-23.31
Senegalia polyphylla,-46.3675,-21.3264
Cordia trichotoma,-43.8897,-19.6272
Varronia polycephala,-53.2669,-22.7722
Deguelia costata,-43.9378,-19.9208
Solanum swartzianum,-39.183333,-15.183333
Jatropha mollissima,-38.1503,-7.30444
Andira fraxinifolia,-49.14,-24.31
Eugenia francavilleana,-48.38333333,-13.98333333
Nectandra puberula,-42.2042,-22.4806
Tibouchina granulosa,-43.4511,-22.7592
Qualea multiflora,-51.77,-12.82
Eugenia rostrata,-48.7808,-28.4825
Ocotea spixiana,-48.033333,-15.924167
Jacaratia spinosa,-43.2656,-21.5878
Solanum hexandrum,-42.506667,-21.418639
Solanum didymum,-43.745,-19.5136
Dalbergia foliolosa,-48.8086,-15.9236
Senna rizzinii,-40.5183,-11.1806
Ficus maxima,-64.7,-3.366667
Xylosma pseudosalzmannii,-51.23,-30.0331
Palicourea marcgravii,-40.530278,-19.971389
Micropholis gnaphaloclados,-41.873333,-13.459167
Allophylus edulis,-49.236111,-22.838056
Zygia latifolia,-55.456,-11.289694
Miconia pusilliflora,-39.3416666,-15.1736111
Lantana camara,-50.0119,-24.7911
Casearia sylvestris,-47.3,-21.27
Jatropha mollissima,-39.6981,-12.7119
Rinorea guianensis,-39.2997,-14.9594
Laplacea fructicosa,-51.0864,-26.23
Zanthoxylum riedelianum,-46.1725,-17.7425
Miconia minutiflora,-45.81,-14.63
Pera glabrata,-45.31,-23.22
Ilex theezans,-50.578672,-27.632026
Byrsonima variabilis,-43.4153,-19.9594
Spondias tuberosa,-39.911667,-9.055556
Piptadenia gonoacantha,-46.1883,-23.5228
Solanum paniculatum,-47.8752778,-15.9419444
Eugenia hiemalis,-50.9778,-25.2131
Ferdinandusa speciosa,-47.95,-15.95
Zanthoxylum monogynum,-39.727028,-19.203611
Schefflera macrocarpa,-43.0266667,-16.8572222
Palicourea rigida,-43.54,-18.18
Trichilia claussenii,-51.3958,-30.6733
Aureliana fasciculata,-49.3786,-26.2503
Chrysophyllum gonocarpum,-51.355,-23.65
Simarouba versicolor,-38.7119,-12.5467
Xylosma prockia,-44.6419,-22.1706
Piper amplum,-48.4755556,-27.5766667
Nectandra megapotamica,-51.03268,-26.909121
Psidium cattleianum,-48.3289,-25.3067
Terminalia triflora,-54.5881,-25.5478
Ossaea sanguinea,-48.59,-24.58
Symplocos tenuifolia,-50.0064,-25.4294
Rubus brasiliensis,-49.2242,-25.2917
Faramea multiflora,-47.55,-24.7
Pera heteranthera,-37.945,-11.7961
Solanum stipulaceum,-41.270278,-11.646944
Inga thibaudiana,-51.9,-12.9
Emmotum nitens,-41.85,-13.3
Leandra fragilis,-46.32,-23.78
Callisthene major,-49.135,-16.545278
Cordia trichoclada,-43.19,-22.9
Zollernia modesta,-40.0722,-19.3911
Myroxylon peruiferum,-48.746944,-23.549167
Calliandra sessilis,-40.253889,-10.401944
Almeidea rubra,-41.045389,-20.931611
Copaifera langsdorffii,-46.0094,-17.0097
Centrolobium tomentosum,-39.0494,-14.7889
Terminalia argentea,-48.3166667,-13.9166667
Leptolobium elegans,-51.1308,-18.5567
Myrsine umbellata,-50.038333,-26.614444
Balfourodendron riedelianum,-48.72,-24.75
Hymenaea stigonocarpa,-56.6228,-16.2567
Swartzia pickelii,-35.9433,-9.30667
Miconia albicans,-40.8556,-19.8019
Senna cana,-43.3089,-15.8025
Swartzia apetala,-37.3153,-10.7578
Byrsonima intermedia,-46.564722,-21.838889
Guapira opposita,-49.2611,-24.8236
Jacaranda puberula,-50.94,-27.63
Cyathea corcovadensis,-49.589444,-26.998056
Guettarda angelica,-39.866667,-12.9
Cereus jamacaru,-38.5019,-7.12056
Esenbeckia febrifuga,-47.109167,-22.829167
Copaifera trapezifolia,-42.0081,-21.9553
Manilkara subsericea,-42.2225,-22.9388889
Myrcia pubescens,-47.9319,-19.7483
Guapira opposita,-50.975556,-23.540833
Symplocos pubescens,-48.2772,-18.9186
Tachigali aurea,-47.1407,-12.1718
Esenbeckia grandiflora,-48.8236,-27.6939
Chrysobalanus icaco,-40.392361,-20.547222
Psychotria vellosiana,-52.3831,-24.0456
Allophylus edulis,-49.8903,-25.5447
Spondias tuberosa,-44.5,-15.5
Ficus mariae,-42.0166667,-20.7166667
Sorocea bonplandii,-54.6464,-20.4428
Coccoloba laevis,-36.9403,-10.5933
Maprounea guianensis,-51.3148,-22.4778
Leandra bergiana,-46.531944,-23.391944
Myrcia splendens,-63.33,0.82
Cupania impressinervia,-37.100389,-10.511417
Miconia ciliata,-44.272778,-2.596389
Hirtella glandulosa,-52.2,-15.8
Mollinedia ovata,-60.025,-2.03444
Mimosa tenuiflora,-35.87916667,-5.570833333
Aegiphila integrifolia,-40.0722,-19.3911
Strychnos brasiliensis,-49.9503,-29.1967
Esenbeckia febrifuga,-42.1392,-19.7897
Eugenia ligustrina,-35.674722,-6.452222
Guapira opposita,-49.11195,-27.007781
Ocotea pulchella,-51.23,-30.03
Machaerium acutifolium,-48.55,-17.85
Styrax leprosus,-49.2242,-25.2917
Unonopsis bahiensis,-39.05,-14.79
Aparisthmium cordatum,-67.266667,-3.233333
Casearia sylvestris,-46.3658,-20.2453
Solanum paludosum,-37.586944,-11.877778
Inga marginata,-53.84,-24.2839
Luehea divaricata,-51.0225,-27.6111
Luehea divaricata,-49.0661,-26.9194
Myrsine umbellata,-42.516667,-14.259444
Varronia polycephala,-47.51,-14.1325
Ouratea parviflora,-46.39,-23.96
Solanum caavurana,-42.5103,-22.92
Asclepias curassavica,-35.4986,-6.78
Senegalia polyphylla,-39.23,-6.354444
Luehea ochrophylla,-37.836667,-12.053889
Chromolaena odorata,-43.2928,-22.1619
Stryphnodendron adstringens,-47.1325,-19.213889
Cupania impressinervia,-35.1797,-7.89667
Abarema filamentosa,-39.233333,-17.215
Mabea fistulifera,-42.0228,-20.9047
Miconia cinnamomifolia,-42.284722,-22.543333
Brunfelsia pilosa,-49.9486,-24.5261
Luehea candicans,-52.7875,-23.0958
Pachystroma longifolium,-51.0364,-23.0586
Myrsine coriacea,-51.1455,-23.938667
Leandra variabilis,-49.049722,-28.169444
Myrcia bergiana,-37.420278,-11.391944
Dalbergia miscolobium,-43.64,-16.79
Tetrastylidium grandifolium,-42.1392,-19.7897
Psidium appendiculatum,-38.1833,-10.7083
Sebastiania brasiliensis,-54.4739,-16.6231
Zanthoxylum riedelianum,-48.44,-22.88
Leandra variabilis,-44.87,-22.2839
Cheiloclinium cognatum,-43.2075,-22.9028
Inga edulis,-47.85083333,-24.87944444
Oreopanax fulvus,-48.570278,-24.415
Tocoyena formosa,-37.690833,-12.056667
Annona cacans,-52.4694,-23.6214
Byrsonima japurensis,-47.3122,-1.19194
Eugenia francavilleana,-47.093644,-22.776559
Miconia ibaguensis,-47.2003,-18.4733
Pouteria gardneri,-42.8747,-15.155
Solanum pseudoquina,-50.0064,-25.4294
Licania kunthiana,-47.2928,-19.3528
Vismia guianensis,-46.14,-1.2
Manilkara subsericea,-40.510833,-20.658056
Faramea hyacinthina,-46.53,-23.46
Agonandra brasiliensis,-68.03,-9.65
Miconia ibaguensis,-54.7578,-17.5769
Ocotea corymbosa,-54.2333333,-22.9
Neocalyptrocalyx longifolium,-35.680278,-6.453889
Ficus enormis,-41.8114,-13.5789
Myrcia eximia,-46.4011,-4.34583
Psychotria mapourioides,-39.083333,-15.15
Austroeupatorium inulaefolium,-45.07,-23.43
Myrcia amazonica,-41.466667,-12.433333
Vochysia tucanorum,-41.466667,-12.433333
Miconia tristis,-41.913611,-21.874722
Sebastiania brasiliensis,-43.6558,-18.4456
Posoqueria longiflora,-63.35,0.8
Chrysophyllum marginatum,-50.6156,-24.3239
Maclura tinctoria,-40.618611,-19.633889
Campomanesia adamantium,-55.2258,-23.1042
Vassobia breviflora,-49.0858,-24.9744
Piper umbellatum,-47.916667,-15.916667
Calyptranthes brasiliensis,-40.406389,-19.932778
Psidium cattleianum,-49.238942,-25.441994
Drimys brasiliensis,-43.7931,-21.8425
Crateva tapia,-40.9106,-4.4
Poincianella pyramidalis,-41.6194,-12.2486
Cestrum bracteatum,-40.683611,-19.931111
Handroanthus serratifolius,-43.987556,-19.473278
Mimosa bimucronata,-51.23,-30.0331
Cabralea canjerana,-50.4136,-24.5094
Cybianthus amplus,-51.4,-12.9
Piper gaudichaudianum,-43.19,-22.9
Ficus luschnathiana,-47.0608,-22.9056
Coccoloba mollis,-54.9656,-14.9569
Inga marginata,-50.5842,-25.0239
Myrsine balansae,-49.7158,-25.7697
Lecythis pisonis,-36.1756,-10.1256
Clusia nemorosa,-36.4928,-8.89028
Senna macranthera,-52.322833,-24.106139
Xylosma venosa,-48.55,-22.29
Dendropanax cuneatus,-48.9875,-22.4692
Lafoensia pacari,-46.483333,-10.333333
Cedrela fissilis,-51.225,-27.4017
Huberia ovalifolia,-39.475833,-12.854444
Zanthoxylum rhoifolium,-49.4858,-28.9347
Bauhinia ungulata,-55.486056,-20.454861
Ateleia glazioveana,-52.2739,-27.6342
Garcinia gardneriana,-35.9433,-9.30667
Psychotria leiocarpa,-40.0544444,-16.4036111
Drimys brasiliensis,-43.4525,-20.134722
Matayba arborescens,-60.13,-3.03
Protium aracouchini,-59.36,-10.1657
Leandra rhamnifolia,-39.1039,-13.9447
Tibouchina granulosa,-48.895889,-26.450192
Ficus luschnathiana,-46.53,-23.66
Vismia brasiliensis,-43.666667,-19.816667
Trichilia emarginata,-38.5686,-8.60111
Persea willdenovii,-48.506722,-23.38525
Erythroxylum campestre,-48.9528,-16.3267
Psychotria carthagenensis,-45.5436,-20.0225
Dyssochroma viridiflorum,-40.536667,-12.412222
Sorocea bonplandii,-50.1294445,-26.9994444
Coussarea hydrangeifolia,-47.08,-21.77
Bagassa guianensis,-48.768172,-1.900486
Dasyphyllum flagellare,-43.2469,-18.0772
Croton urucurana,-56.38,-20.24
Ceiba glaziovii,-41.606667,-13.565833
Cryptocarya moschata,-48.5747,-25.8828
Beilschmiedia emarginata,-46.58,-23.31
Hyptidendron asperrimum,-43.9758,-21.1869
Albizia pedicellaris,-41.341667,-12.341667
Miconia cubatanensis,-48.78,-27.72
Ocotea teleiandra,-49.927689,-29.319261
Ocotea glauca,-39.0494,-14.7889
Maytenus cestrifolia,-43.21,-22.9
Cupania impressinervia,-38.971111,-4.205833
Cyathea delgadii,-46.93,-24.25
Luetzelburgia guaissara,-46.63,-23.54
Amaioua guianensis,-47.56,-22.41
Ocotea corymbosa,-48.9,-21.18
Indigofera suffruticosa,-35.035,-8.28667
Zanthoxylum monogynum,-46.3861,-21.9236
Senna alata,-35.585278,-6.892222
Miconia cinerascens,-49.298889,-28.285278
Endlicheria paniculata,-49.049444,-26.819722
Dendropanax cuneatus,-49.106944,-16.291111
Eugenia florida,-69.4166667,-1.4166667
Nectandra barbellata,-47.0624,-23.738
Guapira venosa,-40.0722,-19.3911
Erythroxylum cuneifolium,-48.87,-23.98
Ocotea corymbosa,-44.0814,-19.5578
Solanum cinnamomeum,-47.9972,-23.8783
Myrcia splendens,-49.38,-20.03
Baccharis platypoda,-44.89,-21.9589
Maclura tinctoria,-45.467667,-21.106306
Lessingianthus macrophyllus,-43.2656,-21.5878
Jacaranda puberula,-45.59,-22.73
Psychotria hastisepala,-45.7586,-21.235
Psychotria forsteronioides,-43.45,-20.08
Diplotropis incexis,-39.08,-15.29
Solanum paniculatum,-39.025,-14.969444
Solanum paludosum,-35.2628,-5.91556
Byrsonima intermedia,-44.25,-17.88
Protium heptaphyllum,-39.83138889,-12.88722222
Chrysophyllum gonocarpum,-42.25,-22.58
Campomanesia xanthocarpa,-51.9386,-23.4253
Senna cana,-41.31666667,-10.36666667
Piptadenia stipulacea,-37.010278,-8.418611
Myrcia venulosa,-41.8527778,-13.4752778
Hymenaea courbaril,-47.78,-23.08
Heterocondylus alatus,-46.5375,-23.366389
Gustavia augusta,-55.42,-3.92
Miconia albicans,-41.2439,-20.3683
Indigofera suffruticosa,-57.6789,-16.0706
Ficus obtusifolia,-47.44,-19.8653
Eugenia brasiliensis,-44.0406,-22.9597
Miconia mirabilis,-38.9967,-14.2775
Posoqueria latifolia,-40.0722,-19.3911
Myrsine coriacea,-43.7931,-21.8425
